"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"146",46,18,"那覇","東京","ANA",25627.1024767393,20400,4263.12656320121,3616,0.494013223020033,0.419176037552392,1267645.34046775,1075612
"147",46,18,"那覇","東京","JTA",22090.9413722399,20400,1,257,1.17298907575655e-07,0.0128140326537452,0.300990756322745,32881
"148",46,18,"那覇","東京","SKY",12863.9947757054,12350,1,1086,2.22414611792592e-06,0.0669294606617654,5.70719230078969,171742
"149",46,25,"那覇","大阪","JAL",27718.7182055178,17100,2300.64517194106,427,0.73179155286116,0.13580072467425,725051.752659308,134550
"150",46,25,"那覇","大阪","ANA",19238.1665735998,17100,778.20564249352,426,0.268073446798408,0.146764702913836,265604.490353395,145413
"151",46,25,"那覇","関西","JAL",61373.3476587681,17100,1,1471,1.93205954140759e-10,0.228724553134368,0.000191426527303122,226618
"152",46,25,"那覇","関西","ANA",20543.8099104415,17100,1,1552,0.00011463703495318,0.243171610533009,113.581227861262,240932
"153",46,25,"那覇","神戸","ANA",26521.8597078761,17100,1,1025,3.30008247033706e-07,0.153550197317292,0.326968871078526,152136
"154",46,25,"那覇","神戸","JTA",17972.6183130998,17100,1,741,2.00331040261559e-05,0.0919882114272449,19.848599138075,91141
"155",46,37,"那覇","福岡","JAL",16183.8951389367,13750,1682.08305699198,1828,0.294769212135853,0.320591559133799,193277.51947457,210209
"156",46,37,"那覇","福岡","ANA",18642.5428386352,13750,2700.65625587338,2909,0.525263973366333,0.565893080734675,344410.859960544,371051
"157",46,37,"那覇","福岡","JTA",14951.5159402552,13750,636.045262452179,367,0.0728760561992438,0.042057920575393,47784.1741653383,27577
"158",46,37,"那覇","福岡","SKY",9555.61046690522,9900,885.523184013668,591,0.10709075829857,0.0714574395561324,70218.4463995478,46854
