"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"62",18,25,"東京","関西","JAL",11654.456700449,11250,834.287956967925,2281,0.00363632383420524,0.00994773471505797,91188.3327877378,249460
"63",18,25,"東京","関西","ANA",11893.0983905051,11250,549.720139628596,1617,0.00328564347532547,0.00966241425531998,82394.2982832061,242305
"64",18,25,"東京","関西","SFJ",9692.06699612905,10350,558.684892775417,1455,0.00230664939265206,0.00600776023797999,57843.9990583956,150657
"65",18,25,"成田","大阪","JAL",10642.5205881251,11250,361.757634171449,729,0.00208192851596783,0.00419307426155835,52208.6588022072,105150
"66",18,25,"成田","大阪","ANA",11017.1068486636,11250,282.215362673905,637,0.0015511809922939,0.00349925306253929,38899.0681216997,87751
"67",18,25,"東京","神戸","JAL",11731.7678403974,11250,259.606556529105,727,0.00171139634007728,0.00479286532164488,42916.7989722764,120191
"68",18,25,"東京","神戸","ANA",11579.5008221001,11250,304.890602912653,816,0.00170896883220864,0.00457075002314864,42855.924197239,114621
"69",18,25,"東京","神戸","SKY",7406.41468266757,5700,87.0420136074417,1895,0.00047428869499228,0.0103260485098217,11893.7689073753,258947
"70",18,25,"東京","新大阪","JR",0,7225,1,1,0.912401377025055,0.843838748919032,22880349.5501482,21161000
"71",18,37,"東京","福岡","JAL",16612.82230849,18350,6148.27417076018,6779,0.247725807671478,0.273188707821163,1384267.78386488,1526552
"72",18,37,"東京","福岡","ANA",16373.051625538,18350,6256.27189474765,6414,0.280073257814343,0.287233511390588,1565022.19756054,1605033
"73",18,37,"東京","福岡","SKY",9340.39166842384,10850,317.238571488034,3631,0.00922591854235132,0.10554764461731,51553.5379005606,589790
"74",18,37,"成田","福岡","JAL",17633.2615480934,18350,524.331600335989,787,0.00815047596059639,0.012240906830344,45544.0690716445,68401
"75",18,37,"成田","福岡","ANA",17831.9465135323,18350,457.370743855012,729,0.00552080831956219,0.00880544991564814,30849.7413713065,49204
"76",18,37,"東京","北九州","JAL",15238.1531030386,18350,1999.55321949413,1455,0.0316567281427731,0.0230277798308238,176894.726159186,128677
"77",18,37,"東京","北九州","SFJ",171391.088336385,14800,1,3778,7.76440394158484e-22,0.068370370781311,4.33867360783937e-15,382047
"78",18,37,"東京","佐賀","ANA",17979.989658705,18350,1083.06113921256,1808,0.0136450346045134,0.0227632798922959,76247.129801664,127199
"79",18,37,"東京","博多","JR",0,11475,1,1,0.404001968944382,0.198822348920516,2257523.81427022,1111000
"80",18,46,"東京","那覇","JAL",25494.6783088957,20400,4371.54092422613,4232,0.507933580881002,0.49157731537897,1322588.44184639,1279999
