"","X.1","rk","i","j","X207ゾーンi","X207ゾーンj","X47ゾーンi","X47ゾーンj","X207ゾーン名i","X207ゾーン名j","最寄りi","最寄りj","X","x_ij.k","ODij","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","prob","y","utility","sumexputility","Probability"
"1464",3487,3487,33,16,223,95,18,18,"東部","那須","三島","那須塩原","三島駅那須塩原駅",10,10,132,9500,1,816,5.598272,1,0,0.999,6.90675477864855,5.77403177662416,126491.656737149,0.00254429964945936
"1465",3489,3489,33,17,223,101,18,18,"東部","前橋・高崎","三島","高崎","三島駅高崎駅",28,28,111,8000,1,858,5.598272,1,0,0.999,6.90675477864855,6.16688813699531,126491.656737149,0.00376863092504602
"1466",3491,3491,33,18,223,104,18,18,"東部","沼田・利根","三島","上毛高原","三島駅上毛高原駅",3,3,136,9500,1,808,5.598272,1,0,0.999,6.90675477864855,5.67267286390599,126491.656737149,0.00229905119189604
"1467",3493,3493,33,19,223,111,18,18,"東部","浦和","三島","大宮","三島駅大宮駅",201,201,88,5180,1,904,5.598272,1,0,0.999,6.90675477864855,6.48785937409418,126491.656737149,0.00519492933911685
"1468",3495,3495,33,20,223,113,18,18,"東部","児玉・大里","三島","熊谷","三島駅熊谷駅",24,24,101,6700,1,878,5.598272,1,0,0.999,6.90675477864855,6.2995778782447,126491.656737149,0.00430338329837374
"1469",3497,3497,33,21,223,131,18,18,"東部","23区","三島","東京","三島駅東京駅",2724,2724,62,4540,1,956,5.598272,1,0,0.999,6.90675477864855,7.08726705603195,126491.656737149,0.00946017332413884
"1470",3499,3499,33,22,223,141,18,18,"東部","横浜","三島","新横浜","三島駅新横浜駅",814,814,42,3320,1,996,5.598272,1,0,0.999,6.90675477864855,7.48078223541808,126491.656737149,0.0140216965572179
"1471",3501,3501,33,23,223,144,18,18,"東部","小田原","三島","小田原","三島駅小田原駅",56,56,22,1340,1,1036,5.598272,1,0,0.999,6.90675477864855,7.80372992956191,126491.656737149,0.019366670598618
"1472",3503,3503,33,24,223,151,18,20,"東部","新潟","三島","新潟","三島駅新潟駅",6,6,182,14680,1,716,5.598272,1,0,0.999,6.90675477864855,4.98801849074581,30187.8254671559,0.00485777142331469
"1473",3505,3505,33,25,223,152,18,20,"東部","長岡","三島","長岡","三島駅長岡駅",5,5,159,12960,1,762,5.598272,1,0,0.999,6.90675477864855,5.41112687753748,30187.8254671559,0.00741635847139525
"1474",3509,3509,33,27,223,155,18,20,"東部","魚沼","三島","浦佐","三島駅浦佐駅",3,3,149,11880,1,782,5.598272,1,0,0.999,6.90675477864855,5.56424404872544,30187.8254671559,0.00864348048705601
"1475",3511,3511,33,28,223,201,18,18,"東部","長野","三島","長野","三島駅長野駅",22,22,174,11880,1,732,5.598272,1,0,0.999,6.90675477864855,4.93075084423685,126491.656737149,0.00109480305964953
"1476",3513,3513,33,29,223,203,18,24,"東部","上田","三島","上田","三島駅上田駅",10,10,162,10800,1,756,5.598272,1,0,0.999,6.90675477864855,5.13454747178389,31831.8131261867,0.00533389248654796
"1477",3515,3515,33,30,223,211,18,24,"東部","岐阜","三島","岐阜羽島","三島駅岐阜羽島駅",35,35,118,9500,1,844,5.598272,1,0,0.999,6.90675477864855,6.12878797113777,31831.8131261867,0.0144157559073539
"1478",3523,3523,33,34,223,231,18,24,"東部","名古屋","三島","名古屋","三島駅名古屋駅",300,300,105,8860,1,870,5.598272,1,0,0.999,6.90675477864855,6.39877918674149,31831.8131261867,0.0188839618841481
"1479",3525,3525,33,35,223,232,18,24,"東部","東三河","三島","豊橋","三島駅豊橋駅",19,19,75,6040,1,930,5.598272,1,0,0.999,6.90675477864855,6.89712852109716,31831.8131261867,0.031083039558722
"1480",3527,3527,33,36,223,233,18,24,"東部","豊田","三島","三河安城","三島駅三河安城駅",136,136,94,7340,1,892,5.598272,1,0,0.999,6.90675477864855,6.53638122623187,31831.8131261867,0.0216697011338343
"1481",3529,3529,33,37,223,252,18,25,"東部","東北部","三島","米原","三島駅米原駅",12,12,137,11240,1,806,5.598272,1,0,0.999,6.90675477864855,5.8088955361496,14209.3162145411,0.0234529835063829
"1482",3530,3530,33,37,223,252,18,25,"東部","東北部","羽田","関西国際","羽田駅関西国際駅",0,12,71.4285714271429,22185.7142857143,60,664.285714285714,97.89485,0,2.71428571428571,0.001,-6.90675477864855,-4.31559135258231,14209.3162145411,9.40133028045955e-07
"1483",3531,3531,33,38,223,261,18,25,"東部","京都","三島","京都","三島駅京都駅",200,200,156,12960,1,768,5.598272,1,0,0.999,6.90675477864855,5.48714606207611,14209.3162145411,0.0170005932608289
"1484",3532,3532,33,38,223,261,18,25,"東部","京都","羽田","関西国際","羽田駅関西国際駅",0,200,71.4285714271429,22185.7142857143,60,664.285714285714,97.89485,0,2.71428571428571,0.001,-6.90675477864855,-4.31559135258231,14209.3162145411,9.40133028045955e-07
"1485",3533,3533,33,39,223,271,18,25,"東部","大阪","三島","新大阪","三島駅新大阪駅",98,98,172,14040,1,736,5.598272,1,0,0.999,6.90675477864855,5.18199052181089,14209.3162145411,0.0125295856644339
"1486",3534,3534,33,39,223,271,18,25,"東部","大阪","羽田","関西国際","羽田駅関西国際駅",0,98,71.4285714271429,22185.7142857143,60,664.285714285714,97.89485,0,2.71428571428571,0.001,-6.90675477864855,-4.31559135258231,14209.3162145411,9.40133028045955e-07
"1487",3535,3535,33,40,223,281,18,25,"東部","神戸","三島","新神戸","三島駅新神戸駅",56,56,185,15120,1,710,5.598272,1,0,0.999,6.90675477864855,4.9528541660843,14209.3162145411,0.00996377828106164
"1488",3536,3536,33,40,223,281,18,25,"東部","神戸","羽田","関西国際","羽田駅関西国際駅",0,56,71.4285714271429,22185.7142857143,60,664.285714285714,97.89485,0,2.71428571428571,0.001,-6.90675477864855,-4.31559135258231,14209.3162145411,9.40133028045955e-07
"1489",3537,3537,33,41,223,283,18,25,"東部","播磨","三島","姫路","三島駅姫路駅",30,30,202,16840,1,676,5.598272,1,0,0.999,6.90675477864855,4.68178414836989,14209.3162145411,0.00759800966976401
"1490",3538,3538,33,41,223,283,18,25,"東部","播磨","羽田","関西国際","羽田駅関西国際駅",0,30,71.4285714271429,22185.7142857143,60,664.285714285714,97.89485,0,2.71428571428571,0.001,-6.90675477864855,-4.31559135258231,14209.3162145411,9.40133028045955e-07
"1491",3539,3539,33,42,223,331,18,30,"東部","県南","三島","岡山","三島駅岡山駅",44,46,217,19220,1,646,5.598272,1,0,0.956521739130435,3.09104245335832,4.52267587683025,1464.4540687408,0.0628778121294049
"1492",3540,3540,33,42,223,331,18,30,"東部","県南","羽田","岡山","羽田駅岡山駅",2,46,80,30100,9,625,97.89485,0,2,0.0434782608695652,-3.09104245335832,-2.7793567387023,1464.4540687408,4.2390149688721e-05
"1493",3541,3541,33,43,223,341,18,31,"東部","広島","三島","広島","三島駅広島駅",33,34,258,21600,1,564,5.598272,1,0,0.970588235294118,3.49650756146648,3.70473467262248,1661.30633097108,0.0244622333759482
"1494",3542,3542,33,43,223,341,18,31,"東部","広島","羽田","広島","羽田駅広島駅",1,34,87.5,30800,16,468.333333333333,97.89485,0,3,0.0294117647058824,-3.49650756146648,-2.22739306097704,1661.30633097108,6.48941823027607e-05
"1495",3543,3543,33,44,223,342,18,31,"東部","備後","三島","福山","三島駅福山駅",19,20,235,19660,1,610,5.598272,1,0,0.95,2.94443897916644,4.10741562947559,1661.30633097108,0.0365913323096183
"1496",3544,3544,33,44,223,342,18,31,"東部","備後","羽田","広島","羽田駅広島駅",1,20,87.5,30800,16,468.333333333333,97.89485,0,3,0.05,-2.94443897916644,-2.22739306097704,1661.30633097108,6.48941823027607e-05
"1497",3545,3545,33,45,223,351,18,32,"東部","山口","三島","新山口","三島駅新山口駅",2,3,286,23320,1,508,5.598272,1,0,0.666666666666667,0.693147180559945,3.15492764493309,816.392855849183,0.0287255578472199
"1498",3546,3546,33,45,223,351,18,32,"東部","山口","羽田","山口宇部","羽田駅山口宇部駅",1,3,100,34600,8,630,97.89485,0,2,0.333333333333333,-0.693147180559946,-2.34826708839814,816.392855849183,0.000117020342764465
"1499",3547,3547,33,46,223,352,18,32,"東部","下関","三島","新下関","三島駅新下関駅",5,5,429,24620,1,222,5.598272,1,0,0.999,6.90675477864855,-0.347945944195608,816.392855849183,0.00086494760571399
"1500",3548,3548,33,46,223,352,18,32,"東部","下関","羽田","山口宇部","羽田駅山口宇部駅",0,5,100,34600,8,630,97.89485,0,2,0.001,-6.90675477864855,-2.34826708839814,816.392855849183,0.000117020342764465
"1501",3549,3549,33,47,223,353,18,32,"東部","宇部","三島","厚狭","三島駅厚狭駅",1,1,418,23980,1,244,5.598272,1,0,0.999,6.90675477864855,-0.128634184950984,816.392855849183,0.00107704956011021
"1502",3550,3550,33,47,223,353,18,32,"東部","宇部","羽田","山口宇部","羽田駅山口宇部駅",0,1,100,34600,8,630,97.89485,0,2,0.001,-6.90675477864855,-2.34826708839814,816.392855849183,0.000117020342764465
"1503",3551,3551,33,48,223,354,18,32,"東部","岩国","三島","新岩国","三島駅新岩国駅",2,2,368,22240,1,344,5.598272,1,0,0.999,6.90675477864855,0.976789823603037,816.392855849183,0.00325323349243398
"1504",3552,3552,33,48,223,354,18,32,"東部","岩国","羽田","山口宇部","羽田駅山口宇部駅",0,2,100,34600,8,630,97.89485,0,2,0.001,-6.90675477864855,-2.34826708839814,816.392855849183,0.000117020342764465
"1505",3553,3553,33,49,223,355,18,32,"東部","徳山","三島","徳山","三島駅徳山駅",2,3,283,22680,1,514,5.598272,1,0,0.666666666666667,0.693147180559945,3.17152157874136,816.392855849183,0.0292062047349235
"1506",3554,3554,33,49,223,355,18,32,"東部","徳山","羽田","山口宇部","羽田駅山口宇部駅",1,3,100,34600,8,630,97.89485,0,2,0.333333333333333,-0.693147180559946,-2.34826708839814,816.392855849183,0.000117020342764465
"1507",3555,3555,33,50,223,401,18,37,"東部","福岡","三島","博多","三島駅博多駅",46,63,322,25920,1,436,5.598272,1,0,0.73015873015873,0.995428052432879,2.48411251156159,487.033464981326,0.0246194050026409
"1508",3556,3556,33,50,223,401,18,37,"東部","福岡","羽田","福岡","羽田駅福岡駅",17,63,106.666666666667,33016.6666666667,69,706.666666666667,97.89485,0,2.33333333333333,0.26984126984127,-0.995428052432879,-4.61052721346884,487.033464981326,2.04227710685333e-05
"1509",3557,3557,33,51,223,402,18,37,"東部","北九州","三島","小倉","三島駅小倉駅",21,25,305,24620,1,470,5.598272,1,0,0.84,1.65822807660353,2.7941803500678,487.033464981326,0.0335689922686408
"1510",3558,3558,33,51,223,402,18,37,"東部","北九州","羽田","福岡","羽田駅福岡駅",4,25,106.666666666667,33016.6666666667,69,706.666666666667,97.89485,0,2.33333333333333,0.16,-1.65822807660353,-4.61052721346884,487.033464981326,2.04227710685333e-05
"1511",3559,3559,33,52,223,432,18,41,"東部","八代・芦北","三島","新八代","三島駅新八代駅",0,2,422,28300,1,236,5.598272,1,0,0.001,-6.90675477864855,0.171127344760748,19.3652407482449,0.0612768964481224
"1512",3560,3560,33,52,223,432,18,41,"東部","八代・芦北","羽田","熊本","羽田駅熊本駅",2,2,110,33966.6666666667,16,598.333333333333,97.89485,0,3,0.999,6.90675477864855,-1.2223529920308,19.3652407482449,0.0152095351234663
"1513",3561,3561,33,53,223,461,18,44,"東部","鹿児島","三島","鹿児島中央","三島駅鹿児島中央駅",0,8,467,30020,1,146,5.598272,1,0,0.001,-6.90675477864855,-0.809455061980881,28.5601556992455,0.0155846682716808
"1514",3562,3562,33,53,223,461,18,44,"東部","鹿児島","羽田","鹿児島","羽田駅鹿児島駅",8,8,110,36433.3333333333,16,591.666666666667,97.89485,0,3,0.999,6.90675477864855,-1.04212399110666,28.5601556992455,0.0123495385594011
"1515",3563,3563,33,54,223,462,18,44,"東部","川北薩・串木野","三島","川内","三島駅川内駅",0,1,455,29600,1,170,5.598272,1,0,0.001,-6.90675477864855,-0.544376144618154,28.5601556992455,0.0203151425267515
"1516",3564,3564,33,54,223,462,18,44,"東部","川北薩・串木野","羽田","鹿児島","羽田駅鹿児島駅",1,1,110,36433.3333333333,16,591.666666666667,97.89485,0,3,0.999,6.90675477864855,-1.04212399110666,28.5601556992455,0.0123495385594011
"1517",3565,3565,34,1,231,22,24,10,"名古屋","南部","名古屋","八戸","名古屋駅八戸駅",0,1,310,24620,1,460,5.206247,1,0,0.001,-6.90675477864855,2.67587123239726,83.2283111584294,0.174519929290071
"1518",3569,3569,34,3,231,32,24,11,"名古屋","北上中部","名古屋","新花巻","名古屋駅新花巻駅",2,3,274,22680,1,532,5.206247,1,0,0.666666666666667,0.693147180559945,3.40796865558443,201.78664399766,0.149681995430914
"1519",3585,3585,34,11,231,71,24,12,"名古屋","福島","名古屋","福島","名古屋駅福島駅",2,3,192,19220,1,696,2.487783,1,0,0.666666666666667,0.693147180559945,5.22273503939138,1644.32589671168,0.112776110286523
"1520",3587,3587,34,12,231,73,24,17,"名古屋","郡山","名古屋","郡山","名古屋駅郡山駅",11,11,177,18580,1,726,2.487783,1,0,0.999,6.90675477864855,5.54340571135418,1438.30163098686,0.177672633037532
"1521",3591,3591,34,14,231,91,24,18,"名古屋","宇都宮","名古屋","宇都宮","名古屋駅宇都宮駅",49,49,150,15120,1,780,2.487783,1,0,0.999,6.90675477864855,5.90631061044086,33057.8306253841,0.0111122948504516
"1522",3593,3593,34,15,231,93,24,18,"名古屋","栃木・小山","名古屋","小山","名古屋駅小山駅",7,7,141,14680,1,798,2.487783,1,0,0.999,6.90675477864855,6.09351330417963,33057.8306253841,0.0134000016924175
"1523",3595,3595,34,16,231,95,24,18,"名古屋","那須","名古屋","那須塩原","名古屋駅那須塩原駅",4,4,169,16840,1,742,2.487783,1,0,0.999,6.90675477864855,5.58456113636737,33057.8306253841,0.00805507772158355
"1524",3597,3597,34,17,231,101,24,18,"名古屋","前橋・高崎","名古屋","高崎","名古屋駅高崎駅",31,31,148,15120,1,784,2.487783,1,0,0.999,6.90675477864855,5.95699006679995,33057.8306253841,0.0116899745204221
"1525",3599,3599,34,18,231,104,24,18,"名古屋","沼田・利根","名古屋","上毛高原","名古屋駅上毛高原駅",1,1,173,16420,1,734,2.487783,1,0,0.999,6.90675477864855,5.4442044028574,33057.8306253841,0.00700025048463536
"1526",3601,3601,34,19,231,111,24,18,"名古屋","浦和","名古屋","大宮","名古屋駅大宮駅",226,226,125,12960,1,830,2.487783,1,0,0.999,6.90675477864855,6.3392435937145,33057.8306253841,0.0171326349757411
"1527",3603,3603,34,20,231,113,24,18,"名古屋","児玉・大里","名古屋","熊谷","名古屋駅熊谷駅",11,11,138,14040,1,804,2.487783,1,0,0.999,6.90675477864855,6.11010723798791,33057.8306253841,0.0136242155838566
"1528",3605,3605,34,21,231,131,24,18,"名古屋","23区","名古屋","東京","名古屋駅東京駅",3254,3254,99,12520,1,882,2.487783,1,0,0.999,6.90675477864855,6.95722166650551,33057.8306253841,0.0317840056280014
"1529",3607,3607,34,22,231,141,24,18,"名古屋","横浜","名古屋","新横浜","名古屋駅新横浜駅",470,472,80,11240,1,920,2.487783,1,0,0.995762711864407,5.45958551414416,7.31982600045612,33057.8306253841,0.0456757503216787
"1530",3609,3609,34,23,231,144,24,18,"名古屋","小田原","名古屋","小田原","名古屋駅小田原駅",44,44,127,10160,1,826,2.487783,1,0,0.999,6.90675477864855,6.0285786654101,33057.8306253841,0.0125575263437172
"1531",3611,3611,34,24,231,151,24,20,"名古屋","新潟","名古屋","新潟","名古屋駅新潟駅",11,20,219,20300,1,642,2.487783,1,0,0.55,0.200670695462151,4.63884248915118,3783.18241182615,0.0273379794993607
"1532",3613,3613,34,25,231,152,24,20,"名古屋","長岡","名古屋","長岡","名古屋駅長岡駅",16,17,196,19220,1,688,2.487783,1,0,0.941176470588235,2.77258872223978,5.1213761266732,3783.18241182615,0.0442922874347962
"1533",3615,3615,34,26,231,154,24,20,"名古屋","三条・燕","名古屋","燕三条","名古屋駅燕三条駅",4,4,207,19660,1,666,2.487783,1,0,0.999,6.90675477864855,4.88349397657534,3783.18241182615,0.0349154146865555
"1534",3617,3617,34,27,231,155,24,20,"名古屋","魚沼","名古屋","浦佐","名古屋駅浦佐駅",1,1,186,18580,1,708,2.487783,1,0,0.999,6.90675477864855,5.31534815773828,3783.18241182615,0.0537735975269327
"1535",3619,3619,34,28,231,201,24,18,"名古屋","長野","名古屋","長野","名古屋駅長野駅",75,75,211,18580,1,658,2.487783,1,0,0.999,6.90675477864855,4.68185495324969,33057.8306253841,0.00326609957460234
"1536",3621,3621,34,29,231,203,24,24,"名古屋","上田","名古屋","上田","名古屋駅上田駅",30,30,199,17500,1,682,2.487783,1,0,0.999,6.90675477864855,4.88565158079674,18084.5038540438,0.00731989621711713
"1537",3625,3625,34,31,231,221,24,18,"名古屋","中部","名古屋","静岡","名古屋駅静岡駅",371,371,57,6700,1,966,2.487783,1,0,0.999,6.90675477864855,7.48109187621716,33057.8306253841,0.0536688847009787
"1538",3627,3627,34,32,231,222,24,24,"名古屋","西部","名古屋","浜松","名古屋駅浜松駅",319,319,31,3880,1,1018,2.487783,1,0,0.999,6.90675477864855,7.87808229785466,18084.5038540438,0.145915380335691
"1539",3629,3629,34,33,231,223,24,18,"名古屋","東部","名古屋","三島","名古屋駅三島駅",300,300,105,8860,1,870,2.487783,1,0,0.999,6.90675477864855,6.46534514481402,33057.8306253841,0.0194352159160203
"1540",3637,3637,34,37,231,252,24,25,"名古屋","東北部","名古屋","米原","名古屋駅米原駅",53,53,32,2640,1,1016,2.487783,1,0,0.999,6.90675477864855,7.73760614638505,30740.5986489394,0.0745911549534726
"1541",3639,3639,34,38,231,261,24,25,"名古屋","京都","名古屋","京都","名古屋駅京都駅",336,336,36,5180,1,1008,2.487783,1,0,0.999,6.90675477864855,7.87209119750298,30740.5986489394,0.085328369567676
"1542",3641,3641,34,39,231,271,24,25,"名古屋","大阪","名古屋","新大阪","名古屋駅新大阪駅",1387,1387,51,6700,1,978,2.487783,1,0,0.999,6.90675477864855,7.63313024529442,30740.5986489394,0.0671914517127543
"1543",3643,3643,34,40,231,281,24,25,"名古屋","神戸","名古屋","新神戸","名古屋駅新神戸駅",250,250,64,8000,1,952,2.487783,1,0,0.999,6.90675477864855,7.42442131950639,30740.5986489394,0.0545346951291228
"1544",3645,3645,34,41,231,283,24,25,"名古屋","播磨","名古屋","姫路","名古屋駅姫路駅",98,98,81,9500,1,918,2.487783,1,0,0.999,6.90675477864855,7.13292387185343,30740.5986489394,0.0407452659259229
"1545",3647,3647,34,42,231,331,24,30,"名古屋","県南","名古屋","岡山","名古屋駅岡山駅",114,114,96,12520,1,888,2.487783,1,0,0.999,6.90675477864855,7.03324085104414,3464.94964426688,0.327190559257387
"1546",3649,3649,34,43,231,341,24,31,"名古屋","広島","名古屋","広島","名古屋駅広島駅",186,186,137,16840,1,806,2.487783,1,0,0.999,6.90675477864855,6.39543243811276,4402.41381585126,0.136084967692739
"1547",3651,3651,34,44,231,342,24,31,"名古屋","備後","名古屋","福山","名古屋駅福山駅",41,41,114,14040,1,852,2.487783,1,0,0.999,6.90675477864855,6.71826071429695,4402.41381585126,0.187937174593134
"1548",3653,3653,34,45,231,351,24,32,"名古屋","山口","名古屋","新山口","名古屋駅新山口駅",16,17,165,19660,1,750,2.487783,1,0,0.941176470588235,2.77258872223978,5.94776256011617,2557.91738695078,0.149690398850654
"1549",3655,3655,34,46,231,352,24,32,"名古屋","下関","名古屋","新下関","名古屋駅新下関駅",7,7,308,20960,1,464,2.487783,1,0,0.999,6.90675477864855,2.44488897098748,2557.91738695078,0.00450728764861136
"1550",3657,3657,34,47,231,353,24,32,"名古屋","宇部","名古屋","厚狭","名古屋駅厚狭駅",9,9,297,20300,1,486,2.487783,1,0,0.999,6.90675477864855,2.66234369114678,2557.91738695078,0.00560214905791116
"1551",3659,3659,34,48,231,354,24,32,"名古屋","岩国","名古屋","新岩国","名古屋駅新岩国駅",5,5,247,17920,1,586,2.487783,1,0,0.999,6.90675477864855,3.70834244897044,2557.91738695078,0.0159450596635409
"1552",3661,3661,34,49,231,355,24,32,"名古屋","徳山","名古屋","徳山","名古屋駅徳山駅",16,16,162,19220,1,756,2.487783,1,0,0.999,6.90675477864855,5.98292688477769,2557.91738695078,0.155047803352386
"1553",3663,3663,34,50,231,401,24,37,"名古屋","福岡","名古屋","博多","名古屋駅博多駅",147,231,201,22240,1,678,2.487783,1,0,0.636363636363636,0.559615787935423,5.27509038765935,1395.21462878929,0.140055970003796
"1554",3665,3665,34,51,231,402,24,37,"名古屋","北九州","名古屋","小倉","名古屋駅小倉駅",95,100,184,20960,1,712,2.487783,1,0,0.95,2.94443897916644,5.58701526525088,1395.21462878929,0.191323747466905
"1555",3667,3667,34,52,231,432,24,41,"名古屋","八代・芦北","名古屋","新八代","名古屋駅新八代駅",3,7,301,24620,1,478,2.487783,1,0,0.428571428571429,-0.287682072451781,2.96210522085851,50.7232451690614,0.381257961268215
"1556",3669,3669,34,53,231,461,24,44,"名古屋","鹿児島","名古屋","鹿児島中央","名古屋駅鹿児島中央駅",9,41,346,26360,1,388,2.487783,1,0,0.219512195121951,-1.26851132546351,1.98337985320221,47.3598081854886,0.153447914734325
"1557",3671,3671,34,54,231,462,24,44,"名古屋","川北薩・串木野","名古屋","川内","名古屋駅川内駅",2,6,334,25920,1,412,2.487783,1,0,0.333333333333333,-0.693147180559946,2.24660173147961,47.3598081854886,0.199653441301366
"1558",3673,3673,35,1,232,22,24,10,"東三河","南部","豊橋","八戸","豊橋駅八戸駅",1,1,348,23980,1,384,5.206247,1,0,0.999,6.90675477864855,1.65353631084425,83.2283111584294,0.0627842359170593
"1559",3681,3681,35,5,232,41,24,12,"東三河","仙台","豊橋","仙台","豊橋駅仙台駅",9,10,238,19660,1,604,1.198385,1,0,0.9,2.19722457733622,4.12555613930202,1644.32589671168,0.0376459593951321
"1560",3685,3685,35,7,232,51,24,13,"東三河","秋田臨海","豊橋","秋田","豊橋駅秋田駅",0,1,365,23980,1,350,1.198385,1,0,0.001,-6.90675477864855,1.30853110292989,6.82544596153981,0.542196618613321
"1561",3687,3687,35,8,232,61,24,15,"東三河","山形","豊橋","山形","豊橋駅山形駅",1,2,299,19660,1,482,1.198385,1,0,0.5,0,2.57983272034986,145.314696829364,0.0908024516414361
"1562",3689,3689,35,9,232,63,24,12,"東三河","米沢","豊橋","米沢","豊橋駅米沢駅",1,1,265,19220,1,550,1.198385,1,0,0.999,6.90675477864855,3.40052861857723,1644.32589671168,0.0182323612822566
"1563",3695,3695,35,12,232,73,24,17,"東三河","郡山","豊橋","郡山","豊橋駅郡山駅",7,7,215,16840,1,650,1.198385,1,0,0.999,6.90675477864855,4.44652737640089,1438.30163098686,0.0593269921363072
"1564",3697,3697,35,13,232,76,24,17,"東三河","白河","豊橋","新白河","豊橋駅新白河駅",4,4,222,15120,1,636,1.198385,1,0,0.999,6.90675477864855,4.10944391780625,1438.30163098686,0.0423505294677804
"1565",3701,3701,35,15,232,93,24,18,"東三河","栃木・小山","豊橋","小山","豊橋駅小山駅",1,1,179,12520,1,722,1.198385,1,0,0.999,6.90675477864855,4.95763714843455,33057.8306253841,0.0043032849698238
"1566",3705,3705,35,17,232,101,24,18,"東三河","前橋・高崎","豊橋","高崎","豊橋駅高崎駅",8,8,186,12960,1,708,1.198385,1,0,0.999,6.90675477864855,4.82111391105487,33057.8306253841,0.00375412576849307
"1567",3709,3709,35,19,232,111,24,18,"東三河","浦和","豊橋","大宮","豊橋駅大宮駅",18,18,163,11240,1,754,1.198385,1,0,0.999,6.90675477864855,5.24422229784654,33057.8306253841,0.00573142291385315
"1568",3713,3713,35,21,232,131,24,18,"東三河","23区","豊橋","東京","豊橋駅東京駅",275,275,137,10160,1,806,1.198385,1,0,0.999,6.90675477864855,5.80277511990719,33057.8306253841,0.0100193342264612
"1569",3715,3715,35,22,232,141,24,18,"東三河","横浜","豊橋","新横浜","豊橋駅新横浜駅",39,39,117,9500,1,846,1.198385,1,0,0.999,6.90675477864855,6.24828739368239,33057.8306253841,0.0156430843188097
"1570",3717,3717,35,23,232,144,24,18,"東三河","小田原","豊橋","小田原","豊橋駅小田原駅",18,18,97,7340,1,886,1.198385,1,0,0.999,6.90675477864855,6.55452173605831,33057.8306253841,0.021248010450647
"1571",3719,3719,35,24,232,151,24,20,"東三河","新潟","豊橋","新潟","豊橋駅新潟駅",2,2,257,19220,1,566,1.198385,1,0,0.999,6.90675477864855,3.60324644401358,3783.18241182615,0.00970538494749421
"1572",3727,3727,35,28,232,201,24,18,"東三河","長野","豊橋","長野","豊橋駅長野駅",3,3,249,16420,1,582,1.198385,1,0,0.999,6.90675477864855,3.54597879750461,33057.8306253841,0.00104887727120865
"1573",3733,3733,35,31,232,221,24,18,"東三河","中部","豊橋","静岡","豊橋駅静岡駅",39,39,47,3880,1,986,1.198385,1,0,0.999,6.90675477864855,7.5002403832745,33057.8306253841,0.0547064660820682
"1574",3735,3735,35,32,232,222,24,24,"東三河","西部","豊橋","浜松","豊橋駅浜松駅",35,35,18,1340,1,1044,1.198385,1,0,0.999,6.90675477864855,7.99924853664516,18084.5038540438,0.164711112444733
"1575",3737,3737,35,33,232,223,24,18,"東三河","東部","豊橋","三島","豊橋駅三島駅",19,19,75,6040,1,930,1.198385,1,0,0.999,6.90675477864855,6.99128821546223,33057.8306253841,0.0328854313812204
"1576",3745,3745,35,37,232,252,24,25,"東三河","東北部","豊橋","米原","豊橋駅米原駅",4,4,62,5180,1,956,1.198385,1,0,0.999,6.90675477864855,7.24085200112738,30740.5986489394,0.0453889093888453
"1577",3747,3747,35,38,232,261,24,25,"東三河","京都","豊橋","京都","豊橋駅京都駅",37,37,81,7340,1,918,1.198385,1,0,0.999,6.90675477864855,6.959957386931,30740.5986489394,0.0342735244577228
"1578",3749,3749,35,39,232,271,24,25,"東三河","大阪","豊橋","新大阪","豊橋駅新大阪駅",64,64,97,8860,1,886,1.198385,1,0,0.999,6.90675477864855,6.6956567065429,30740.5986489394,0.0263132468274474
"1579",3751,3751,35,40,232,281,24,25,"東三河","神戸","豊橋","新神戸","豊橋駅新神戸駅",14,14,110,10160,1,860,1.198385,1,0,0.999,6.90675477864855,6.48694778075487,30740.5986489394,0.0213566585780408
"1580",3753,3753,35,41,232,283,24,25,"東三河","播磨","豊橋","姫路","豊橋駅姫路駅",6,6,127,11880,1,826,1.198385,1,0,0.999,6.90675477864855,6.21587776304046,30740.5986489394,0.0162857998053036
"1581",3755,3755,35,42,232,331,24,30,"東三河","県南","豊橋","岡山","豊橋駅岡山駅",5,5,142,14040,1,796,1.198385,1,0,0.999,6.90675477864855,6.03634206156226,3464.94964426688,0.120740541923005
"1582",3757,3757,35,43,232,341,24,31,"東三河","広島","豊橋","広島","豊橋駅広島駅",12,12,183,19220,1,714,1.198385,1,0,0.999,6.90675477864855,5.4783863292998,4402.41381585126,0.0543928844245227
"1583",3759,3759,35,44,232,342,24,31,"東三河","備後","豊橋","福山","豊橋駅福山駅",8,8,160,15760,1,760,1.198385,1,0,0.999,6.90675477864855,5.73993231566831,4402.41381585126,0.0706529123607576
"1584",3761,3761,35,45,232,351,24,32,"東三河","山口","豊橋","新山口","豊橋駅新山口駅",2,2,211,20960,1,658,1.198385,1,0,0.999,6.90675477864855,4.93043634069574,2557.91738695078,0.0541221177955462
"1585",3767,3767,35,48,232,354,24,32,"東三河","岩国","豊橋","新岩国","豊橋駅新岩国駅",2,2,293,19660,1,494,1.198385,1,0,0.999,6.90675477864855,2.73187108942713,2557.91738695078,0.00600551181122758
