"","i","j","207ゾーンi","207ゾーンj","47ゾーンi","47ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","路線距離","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物"
"1543",24,29,151,203,20,24,"新潟","上田",NA,NA,NA,NA,227.36596017,0,NA,0,6,46,540,67.5472878998609,7.23643949930459,0.286509040333797
"1544",27,36,155,233,20,24,"魚沼","豊田",NA,NA,NA,NA,132.162339,0,NA,0,2,8,540,67.5472878998609,7.23643949930459,0.286509040333797
"1545",26,35,154,232,20,24,"三条・燕","東三河",NA,NA,NA,NA,88.40460122,0,NA,0,0,1,540,67.5472878998609,7.23643949930459,0.286509040333797
"1546",24,34,151,231,20,24,"新潟","名古屋",NA,NA,NA,NA,43.49315617,0,NA,9,20,37,540,67.5472878998609,7.23643949930459,0.286509040333797
"1547",25,35,152,232,20,24,"長岡","東三河",NA,NA,NA,NA,109.36605181,0,NA,0,0,1,540,67.5472878998609,7.23643949930459,0.286509040333797
"1548",26,32,154,222,20,24,"三条・燕","西部",NA,NA,NA,NA,109.838209,0,NA,0,0,1,540,67.5472878998609,7.23643949930459,0.286509040333797
"1549",24,39,151,271,20,25,"新潟","大阪",NA,NA,NA,NA,47.99156817,0,NA,32,38,42,0,0,0,0
"1550",26,38,154,261,20,25,"三条・燕","京都",NA,NA,NA,NA,116.329538,0,NA,1,6,7,0,0,0,0
"1551",27,41,155,283,20,25,"魚沼","播磨",NA,NA,NA,NA,162.01029867,0,NA,0,1,1,0,0,0,0
"1552",24,41,151,283,20,25,"新潟","播磨",NA,NA,NA,NA,76.89537284,0,NA,4,6,6,0,0,0,0
"1553",25,41,152,283,20,25,"長岡","播磨",NA,NA,NA,NA,123.62985626,0,NA,0,2,3,0,0,0,0
"1554",27,39,155,271,20,25,"魚沼","大阪",NA,NA,NA,NA,133.106494,0,NA,1,5,5,0,0,0,0
"1555",24,38,151,261,20,25,"新潟","京都",NA,NA,NA,NA,90.55650517,0,NA,26,36,63,0,0,0,0
"1556",25,38,152,261,20,25,"長岡","京都",NA,NA,NA,NA,137.29098859,0,NA,1,15,21,0,0,0,0
"1557",26,40,154,281,20,25,"三条・燕","神戸",NA,NA,NA,NA,66.131373,0,NA,1,1,1,0,0,0,0
"1558",24,40,151,281,20,25,"新潟","神戸",NA,NA,NA,NA,40.35834017,0,NA,10,12,33,0,0,0,0
"1559",27,40,155,281,20,25,"魚沼","神戸",NA,NA,NA,NA,125.473266,0,NA,0,0,0,0,0,0,0
"1560",26,41,154,283,20,25,"三条・燕","播磨",NA,NA,NA,NA,102.66840567,0,NA,0,0,0,0,0,0,0
"1561",25,39,152,271,20,25,"長岡","大阪",NA,NA,NA,NA,94.72605159,0,NA,3,12,13,0,0,0,0
"1562",26,39,154,271,20,25,"三条・燕","大阪",NA,NA,NA,NA,73.764601,0,NA,3,3,5,0,0,0,0
"1563",26,37,154,252,20,25,"三条・燕","東北部",NA,NA,NA,NA,168.089285,0,NA,0,0,3,0,0,0,0
"1564",25,37,152,252,20,25,"長岡","東北部",NA,NA,NA,NA,189.05073559,0,NA,0,0,6,0,0,0,0
"1565",25,40,152,281,20,25,"長岡","神戸",NA,NA,NA,NA,87.09282359,0,NA,2,5,6,0,0,0,0
"1566",24,37,151,252,20,25,"新潟","東北部",NA,NA,NA,NA,142.31625217,0,NA,0,0,3,0,0,0,0
"1567",27,38,155,261,20,25,"魚沼","京都",NA,NA,NA,NA,175.671431,0,NA,0,5,7,0,0,0,0
"1568",27,37,155,252,20,25,"魚沼","東北部",NA,NA,NA,NA,227.431178,0,NA,0,0,0,0,0,0,0
"1569",24,42,151,331,20,30,"新潟","県南",NA,NA,NA,NA,31.79819784,0,NA,2,9,12,0,0,0,0
"1570",25,42,152,331,20,30,"長岡","県南",NA,NA,NA,NA,78.53268126,0,NA,1,4,5,0,0,0,0
"1571",26,42,154,331,20,30,"三条・燕","県南",NA,NA,NA,NA,57.57123067,0,NA,0,1,2,0,0,0,0
"1572",27,42,155,331,20,30,"魚沼","県南",NA,NA,NA,NA,116.91312367,0,NA,0,1,1,0,0,0,0
"1573",24,43,151,341,20,31,"新潟","広島",NA,NA,NA,NA,57.23759534,0,NA,2,9,10,0,0,0,0
"1574",24,44,151,342,20,31,"新潟","備後",NA,NA,NA,NA,55.11451867,0,NA,0,3,3,0,0,0,0
"1575",25,43,152,341,20,31,"長岡","広島",NA,NA,NA,NA,103.97207876,0,NA,1,9,9,0,0,0,0
"1576",25,44,152,342,20,31,"長岡","備後",NA,NA,NA,NA,101.84900209,0,NA,0,1,1,0,0,0,0
"1577",26,43,154,341,20,31,"三条・燕","広島",NA,NA,NA,NA,83.01062817,0,NA,0,0,0,0,0,0,0
"1578",26,44,154,342,20,31,"三条・燕","備後",NA,NA,NA,NA,80.8875515,0,NA,0,4,4,0,0,0,0
"1579",27,43,155,341,20,31,"魚沼","広島",NA,NA,NA,NA,142.35252117,0,NA,0,0,0,0,0,0,0
"1580",27,44,155,342,20,31,"魚沼","備後",NA,NA,NA,NA,140.2294445,0,NA,0,0,0,0,0,0,0
"1581",24,45,151,351,20,32,"新潟","山口",NA,NA,NA,NA,46.72579265,0,NA,1,4,6,0,0,0,0
"1582",24,46,151,352,20,32,"新潟","下関",NA,NA,NA,NA,43.28730417,0,NA,1,3,3,0,0,0,0
"1583",24,47,151,353,20,32,"新潟","宇部",NA,NA,NA,NA,15.72497217,0,NA,1,1,1,0,0,0,0
"1584",25,45,152,351,20,32,"長岡","山口",NA,NA,NA,NA,93.46027607,0,NA,0,0,0,0,0,0,0
"1585",25,46,152,352,20,32,"長岡","下関",NA,NA,NA,NA,90.02178759,0,NA,0,1,1,0,0,0,0
"1586",25,47,152,353,20,32,"長岡","宇部",NA,NA,NA,NA,62.45945559,0,NA,0,0,0,0,0,0,0
"1587",26,45,154,351,20,32,"三条・燕","山口",NA,NA,NA,NA,72.49882548,0,NA,0,0,0,0,0,0,0
"1588",26,46,154,352,20,32,"三条・燕","下関",NA,NA,NA,NA,69.060337,0,NA,0,0,0,0,0,0,0
"1589",26,47,154,353,20,32,"三条・燕","宇部",NA,NA,NA,NA,41.498005,0,NA,0,0,0,0,0,0,0
"1590",27,45,155,351,20,32,"魚沼","山口",NA,NA,NA,NA,131.84071848,0,NA,0,0,0,0,0,0,0
"1591",27,46,155,352,20,32,"魚沼","下関",NA,NA,NA,NA,128.40223,0,NA,0,0,0,0,0,0,0
"1592",27,47,155,353,20,32,"魚沼","宇部",NA,NA,NA,NA,100.839898,0,NA,0,0,0,0,0,0,0
"1593",24,48,151,354,20,32,"新潟","岩国",NA,NA,NA,NA,103.05948817,0,NA,0,0,0,0,0,0,0
"1594",24,49,151,355,20,32,"新潟","徳山",NA,NA,NA,NA,67.76638217,0,NA,0,4,4,0,0,0,0
"1595",25,48,152,354,20,32,"長岡","岩国",NA,NA,NA,NA,149.79397159,0,NA,0,0,0,0,0,0,0
"1596",25,49,152,355,20,32,"長岡","徳山",NA,NA,NA,NA,114.50086559,0,NA,0,0,0,0,0,0,0
"1597",26,48,154,354,20,32,"三条・燕","岩国",NA,NA,NA,NA,128.832521,0,NA,0,0,0,0,0,0,0
"1598",26,49,154,355,20,32,"三条・燕","徳山",NA,NA,NA,NA,93.539415,0,NA,0,0,0,0,0,0,0
"1599",27,48,155,354,20,32,"魚沼","岩国",NA,NA,NA,NA,188.174414,0,NA,0,0,0,0,0,0,0
"1600",27,49,155,355,20,32,"魚沼","徳山",NA,NA,NA,NA,152.881308,0,NA,0,1,1,0,0,0,0
"1601",27,51,155,402,20,37,"魚沼","北九州",95,20550,365,0,142.358381,0,1,0,1,1,1156,131.658333333333,154.933333333333,1.41388888888889
"1602",26,50,154,401,20,37,"三条・燕","福岡",95,20550,365,0,41.91881,0,1,1,1,1,1156,131.658333333333,154.933333333333,1.41388888888889
"1603",24,51,151,402,20,37,"新潟","北九州",95,20550,365,0,57.24345517,0,1,2,2,2,1156,131.658333333333,154.933333333333,1.41388888888889
"1604",24,50,151,401,20,37,"新潟","福岡",95,20550,365,0,16.14577717,0,1,16,22,23,1156,131.658333333333,154.933333333333,1.41388888888889
"1605",26,51,154,402,20,37,"三条・燕","北九州",95,20550,365,0,83.016488,0,1,0,0,0,1156,131.658333333333,154.933333333333,1.41388888888889
"1606",25,51,152,402,20,37,"長岡","北九州",95,20550,365,0,103.97793859,0,1,1,1,1,1156,131.658333333333,154.933333333333,1.41388888888889
"1607",25,50,152,401,20,37,"長岡","福岡",95,20550,365,0,62.88026059,0,1,4,4,4,1156,131.658333333333,154.933333333333,1.41388888888889
"1608",27,50,155,401,20,37,"魚沼","福岡",95,20550,365,0,101.260703,0,1,1,2,2,1156,131.658333333333,154.933333333333,1.41388888888889
"1609",24,52,151,432,20,41,"新潟","八代・芦北",NA,NA,NA,NA,50.89544767,0,NA,0,0,0,0,0,0,0
"1610",25,52,152,432,20,41,"長岡","八代・芦北",NA,NA,NA,NA,97.62993109,0,NA,0,0,0,0,0,0,0
"1611",26,52,154,432,20,41,"三条・燕","八代・芦北",NA,NA,NA,NA,76.6684805,0,NA,0,0,0,0,0,0,0
"1612",27,52,155,432,20,41,"魚沼","八代・芦北",NA,NA,NA,NA,136.0103735,0,NA,0,0,0,0,0,0,0
"1613",24,53,151,461,20,44,"新潟","鹿児島",NA,NA,NA,NA,37.31930434,0,NA,3,3,3,0,0,0,0
"1614",24,54,151,462,20,44,"新潟","川北薩・串木野",NA,NA,NA,NA,47.32346934,0,NA,0,0,0,0,0,0,0
"1615",25,53,152,461,20,44,"長岡","鹿児島",NA,NA,NA,NA,84.05378776,0,NA,1,10,10,0,0,0,0
"1616",25,54,152,462,20,44,"長岡","川北薩・串木野",NA,NA,NA,NA,94.05795276,0,NA,0,0,0,0,0,0,0
"1617",26,53,154,461,20,44,"三条・燕","鹿児島",NA,NA,NA,NA,63.09233717,0,NA,8,11,11,0,0,0,0
"1618",26,54,154,462,20,44,"三条・燕","川北薩・串木野",NA,NA,NA,NA,73.09650217,0,NA,0,0,0,0,0,0,0
"1619",27,53,155,461,20,44,"魚沼","鹿児島",NA,NA,NA,NA,122.43423017,0,NA,0,0,0,0,0,0,0
"1620",27,54,155,462,20,44,"魚沼","川北薩・串木野",NA,NA,NA,NA,132.43839517,0,NA,0,0,0,0,0,0,0
"1621",35,1,232,22,24,10,"東三河","南部",NA,NA,NA,NA,73.04133822,0,NA,0,0,0,0,0,0,0
"1622",36,1,233,22,24,10,"豊田","南部",NA,NA,NA,NA,57.457183,0,NA,0,3,69,0,0,0,0
"1623",32,1,222,22,24,10,"西部","南部",NA,NA,NA,NA,94.474946,0,NA,0,2,3,0,0,0,0
"1624",34,1,231,22,24,10,"名古屋","南部",NA,NA,NA,NA,53.902926,0,NA,0,3,3,0,0,0,0
"1625",29,1,203,22,24,10,"上田","南部",NA,NA,NA,NA,237.77573,0,NA,0,2,3,0,0,0,0
"1626",30,1,211,22,24,10,"岐阜","南部",NA,NA,NA,NA,85.330555,0,NA,0,5,5,0,0,0,0
"1627",35,4,232,33,24,11,"東三河","両磐",NA,NA,NA,NA,104.49117122,0,NA,0,0,0,787,150.326923076923,283.343195266272,0.477810650887574
"1628",32,2,222,31,24,11,"西部","盛岡",NA,NA,NA,NA,103.168367,0,NA,0,6,6,787,150.326923076923,283.343195266272,0.477810650887574
"1629",30,3,211,32,24,11,"岐阜","北上中部",NA,NA,NA,NA,66.739098,0,NA,0,6,6,787,150.326923076923,283.343195266272,0.477810650887574
"1630",36,2,233,31,24,11,"豊田","盛岡",NA,NA,NA,NA,66.150604,0,NA,1,6,8,787,150.326923076923,283.343195266272,0.477810650887574
"1631",32,4,222,33,24,11,"西部","両磐",NA,NA,NA,NA,125.924779,0,NA,0,0,0,787,150.326923076923,283.343195266272,0.477810650887574
"1632",32,3,222,32,24,11,"西部","北上中部",NA,NA,NA,NA,75.883489,0,NA,0,1,1,787,150.326923076923,283.343195266272,0.477810650887574
"1633",34,3,231,32,24,11,"名古屋","北上中部",NA,NA,NA,NA,35.311469,0,NA,1,7,7,787,150.326923076923,283.343195266272,0.477810650887574
"1634",30,2,211,31,24,11,"岐阜","盛岡",NA,NA,NA,NA,94.023976,0,NA,3,4,5,787,150.326923076923,283.343195266272,0.477810650887574
"1635",34,4,231,33,24,11,"名古屋","両磐",NA,NA,NA,NA,85.352759,0,NA,0,1,1,787,150.326923076923,283.343195266272,0.477810650887574
"1636",34,2,231,31,24,11,"名古屋","盛岡",NA,NA,NA,NA,62.596347,0,NA,0,13,13,787,150.326923076923,283.343195266272,0.477810650887574
"1637",35,3,232,32,24,11,"東三河","北上中部",NA,NA,NA,NA,54.44988122,0,NA,0,0,1,787,150.326923076923,283.343195266272,0.477810650887574
"1638",30,4,211,33,24,11,"岐阜","両磐",NA,NA,NA,NA,116.780388,0,NA,0,0,0,787,150.326923076923,283.343195266272,0.477810650887574
"1639",29,4,203,33,24,11,"上田","両磐",NA,NA,NA,NA,269.225563,0,NA,0,0,0,787,150.326923076923,283.343195266272,0.477810650887574
"1640",29,3,203,32,24,11,"上田","北上中部",NA,NA,NA,NA,219.184273,0,NA,0,0,1,787,150.326923076923,283.343195266272,0.477810650887574
"1641",36,3,233,32,24,11,"豊田","北上中部",NA,NA,NA,NA,38.865726,0,NA,7,13,15,787,150.326923076923,283.343195266272,0.477810650887574
"1642",29,2,203,31,24,11,"上田","盛岡",NA,NA,NA,NA,246.469151,0,NA,0,2,3,787,150.326923076923,283.343195266272,0.477810650887574
"1643",36,4,233,33,24,11,"豊田","両磐",NA,NA,NA,NA,88.907016,0,NA,0,0,1,787,150.326923076923,283.343195266272,0.477810650887574
"1644",35,2,232,31,24,11,"東三河","盛岡",NA,NA,NA,NA,81.73475922,0,NA,0,0,35,787,150.326923076923,283.343195266272,0.477810650887574
"1645",29,11,203,71,24,12,"上田","福島",NA,NA,NA,NA,267.2319925,0,NA,0,3,6,657,123.839339493131,349.491799845292,0.575327838027071
"1646",30,10,211,64,24,12,"岐阜","新庄",NA,NA,NA,NA,151.312934,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071
"1647",29,10,203,64,24,12,"上田","新庄",NA,NA,NA,NA,303.758109,0,NA,0,2,2,657,123.839339493131,349.491799845292,0.575327838027071
"1648",30,11,211,71,24,12,"岐阜","福島",NA,NA,NA,NA,114.7868175,0,NA,0,3,5,657,123.839339493131,349.491799845292,0.575327838027071
"1649",29,9,203,63,24,12,"上田","米沢",NA,NA,NA,NA,290.544334,0,NA,0,1,1,657,123.839339493131,349.491799845292,0.575327838027071
"1650",35,11,232,71,24,12,"東三河","福島",NA,NA,NA,NA,102.49760072,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071
"1651",34,5,231,41,24,12,"名古屋","仙台",NA,NA,NA,NA,46.670058,0,NA,39,67,73,657,123.839339493131,349.491799845292,0.575327838027071
"1652",30,9,211,63,24,12,"岐阜","米沢",NA,NA,NA,NA,138.099159,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071
"1653",32,5,222,41,24,12,"西部","仙台",NA,NA,NA,NA,87.242078,0,NA,0,15,16,657,123.839339493131,349.491799845292,0.575327838027071
"1654",36,5,233,41,24,12,"豊田","仙台",NA,NA,NA,NA,50.224315,0,NA,33,44,51,657,123.839339493131,349.491799845292,0.575327838027071
"1655",32,6,222,43,24,12,"西部","古川",NA,NA,NA,NA,138.028812,0,NA,0,1,2,657,123.839339493131,349.491799845292,0.575327838027071
"1656",34,6,231,43,24,12,"名古屋","古川",NA,NA,NA,NA,97.456792,0,NA,1,2,2,657,123.839339493131,349.491799845292,0.575327838027071
"1657",30,6,211,43,24,12,"岐阜","古川",NA,NA,NA,NA,128.884421,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071
"1658",36,10,233,64,24,12,"豊田","新庄",NA,NA,NA,NA,123.439562,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071
"1659",34,10,231,64,24,12,"名古屋","新庄",NA,NA,NA,NA,119.885305,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071
"1660",34,9,231,63,24,12,"名古屋","米沢",NA,NA,NA,NA,106.67153,0,NA,0,4,4,657,123.839339493131,349.491799845292,0.575327838027071
"1661",36,9,233,63,24,12,"豊田","米沢",NA,NA,NA,NA,110.225787,0,NA,0,2,2,657,123.839339493131,349.491799845292,0.575327838027071
"1662",32,9,222,63,24,12,"西部","米沢",NA,NA,NA,NA,147.24355,0,NA,0,1,1,657,123.839339493131,349.491799845292,0.575327838027071
"1663",29,5,203,41,24,12,"上田","仙台",NA,NA,NA,NA,230.542862,0,NA,0,3,8,657,123.839339493131,349.491799845292,0.575327838027071
"1664",35,6,232,43,24,12,"東三河","古川",NA,NA,NA,NA,116.59520422,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071
"1665",36,6,233,43,24,12,"豊田","古川",NA,NA,NA,NA,101.011049,0,NA,1,8,9,657,123.839339493131,349.491799845292,0.575327838027071
"1666",30,5,211,41,24,12,"岐阜","仙台",NA,NA,NA,NA,78.097687,0,NA,4,7,13,657,123.839339493131,349.491799845292,0.575327838027071
"1667",29,6,203,43,24,12,"上田","古川",NA,NA,NA,NA,281.329596,0,NA,0,0,1,657,123.839339493131,349.491799845292,0.575327838027071
"1668",34,11,231,71,24,12,"名古屋","福島",NA,NA,NA,NA,83.3591885,0,NA,1,3,4,657,123.839339493131,349.491799845292,0.575327838027071
"1669",35,5,232,41,24,12,"東三河","仙台",NA,NA,NA,NA,65.80847022,0,NA,1,10,10,657,123.839339493131,349.491799845292,0.575327838027071
"1670",35,10,232,64,24,12,"東三河","新庄",NA,NA,NA,NA,139.02371722,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071
"1671",35,9,232,63,24,12,"東三河","米沢",NA,NA,NA,NA,125.80994222,0,NA,0,1,1,657,123.839339493131,349.491799845292,0.575327838027071
"1672",32,11,222,71,24,12,"西部","福島",NA,NA,NA,NA,123.9312085,0,NA,0,3,4,657,123.839339493131,349.491799845292,0.575327838027071
"1673",32,10,222,64,24,12,"西部","新庄",NA,NA,NA,NA,160.457325,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071
"1674",36,11,233,71,24,12,"豊田","福島",NA,NA,NA,NA,86.9134455,0,NA,1,5,6,657,123.839339493131,349.491799845292,0.575327838027071
"1675",34,7,231,51,24,13,"名古屋","秋田臨海",NA,NA,NA,NA,46.708598,0,NA,15,30,41,674.5,79.575484854258,38.2624309392265,0.408839779005525
"1676",30,7,211,51,24,13,"岐阜","秋田臨海",NA,NA,NA,NA,78.136227,0,NA,1,1,3,674.5,79.575484854258,38.2624309392265,0.408839779005525
"1677",35,7,232,51,24,13,"東三河","秋田臨海",NA,NA,NA,NA,65.84701022,0,NA,1,1,1,674.5,79.575484854258,38.2624309392265,0.408839779005525
"1678",29,7,203,51,24,13,"上田","秋田臨海",NA,NA,NA,NA,230.581402,0,NA,0,0,1,674.5,79.575484854258,38.2624309392265,0.408839779005525
"1679",36,7,233,51,24,13,"豊田","秋田臨海",NA,NA,NA,NA,50.262855,0,NA,7,10,10,674.5,79.575484854258,38.2624309392265,0.408839779005525
"1680",32,7,222,51,24,13,"西部","秋田臨海",NA,NA,NA,NA,87.280618,0,NA,1,4,4,674.5,79.575484854258,38.2624309392265,0.408839779005525
"1681",35,8,232,61,24,15,"東三河","山形",NA,NA,NA,NA,67.88677122,0,NA,1,2,2,582,50,0,0
"1682",29,8,203,61,24,15,"上田","山形",NA,NA,NA,NA,232.621163,0,NA,0,2,3,582,50,0,0
"1683",32,8,222,61,24,15,"西部","山形",NA,NA,NA,NA,89.320379,0,NA,0,1,1,582,50,0,0
"1684",30,8,211,61,24,15,"岐阜","山形",NA,NA,NA,NA,80.175988,0,NA,0,1,1,582,50,0,0
"1685",36,8,233,61,24,15,"豊田","山形",NA,NA,NA,NA,52.302616,0,NA,6,12,13,582,50,0,0
"1686",34,8,231,61,24,15,"名古屋","山形",NA,NA,NA,NA,48.748359,0,NA,2,7,14,582,50,0,0
"1687",34,12,231,73,24,17,"名古屋","郡山",NA,NA,NA,NA,53.2473585,0,NA,0,11,11,0,0,0,0
"1688",34,13,231,76,24,17,"名古屋","白河",NA,NA,NA,NA,54.9330435,0,NA,0,0,0,0,0,0,0
"1689",35,12,232,73,24,17,"東三河","郡山",NA,NA,NA,NA,72.38577072,0,NA,0,7,7,0,0,0,0
"1690",35,13,232,76,24,17,"東三河","白河",NA,NA,NA,NA,74.07145572,0,NA,0,4,4,0,0,0,0
"1691",30,12,211,73,24,17,"岐阜","郡山",NA,NA,NA,NA,84.6749875,0,NA,0,1,2,0,0,0,0
"1692",30,13,211,76,24,17,"岐阜","白河",NA,NA,NA,NA,86.3606725,0,NA,0,0,0,0,0,0,0
"1693",36,12,233,73,24,17,"豊田","郡山",NA,NA,NA,NA,56.8016155,0,NA,0,7,8,0,0,0,0
"1694",36,13,233,76,24,17,"豊田","白河",NA,NA,NA,NA,58.4873005,0,NA,0,2,2,0,0,0,0
"1695",32,12,222,73,24,17,"西部","郡山",NA,NA,NA,NA,93.8193785,0,NA,0,1,3,0,0,0,0
"1696",32,13,222,76,24,17,"西部","白河",NA,NA,NA,NA,95.5050635,0,NA,0,4,4,0,0,0,0
"1697",29,12,203,73,24,17,"上田","郡山",NA,NA,NA,NA,237.1201625,0,NA,0,5,8,0,0,0,0
"1698",29,13,203,76,24,17,"上田","白河",NA,NA,NA,NA,238.8058475,0,NA,0,0,2,0,0,0,0
"1699",30,22,211,141,24,18,"岐阜","横浜",NA,NA,NA,NA,82.989876,0,NA,0,38,60,500,121.348528758284,3.46930968527213,0.825846712649008
"1700",29,22,203,141,24,18,"上田","横浜",NA,NA,NA,NA,235.435051,0,NA,0,88,262,500,121.348528758284,3.46930968527213,0.825846712649008
"1701",35,19,232,111,24,18,"東三河","浦和",NA,NA,NA,NA,87.39806422,0,NA,0,18,34,500,121.348528758284,3.46930968527213,0.825846712649008
"1702",36,33,233,223,24,18,"豊田","東部",NA,NA,NA,NA,117.16777433,0,NA,0,136,703,500,121.348528758284,3.46930968527213,0.825846712649008
"1703",30,18,211,104,24,18,"岐阜","沼田・利根",NA,NA,NA,NA,201.598377,0,NA,0,0,0,500,121.348528758284,3.46930968527213,0.825846712649008
"1704",29,23,203,144,24,18,"上田","小田原",NA,NA,NA,NA,275.26355017,0,NA,0,1,31,500,121.348528758284,3.46930968527213,0.825846712649008
"1705",36,28,233,201,24,18,"豊田","長野",NA,NA,NA,NA,223.164335,0,NA,0,27,134,500,121.348528758284,3.46930968527213,0.825846712649008
"1706",30,20,211,113,24,18,"岐阜","児玉・大里",NA,NA,NA,NA,138.226853,0,NA,0,5,6,500,121.348528758284,3.46930968527213,0.825846712649008
"1707",35,22,232,141,24,18,"東三河","横浜",NA,NA,NA,NA,70.70065922,0,NA,0,39,69,500,121.348528758284,3.46930968527213,0.825846712649008
"1708",32,23,222,144,24,18,"西部","小田原",NA,NA,NA,NA,131.96276617,0,NA,0,36,156,500,121.348528758284,3.46930968527213,0.825846712649008
"1709",34,22,231,141,24,18,"名古屋","横浜",NA,NA,NA,NA,51.562247,0,NA,2,472,569,500,121.348528758284,3.46930968527213,0.825846712649008
"1710",32,21,222,131,24,18,"西部","23区",NA,NA,NA,NA,90.715207,0,NA,0,917,1173,500,121.348528758284,3.46930968527213,0.825846712649008
"1711",35,20,232,113,24,18,"東三河","児玉・大里",NA,NA,NA,NA,125.93763622,0,NA,0,0,0,500,121.348528758284,3.46930968527213,0.825846712649008
"1712",32,20,222,113,24,18,"西部","児玉・大里",NA,NA,NA,NA,147.371244,0,NA,0,8,16,500,121.348528758284,3.46930968527213,0.825846712649008
"1713",34,17,231,101,24,18,"名古屋","前橋・高崎",NA,NA,NA,NA,145.095384,0,NA,0,31,42,500,121.348528758284,3.46930968527213,0.825846712649008
"1714",30,17,211,101,24,18,"岐阜","前橋・高崎",NA,NA,NA,NA,176.523013,0,NA,0,5,10,500,121.348528758284,3.46930968527213,0.825846712649008
"1715",34,20,231,113,24,18,"名古屋","児玉・大里",NA,NA,NA,NA,106.799224,0,NA,0,11,13,500,121.348528758284,3.46930968527213,0.825846712649008
"1716",32,22,222,141,24,18,"西部","横浜",NA,NA,NA,NA,92.134267,0,NA,0,189,347,500,121.348528758284,3.46930968527213,0.825846712649008
"1717",34,23,231,144,24,18,"名古屋","小田原",NA,NA,NA,NA,91.39074617,0,NA,0,44,74,500,121.348528758284,3.46930968527213,0.825846712649008
"1718",29,20,203,113,24,18,"上田","児玉・大里",NA,NA,NA,NA,290.672028,0,NA,0,64,296,500,121.348528758284,3.46930968527213,0.825846712649008
"1719",35,23,232,144,24,18,"東三河","小田原",NA,NA,NA,NA,110.52915839,0,NA,0,18,55,500,121.348528758284,3.46930968527213,0.825846712649008
"1720",29,21,203,131,24,18,"上田","23区",NA,NA,NA,NA,234.015991,0,NA,0,717,1644,500,121.348528758284,3.46930968527213,0.825846712649008
"1721",35,18,232,104,24,18,"東三河","沼田・利根",NA,NA,NA,NA,189.30916022,0,NA,0,0,0,500,121.348528758284,3.46930968527213,0.825846712649008
"1722",36,31,233,221,24,18,"豊田","中部",NA,NA,NA,NA,154.5300293,0,NA,0,93,791,500,121.348528758284,3.46930968527213,0.825846712649008
"1723",32,31,222,221,24,18,"西部","中部",NA,NA,NA,NA,191.5477923,0,NA,0,0,0,500,121.348528758284,3.46930968527213,0.825846712649008
"1724",29,14,203,91,24,18,"上田","宇都宮",NA,NA,NA,NA,312.24022333,0,NA,0,17,48,500,121.348528758284,3.46930968527213,0.825846712649008
"1725",32,19,222,111,24,18,"西部","浦和",NA,NA,NA,NA,108.831672,0,NA,0,67,114,500,121.348528758284,3.46930968527213,0.825846712649008
"1726",29,15,203,93,24,18,"上田","栃木・小山",NA,NA,NA,NA,302.53454481,0,NA,0,2,40,500,121.348528758284,3.46930968527213,0.825846712649008
"1727",36,16,233,95,24,18,"豊田","那須",NA,NA,NA,NA,182.9994,0,NA,0,6,7,500,121.348528758284,3.46930968527213,0.825846712649008
"1728",34,31,231,221,24,18,"名古屋","中部",NA,NA,NA,NA,150.9757723,0,NA,0,371,722,500,121.348528758284,3.46930968527213,0.825846712649008
"1729",30,19,211,111,24,18,"岐阜","浦和",NA,NA,NA,NA,99.687281,0,NA,0,17,28,500,121.348528758284,3.46930968527213,0.825846712649008
"1730",30,21,211,131,24,18,"岐阜","23区",NA,NA,NA,NA,81.570816,0,NA,0,339,394,500,121.348528758284,3.46930968527213,0.825846712649008
"1731",34,33,231,223,24,18,"名古屋","東部",NA,NA,NA,NA,113.61351733,0,NA,0,300,529,500,121.348528758284,3.46930968527213,0.825846712649008
"1732",35,21,232,131,24,18,"東三河","23区",NA,NA,NA,NA,69.28159922,0,NA,0,275,338,500,121.348528758284,3.46930968527213,0.825846712649008
"1733",32,18,222,104,24,18,"西部","沼田・利根",NA,NA,NA,NA,210.742768,0,NA,0,3,4,500,121.348528758284,3.46930968527213,0.825846712649008
"1734",29,31,203,221,24,18,"上田","中部",NA,NA,NA,NA,334.8485763,0,NA,0,1,52,500,121.348528758284,3.46930968527213,0.825846712649008
"1735",29,33,203,223,24,18,"上田","東部",NA,NA,NA,NA,297.48632133,0,NA,0,10,75,500,121.348528758284,3.46930968527213,0.825846712649008
"1736",32,17,222,101,24,18,"西部","前橋・高崎",NA,NA,NA,NA,185.667404,0,NA,0,10,17,500,121.348528758284,3.46930968527213,0.825846712649008
