"","prob","out.share","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","distance"
"4835",0.393939393939394,0.606060606060606,69,10160,1,942,12.845856167,1,0,294.1
"4836",0,0.606060606060606,0,NA,NA,NA,52.74687467,0,NA,0.001
"4837",0.186903137789904,0.813096862210095,28,4540,1,1024,13.7613095,1,0,132.8
"4838",0,0.813096862210095,0,NA,NA,NA,78.18627217,0,NA,0.001
"4839",0.306666666666667,0.693333333333333,116,8000,1,848,12.223751167,1,0,235.8
"4840",0,0.693333333333333,0,NA,NA,NA,76.0631955,0,NA,0.001
"4841",NA,NA,0,NA,1,1080,22.55208274,1,0,0
"4842",NA,NA,0,NA,NA,NA,67.67446948,0,NA,NA
"4843",NA,NA,26,2280,1,1028,17.130192,1,0,61.7
"4844",NA,NA,0,NA,NA,NA,64.235981,0,NA,NA
"4845",NA,NA,15,1340,1,1050,25.238883,1,0,35.1
"4846",NA,NA,0,NA,NA,NA,36.673649,0,NA,NA
"4847",NA,NA,35,3320,1,1010,18.141147,1,0,91.4
"4848",NA,NA,0,NA,NA,NA,124.008165,0,NA,NA
"4849",NA,NA,15,1520,1,1050,18.94711,1,0,44.3
"4850",NA,NA,0,NA,NA,NA,88.715059,0,NA,NA
"4851",0.326388888888889,0.673611111111111,36,5180,1,1008,13.410145,1,0,147.9
"4852",0,0.673611111111111,0,NA,NA,NA,37.094454,0,NA,0.001
"4853",0.125874125874126,0.874125874125874,19,2980,1,1042,12.400959333,1,0,80.7
"4854",0,0.874125874125874,0,NA,NA,NA,78.192132,0,NA,0.001
"4855",0,1,136,10160,1,808,14.152997667,1,0,299.2
"4856",0,1,0,NA,NA,NA,71.8441245,0,NA,0.001
"4857",0.307692307692308,0.692307692307692,181,14040,1,718,13.571050167,1,0,436.8
"4858",0,0.692307692307692,0,NA,NA,NA,58.26798117,0,NA,0.001
"4859",1,0,169,12960,1,742,12.490460167,1,0,390.7
"4860",0,0,0,NA,NA,NA,68.27214617,0,NA,0.001
"4861",NA,NA,618,36280,1,NA,10.468249,1,0,1720.6
"4862",NA,NA,0,NA,NA,NA,53.697074,0,NA,NA
"4863",NA,NA,582,34340,1,NA,6.998399,1,0,1624
"4864",NA,NA,0,NA,NA,NA,62.390495,0,NA,NA
"4865",NA,NA,582,33700,1,NA,10.679953,1,0,1588.7
"4866",NA,NA,0,NA,NA,NA,35.105617,0,NA,NA
"4867",NA,NA,544,33040,1,NA,6.858187,1,0,1533.8
"4868",NA,NA,0,NA,NA,NA,85.146907,0,NA,NA
"4869",0,0.5,508,31960,1,64,6.792166,1,0,1440.5
"4870",0.5,0.5,0,NA,NA,NA,46.464206,0,NA,0.5
"4871",NA,NA,532,32620,1,16,10.537714,1,0,1504.9
"4872",NA,NA,0,NA,NA,NA,97.25094,0,NA,NA
"4873",0,1,635,36280,1,NA,7.78524,1,0,1751.3
"4874",0,1,0,NA,NA,NA,46.502746,0,NA,0.001
"4875",0,0,569,31960,1,NA,6.792314,1,0,1448.6
"4876",1,0,0,NA,NA,NA,48.542507,0,NA,0.999
"4877",NA,NA,535,31320,1,10,7.228709,1,0,1401.6
"4878",NA,NA,0,NA,NA,NA,106.465678,0,NA,NA
"4879",NA,NA,617,32620,1,NA,5.913701,1,0,1510.1
"4880",NA,NA,0,NA,NA,NA,119.679453,0,NA,NA
"4881",1,0,500,30680,1,80,7.454399833,1,0,1361.5
"4882",0,0,0,NA,NA,NA,83.1533365,0,NA,0.001
"4883",0,0,485,29600,1,110,8.461984,1,0,1315.4
"4884",1,0,0,NA,NA,NA,53.0415065,0,NA,0.999
"4885",NA,NA,492,28940,1,96,8.025685667,1,0,1274.1
"4886",NA,NA,0,NA,NA,NA,54.7271915,0,NA,NA
"4887",NA,NA,458,27640,1,164,7.622615667,1,0,1198.2
"4888",NA,NA,100,17300,2920,575,128.16156733,0,2,NA
"4889",NA,NA,449,27640,1,182,14.914808259,1,0,1169.3
"4890",NA,NA,100,17300,2920,575,118.45588881,0,2,NA
"4891",NA,NA,477,28940,1,126,12.381042,1,0,1246.5
"4892",NA,NA,100,17300,2920,575,179.239291,0,2,NA
"4893",1,0,456,27640,1,168,14.349542,1,0,1193.7
"4894",0,0,100,17300,2920,575,144.889532,0,2,0.001
"4895",NA,NA,481,28940,1,118,14.004373,1,0,1240.3
"4896",NA,NA,100,17300,2920,575,169.964896,0,2,NA
"4897",0.428571428571429,0,433,26360,1,214,10.875903,1,0,1119
"4898",0.571428571428571,0,100,17300,2920,575,68.0538,0,2,0.571428571428571
"4899",NA,NA,446,27000,1,188,6.183068,1,0,1153.4
"4900",NA,NA,100,17300,2920,575,106.593372,0,2,NA
"4901",0.304347826086957,0.217391304347826,407,26360,1,266,NA,1,0,1088.7
"4902",0.478260869565217,0.217391304347826,100,17300,2920,575,NA,0,2,0.478260869565217
"4903",0.35,0,388,25920,1,304,11.3361215,1,0,1059.9
"4904",0.65,0,100,17300,2920,575,51.356395,0,2,0.65
"4905",NA,NA,451,25280,1,178,6.743284,1,0,1004.8
"4906",NA,NA,100,17300,2920,575,91.18489417,0,2,NA
"4907",0.8,0,527,31320,1,26,7.579990667,1,0,1422.6
"4908",0.2,0,0,NA,NA,NA,43.28730417,0,NA,0.2
"4909",NA,NA,504,30020,1,72,5.764649,1,0,1359.3
"4910",NA,NA,0,NA,NA,NA,90.02178759,0,NA,NA
"4911",NA,NA,515,30680,1,50,7.227916,1,0,1382.5
"4912",NA,NA,0,NA,NA,NA,69.060337,0,NA,NA
"4913",NA,NA,494,29600,1,92,20.907843,1,0,1317.6
"4914",NA,NA,0,NA,NA,NA,128.40223,0,NA,NA
"4915",1,0,519,29600,1,42,6.553734,1,0,1311.1
"4916",0,0,100,17300,2920,575,219.404226,0,2,0.001
"4917",NA,NA,507,28940,1,66,6.00711,1,0,1277.9
"4918",NA,NA,0,NA,NA,NA,246.425106,0,NA,NA
"4919",1,0,311,20300,1,458,19.694376,1,0,692.4
"4920",0,0,0,NA,NA,NA,93.979931,0,NA,0.001
"4921",0.5,0.5,366,23320,1,348,6.847648,1,0,908.5
"4922",0,0.5,100,17300,2920,575,150.7699203,0,2,0.001
"4923",1,0,340,22240,1,400,7.249152167,1,0,831.6
"4924",0,0,0,NA,NA,NA,103.124322,0,NA,0.001
"4925",0.555555555555556,0.444444444444444,429,24620,1,222,11.0066405,1,0,968
"4926",0,0.444444444444444,100,17300,2920,575,113.40766533,0,2,0.001
"4927",1,0,308,20960,1,464,8.414566333,1,0,722.7
"4928",0,0,0,NA,NA,NA,62.552302,0,NA,0.001
"4929",0,1,354,21600,1,372,6.968969667,1,0,795.1
"4930",0,1,0,NA,NA,NA,81.69071422,0,NA,0.001
"4931",0.75,0.25,335,20960,1,410,15.78207,1,0,752.4
"4932",0,0.25,0,NA,NA,NA,66.106559,0,NA,0.001
"4933",NA,NA,292,19660,1,496,10.906064,1,0,642.8
"4934",NA,NA,0,NA,NA,NA,161.375398,0,NA,NA
"4935",0.894736842105263,0.105263157894737,272,17920,1,536,7.989837,1,0,575.1
"4936",0,0.105263157894737,0,NA,NA,NA,109.615651,0,NA,0.001
"4937",0.8,0.2,257,16840,1,566,6.578827,1,0,536.1
"4938",0,0.2,0,NA,NA,NA,67.050714,0,NA,0.001
"4939",0.75,0.25,244,15760,1,592,7.200113,1,0,499.2
"4940",0,0.25,0,NA,NA,NA,59.417486,0,NA,0.001
"4941",0.411764705882353,0.588235294117647,209,14680,1,662,6.902953667,1,0,444.4
"4942",0,0.588235294117647,0,NA,NA,NA,95.95451867,0,NA,0.001
"4943",0.428571428571429,0.571428571428571,177,11880,1,726,6.663076167,1,0,355.8
"4944",0,0.571428571428571,0,NA,NA,NA,50.85734367,0,NA,0.001
"4945",0.331695331695332,0.668304668304668,91,6700,1,898,7.5785295,1,0,194.5
"4946",0,0.668304668304668,0,NA,NA,NA,76.29674117,0,NA,0.001
"4947",0.25,0.75,142,10160,1,796,6.040971167,1,0,297.5
"4948",0,0.75,0,NA,NA,NA,74.1736645,0,NA,0.001
"4949",NA,NA,26,2280,1,1028,16.36930274,1,0,61.7
"4950",NA,NA,0,NA,NA,NA,65.78493848,0,NA,NA
"4951",NA,NA,0,NA,1,1080,10.947412,1,0,0
"4952",NA,NA,0,NA,NA,NA,62.34645,0,NA,NA
"4953",NA,NA,11,1000,1,1058,19.056103,1,0,26.6
"4954",NA,NA,0,NA,NA,NA,34.784118,0,NA,NA
"4955",NA,NA,61,5180,1,958,11.958367,1,0,153.1
"4956",NA,NA,0,NA,NA,NA,122.118634,0,NA,NA
"4957",NA,NA,41,3880,1,998,12.76433,1,0,106
"4958",NA,NA,0,NA,NA,NA,86.825528,0,NA,NA
"4959",0.178255372945638,0.821744627054362,28,2980,1,1024,7.227365,1,0,86.2
"4960",0,0.821744627054362,0,NA,NA,NA,35.204923,0,NA,0.001
"4961",0.941176470588235,0.0588235294117647,9,640,1,1062,6.218179333,1,0,19
"4962",0,0.0588235294117647,0,NA,NA,NA,76.302601,0,NA,0.001
"4963",0,1,128,8000,1,824,7.970217667,1,0,237.5
"4964",0,1,0,NA,NA,NA,69.9545935,0,NA,0.001
"4965",0.2,0.8,173,12520,1,734,7.388270167,1,0,375.1
"4966",0,0.8,0,NA,NA,NA,56.37845017,0,NA,0.001
"4967",0.833333333333333,0.166666666666667,161,11240,1,758,6.307680167,1,0,329
"4968",0,0.166666666666667,0,NA,NA,NA,66.38261517,0,NA,0.001
"4969",NA,NA,607,35640,1,NA,18.57694,1,0,1694
"4970",NA,NA,0,NA,NA,NA,26.134742,0,NA,NA
"4971",NA,NA,571,33700,1,NA,15.10709,1,0,1597.4
"4972",NA,NA,0,NA,NA,NA,34.828163,0,NA,NA
"4973",NA,NA,571,33700,1,NA,18.788644,1,0,1562.1
"4974",NA,NA,0,NA,NA,NA,7.543285,0,NA,NA
"4975",NA,NA,533,32620,1,14,14.966878,1,0,1507.2
"4976",NA,NA,0,NA,NA,NA,57.584575,0,NA,NA
"4977",1,0,497,31320,1,86,14.900857,1,0,1413.9
"4978",0,0,0,NA,NA,NA,18.901874,0,NA,0.001
"4979",NA,NA,521,31960,1,38,18.646405,1,0,1478.3
"4980",NA,NA,0,NA,NA,NA,69.688608,0,NA,NA
"4981",NA,NA,624,36280,1,NA,15.893931,1,0,1724.7
"4982",NA,NA,0,NA,NA,NA,18.940414,0,NA,NA
"4983",0,0,558,31320,1,NA,14.901005,1,0,1422
"4984",1,0,0,NA,NA,NA,20.980175,0,NA,0.999
"4985",NA,NA,524,30680,1,32,15.3374,1,0,1375
"4986",NA,NA,0,NA,NA,NA,78.903346,0,NA,NA
"4987",NA,NA,606,32620,1,NA,14.022392,1,0,1483.5
"4988",NA,NA,0,NA,NA,NA,92.117121,0,NA,NA
"4989",NA,NA,489,30020,1,102,15.563090833,1,0,1334.9
"4990",NA,NA,0,NA,NA,NA,55.5910045,0,NA,NA
"4991",NA,NA,474,29600,1,132,16.570675,1,0,1288.8
"4992",NA,NA,0,NA,NA,NA,25.4791745,0,NA,NA
"4993",NA,NA,481,28940,1,118,16.134376667,1,0,1247.5
"4994",NA,NA,0,NA,NA,NA,27.1648595,0,NA,NA
"4995",0,0,447,27640,1,186,15.731306667,1,0,1171.6
"4996",1,0,100,17300,2920,575,100.59923533,0,2,0.999
"4997",0,0,438,27000,1,204,23.023499259,1,0,1142.7
"4998",1,0,100,17300,2920,575,90.89355681,0,2,0.999
"4999",NA,NA,466,28300,1,148,20.489733,1,0,1219.9
"5000",NA,NA,100,17300,2920,575,151.676959,0,2,NA
"5001",0,0,445,27640,1,190,22.458233,1,0,1167.1
"5002",1,0,100,17300,2920,575,117.3272,0,2,0.999
"5003",NA,NA,470,28300,1,140,22.113064,1,0,1213.7
"5004",NA,NA,100,17300,2920,575,142.402564,0,2,NA
"5005",0.142857142857143,0,422,26360,1,236,18.984594,1,0,1092.4
"5006",0.857142857142857,0,100,17300,2920,575,40.491468,0,2,0.857142857142857
"5007",NA,NA,435,27000,1,210,14.291759,1,0,1126.8
"5008",NA,NA,100,17300,2920,575,79.03104,0,2,NA
"5009",0.114942528735632,0.0114942528735632,396,25920,1,288,NA,1,0,1062.1
"5010",0.873563218390805,0.0114942528735632,100,17300,2920,575,NA,0,2,0.873563218390805
"5011",0.5,0,377,25280,1,326,19.4448125,1,0,1033.3
"5012",0.5,0,100,17300,2920,575,23.794063,0,2,0.5
"5013",0.5,0,440,24620,1,200,14.851975,1,0,978.2
"5014",0.5,0,100,17300,2920,575,63.62256217,0,2,0.5
"5015",0,0,516,30680,1,48,15.688681667,1,0,1396
"5016",1,0,0,NA,NA,NA,15.72497217,0,NA,0.999
"5017",NA,NA,493,30020,1,94,13.87334,1,0,1332.7
"5018",NA,NA,0,NA,NA,NA,62.45945559,0,NA,NA
"5019",NA,NA,504,30020,1,72,15.336607,1,0,1355.9
"5020",NA,NA,0,NA,NA,NA,41.498005,0,NA,NA
"5021",NA,NA,483,29600,1,114,29.016534,1,0,1291
"5022",NA,NA,0,NA,NA,NA,100.839898,0,NA,NA
"5023",NA,NA,508,29600,1,64,14.662425,1,0,1284.5
"5024",NA,NA,100,17300,2920,575,191.841894,0,2,NA
"5025",NA,NA,496,28940,1,88,14.115801,1,0,1251.3
"5026",NA,NA,0,NA,NA,NA,218.862774,0,NA,NA
"5027",1,0,300,19660,1,480,27.803067,1,0,665.8
"5028",0,0,0,NA,NA,NA,66.417599,0,NA,0.001
"5029",1,0,355,23320,1,370,14.956339,1,0,881.9
"5030",0,0,100,17300,2920,575,123.2075883,0,2,0.001
"5031",1,0,329,22240,1,422,15.357843167,1,0,805
"5032",0,0,0,NA,NA,NA,75.56199,0,NA,0.001
"5033",0.5,0.5,418,23980,1,244,19.1153315,1,0,941.4
"5034",0,0.5,100,17300,2920,575,85.84533333,0,2,0.001
"5035",1,0,297,20300,1,486,16.523257333,1,0,696.1
"5036",0,0,0,NA,NA,NA,34.98997,0,NA,0.001
"5037",NA,NA,343,21600,1,394,15.077660667,1,0,768.5
"5038",NA,NA,0,NA,NA,NA,54.12838222,0,NA,NA
"5039",0.714285714285714,0.285714285714286,324,20960,1,432,23.890761,1,0,725.8
"5040",0,0.285714285714286,0,NA,NA,NA,38.544227,0,NA,0.001
"5041",NA,NA,281,19220,1,518,19.014755,1,0,616.2
"5042",NA,NA,0,NA,NA,NA,133.813066,0,NA,NA
"5043",0.9375,0.0625,261,17500,1,558,16.098528,1,0,548.5
"5044",0,0.0625,0,NA,NA,NA,82.053319,0,NA,0.001
"5045",0.75,0.25,246,16420,1,588,14.687518,1,0,509.5
"5046",0,0.25,0,NA,NA,NA,39.488382,0,NA,0.001
"5047",0.714285714285714,0.285714285714286,233,15120,1,614,15.308804,1,0,472.6
"5048",0,0.285714285714286,0,NA,NA,NA,31.855154,0,NA,0.001
"5049",0.222222222222222,0.777777777777778,198,13600,1,684,15.011644667,1,0,417.8
"5050",0,0.777777777777778,0,NA,NA,NA,68.39218667,0,NA,0.001
"5051",0.377358490566038,0.622641509433962,166,11240,1,748,14.771767167,1,0,329.2
"5052",0,0.622641509433962,0,NA,NA,NA,23.29501167,0,NA,0.001
"5053",0.163934426229508,0.836065573770492,80,6040,1,920,15.6872205,1,0,167.9
"5054",0,0.836065573770492,0,NA,NA,NA,48.73440917,0,NA,0.001
"5055",0.09375,0.90625,131,9500,1,818,14.149662167,1,0,270.9
"5056",0,0.90625,0,NA,NA,NA,46.6113325,0,NA,0.001
"5057",NA,NA,15,1340,1,1050,24.47799374,1,0,35.1
"5058",NA,NA,0,NA,NA,NA,38.22260648,0,NA,NA
"5059",NA,NA,11,1000,1,1058,19.056103,1,0,26.6
"5060",NA,NA,0,NA,NA,NA,34.784118,0,NA,NA
"5061",NA,NA,0,NA,1,1080,27.164794,1,0,0
"5062",NA,NA,0,NA,NA,NA,7.221786,0,NA,NA
"5063",NA,NA,50,4540,1,980,20.067058,1,0,126.5
"5064",NA,NA,0,NA,NA,NA,94.556302,0,NA,NA
"5065",NA,NA,30,2640,1,1020,20.873021,1,0,79.4
"5066",NA,NA,0,NA,NA,NA,59.263196,0,NA,NA
"5067",0.21875,0.78125,39,3880,1,1002,15.336056,1,0,112.8
"5068",0,0.78125,0,NA,NA,NA,7.642591,0,NA,0.001
"5069",0.0392609699769053,0.960739030023095,20,1680,1,1040,14.326870333,1,0,45.6
"5070",0,0.960739030023095,0,NA,NA,NA,48.740269,0,NA,0.001
"5071",0,1,139,9500,1,802,16.078908667,1,0,264.1
"5072",0,1,0,NA,NA,NA,42.3922615,0,NA,0.001
"5073",0.5,0.5,184,13600,1,712,15.496961167,1,0,401.7
"5074",0,0.5,0,NA,NA,NA,28.81611817,0,NA,0.001
"5075",NA,NA,172,11880,1,736,14.416371167,1,0,355.6
"5076",NA,NA,0,NA,NA,NA,38.82028317,0,NA,NA
"5077",NA,NA,557,33700,1,NA,11.479204,1,0,1567.5
"5078",NA,NA,0,NA,NA,NA,113.469258,0,NA,NA
"5079",0,1,521,31960,1,38,8.009354,1,0,1470.9
"5080",0,1,0,NA,NA,NA,122.162679,0,NA,0.001
"5081",NA,NA,521,31320,1,38,11.690908,1,0,1435.6
"5082",NA,NA,0,NA,NA,NA,94.877801,0,NA,NA
"5083",NA,NA,483,30680,1,114,7.869142,1,0,1380.7
"5084",NA,NA,0,NA,NA,NA,144.919091,0,NA,NA
"5085",NA,NA,447,29600,1,186,7.803121,1,0,1287.4
"5086",NA,NA,0,NA,NA,NA,106.23639,0,NA,NA
"5087",1,0,471,30020,1,138,11.548669,1,0,1351.8
"5088",0,0,0,NA,NA,NA,157.023124,0,NA,0.001
"5089",NA,NA,574,33700,1,NA,8.796195,1,0,1598.2
"5090",NA,NA,0,NA,NA,NA,106.27493,0,NA,NA
"5091",NA,NA,508,29600,1,64,7.803269,1,0,1295.5
"5092",NA,NA,0,NA,NA,NA,108.314691,0,NA,NA
"5093",NA,NA,474,28940,1,132,8.239664,1,0,1248.5
"5094",NA,NA,0,NA,NA,NA,166.237862,0,NA,NA
"5095",NA,NA,556,30020,1,NA,6.924656,1,0,1357
"5096",NA,NA,0,NA,NA,NA,179.451637,0,NA,NA
"5097",NA,NA,439,28300,1,202,8.465354833,1,0,1208.4
"5098",NA,NA,0,NA,NA,NA,142.9255205,0,NA,NA
"5099",1,0,424,27640,1,232,9.472939,1,0,1162.3
"5100",0,0,0,NA,NA,NA,112.8136905,0,NA,0.001
"5101",NA,NA,431,27000,1,218,9.036640667,1,0,1121
"5102",NA,NA,0,NA,NA,NA,114.4993755,0,NA,NA
"5103",NA,NA,397,25920,1,286,8.633570667,1,0,1045.1
"5104",NA,NA,100,17300,2920,575,187.93375133,0,2,NA
"5105",NA,NA,388,25280,1,304,15.925763259,1,0,1016.2
"5106",NA,NA,100,17300,2920,575,178.22807281,0,2,NA
"5107",1,0,416,26360,1,248,13.391997,1,0,1093.4
"5108",0,0,100,17300,2920,575,239.011475,0,2,0.001
"5109",0,1,395,25920,1,290,15.360497,1,0,1040.6
"5110",0,1,100,17300,2920,575,204.661716,0,2,0.001
"5111",NA,NA,420,26360,1,240,15.015328,1,0,1087.2
"5112",NA,NA,100,17300,2920,575,229.73708,0,2,NA
"5113",0.833333333333333,0,372,24620,1,336,11.886858,1,0,965.9
"5114",0.166666666666667,0,100,17300,2920,575,127.825984,0,2,0.166666666666667
"5115",0,1,385,25280,1,310,7.194023,1,0,1000.3
"5116",0,1,100,17300,2920,575,166.365556,0,2,0.001
"5117",0.792452830188679,0.0188679245283019,346,23980,1,388,NA,1,0,935.6
"5118",0.188679245283019,0.0188679245283019,100,17300,2920,575,NA,0,2,0.188679245283019
"5119",0.769230769230769,0.0769230769230769,327,23320,1,426,12.3470765,1,0,906.8
"5120",0.153846153846154,0.0769230769230769,100,17300,2920,575,111.128579,0,2,0.153846153846154
"5121",1,0,390,22680,1,300,7.754239,1,0,851.7
"5122",0,0,100,17300,2920,575,150.95707817,0,2,0.001
"5123",NA,NA,466,28940,1,148,8.590945667,1,0,1269.5
"5124",NA,NA,0,NA,NA,NA,103.05948817,0,NA,NA
"5125",NA,NA,443,28300,1,194,6.775604,1,0,1206.2
"5126",NA,NA,0,NA,NA,NA,149.79397159,0,NA,NA
"5127",NA,NA,454,28300,1,172,8.238871,1,0,1229.4
"5128",NA,NA,0,NA,NA,NA,128.832521,0,NA,NA
"5129",NA,NA,433,27640,1,214,21.918798,1,0,1164.5
"5130",NA,NA,0,NA,NA,NA,188.174414,0,NA,NA
"5131",NA,NA,458,27000,1,164,7.564689,1,0,1158
"5132",NA,NA,100,17300,2920,575,279.17641,0,2,NA
"5133",NA,NA,446,27000,1,188,7.018065,1,0,1124.8
"5134",NA,NA,0,NA,NA,NA,306.19729,0,NA,NA
"5135",1,0,250,16840,1,580,20.705331,1,0,539.3
"5136",0,0,0,NA,NA,NA,153.752115,0,NA,0.001
"5137",NA,NA,305,20960,1,470,7.858603,1,0,755.4
"5138",NA,NA,100,17300,2920,575,210.5421043,0,2,NA
"5139",0.666666666666667,0.333333333333333,279,19660,1,522,8.260107167,1,0,678.5
"5140",0,0.333333333333333,0,NA,NA,NA,162.896506,0,NA,0.001
"5141",1,0,368,22240,1,344,12.0175955,1,0,814.9
"5142",0,0,100,17300,2920,575,173.17984933,0,2,0.001
"5143",0.833333333333333,0.166666666666667,247,17920,1,586,9.425521333,1,0,569.6
"5144",0,0.166666666666667,0,NA,NA,NA,122.324486,0,NA,0.001
"5145",1,0,293,19660,1,494,7.979924667,1,0,642
"5146",0,0,0,NA,NA,NA,141.46289822,0,NA,0.001
"5147",0.857142857142857,0.142857142857143,274,18580,1,532,16.793025,1,0,599.3
"5148",0,0.142857142857143,0,NA,NA,NA,125.878743,0,NA,0.001
"5149",NA,NA,231,15760,1,618,11.917019,1,0,489.7
"5150",NA,NA,0,NA,NA,NA,221.147582,0,NA,NA
"5151",0.923076923076923,0.0769230769230769,211,14040,1,658,9.000792,1,0,422
"5152",0,0.0769230769230769,0,NA,NA,NA,169.387835,0,NA,0.001
"5153",0.615384615384615,0.384615384615385,196,12960,1,688,7.589782,1,0,383
"5154",0,0.384615384615385,0,NA,NA,NA,126.822898,0,NA,0.001
"5155",0.444444444444444,0.555555555555556,183,11880,1,714,8.211068,1,0,346.1
"5156",0,0.555555555555556,0,NA,NA,NA,119.18967,0,NA,0.001
"5157",0.214285714285714,0.785714285714286,148,10160,1,784,7.913908667,1,0,291.3
"5158",0,0.785714285714286,0,NA,NA,NA,155.72670267,0,NA,0.001
"5159",0.176470588235294,0.823529411764706,116,7340,1,848,7.674031167,1,0,202.7
"5160",0,0.823529411764706,0,NA,NA,NA,110.62952767,0,NA,0.001
"5161",0.424528301886792,0.575471698113208,30,1520,1,1020,8.5894845,1,0,41.4
"5162",0,0.575471698113208,0,NA,NA,NA,136.06892517,0,NA,0.001
"5163",0.0694444444444444,0.930555555555556,81,5180,1,918,7.051926167,1,0,144.4
"5164",0,0.930555555555556,0,NA,NA,NA,133.9458485,0,NA,0.001
"5165",NA,NA,35,3320,1,1010,17.38025774,1,0,91.4
"5166",NA,NA,0,NA,NA,NA,125.55712248,0,NA,NA
"5167",NA,NA,61,5180,1,958,11.958367,1,0,153.1
"5168",NA,NA,0,NA,NA,NA,122.118634,0,NA,NA
"5169",NA,NA,50,4540,1,980,20.067058,1,0,126.5
"5170",NA,NA,0,NA,NA,NA,94.556302,0,NA,NA
"5171",NA,NA,0,NA,1,1080,12.969322,1,0,0
"5172",NA,NA,0,NA,NA,NA,181.890818,0,NA,NA
"5173",NA,NA,20,1680,1,1040,13.775285,1,0,47.1
"5174",NA,NA,0,NA,NA,NA,146.597712,0,NA,NA
"5175",0.415094339622642,0.584905660377358,89,8000,1,902,8.23832,1,0,239.3
"5176",0,0.584905660377358,0,NA,NA,NA,94.977107,0,NA,0.001
"5177",0.2,0.8,70,6040,1,940,7.229134333,1,0,172.1
"5178",0,0.8,0,NA,NA,NA,136.074785,0,NA,0.001
"5179",1,0,189,12960,1,702,8.981172667,1,0,390.6
"5180",0,0,0,NA,NA,NA,129.7267775,0,NA,0.001
"5181",0.5,0.5,234,16840,1,612,8.399225167,1,0,528.2
"5182",0,0.5,0,NA,NA,NA,116.15063417,0,NA,0.001
"5183",NA,NA,222,15760,1,636,7.318635167,1,0,482.1
"5184",NA,NA,0,NA,NA,NA,126.15479917,0,NA,NA
"5185",NA,NA,472,34340,1,136,12.285167,1,0,1614.6
"5186",NA,NA,0,NA,NA,NA,78.176152,0,NA,NA
"5187",0,1,436,32620,1,208,8.815317,1,0,1518
"5188",0,1,0,NA,NA,NA,86.869573,0,NA,0.001
"5189",NA,NA,436,32620,1,208,12.496871,1,0,1482.7
"5190",NA,NA,0,NA,NA,NA,59.584695,0,NA,NA
"5191",NA,NA,398,31320,1,284,8.675105,1,0,1427.8
"5192",NA,NA,0,NA,NA,NA,109.625985,0,NA,NA
"5193",0.5,0,362,30020,1,356,8.609084,1,0,1334.5
"5194",0.5,0,0,NA,NA,NA,70.943284,0,NA,0.5
"5195",NA,NA,386,30680,1,308,12.354632,1,0,1398.9
"5196",NA,NA,0,NA,NA,NA,121.730018,0,NA,NA
"5197",NA,NA,489,35000,1,102,9.602158,1,0,1645.3
"5198",NA,NA,0,NA,NA,NA,70.981824,0,NA,NA
"5199",NA,NA,423,30020,1,234,8.609232,1,0,1342.6
"5200",NA,NA,0,NA,NA,NA,73.021585,0,NA,NA
"5201",NA,NA,389,29600,1,302,9.045627,1,0,1295.6
"5202",NA,NA,0,NA,NA,NA,130.944756,0,NA,NA
"5203",NA,NA,471,31320,1,138,7.730619,1,0,1404.1
"5204",NA,NA,0,NA,NA,NA,144.158531,0,NA,NA
"5205",NA,NA,354,28940,1,372,9.271317833,1,0,1255.5
"5206",NA,NA,0,NA,NA,NA,107.6324145,0,NA,NA
"5207",NA,NA,339,28300,1,402,10.278902,1,0,1209.4
"5208",NA,NA,0,NA,NA,NA,77.5205845,0,NA,NA
"5209",NA,NA,346,27640,1,388,9.842603667,1,0,1168.1
"5210",NA,NA,0,NA,NA,NA,79.2062695,0,NA,NA
"5211",1,0,312,26360,1,456,9.439533667,1,0,1092.2
"5212",0,0,100,17300,2920,575,152.64064533,0,2,0.001
"5213",NA,NA,303,25920,1,474,16.731726259,1,0,1063.3
"5214",NA,NA,100,17300,2920,575,142.93496681,0,2,NA
"5215",1,0,331,27000,1,418,14.19796,1,0,1140.5
"5216",0,0,100,17300,2920,575,203.718369,0,2,0.001
"5217",1,0,310,26360,1,460,16.16646,1,0,1087.7
"5218",0,0,100,17300,2920,575,169.36861,0,2,0.001
"5219",NA,NA,335,27000,1,410,15.821291,1,0,1134.3
"5220",NA,NA,100,17300,2920,575,194.443974,0,2,NA
"5221",0.75,0,287,25280,1,506,12.692821,1,0,1013
"5222",0.25,0,100,17300,2920,575,92.532878,0,2,0.25
"5223",1,0,300,25920,1,480,7.999986,1,0,1047.4
"5224",0,0,100,17300,2920,575,131.07245,0,2,0.001
"5225",0.78740157480315,0.0236220472440944,261,24620,1,558,NA,1,0,982.7
"5226",0.188976377952756,0.0236220472440944,100,17300,2920,575,NA,0,2,0.188976377952756
"5227",0.775,0.1,242,23980,1,596,13.1530395,1,0,953.9
"5228",0.125,0.1,100,17300,2920,575,75.835473,0,2,0.125
"5229",0.0833333333333333,0.916666666666667,305,23320,1,470,8.560202,1,0,898.8
"5230",0,0.916666666666667,100,17300,2920,575,115.66397217,0,2,0.001
"5231",1,0,381,29600,1,318,9.396908667,1,0,1316.6
"5232",0,0,0,NA,NA,NA,67.76638217,0,NA,0.001
"5233",NA,NA,358,28940,1,364,7.581567,1,0,1253.3
"5234",NA,NA,0,NA,NA,NA,114.50086559,0,NA,NA
