"","i","j","207ゾーンi","207ゾーンj","47ゾーンi","47ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","路線距離","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物"
"1390",41,5,283,41,25,12,"播磨","仙台",281,12310,1,518,2.747707667,1,0,13,23,24,996.1,0,0,0
"1391",41,6,283,43,25,12,"播磨","古川",305,12960,1,470,6.493255667,1,0,0,3,3,1060.5,0,0,0
"1392",41,52,283,432,25,41,"播磨","八代・芦北",225,10150,1,630,3.925759334,1,0,2,2,2,681.9,0,0,0
"1393",41,53,283,461,25,44,"播磨","鹿児島",270,11120,1,540,3.343811834,1,0,7,14,22,819.5,0,0,0
"1394",41,54,283,462,25,44,"播磨","川北薩・串木野",258,10800,1,564,2.263221834,1,0,3,3,3,773.4,0,0,0
"1395",41,7,283,51,25,13,"播磨","秋田臨海",408,14800,1,264,3.740781667,1,0,0,1,1,1306.9,0,0,0
"1396",41,8,283,61,25,15,"播磨","山形",342,12640,1,396,2.747855667,1,0,1,2,2,1004.2,0,0,0
"1397",41,9,283,63,25,12,"播磨","米沢",308,11990,1,464,3.184250667,1,0,0,0,0,957.2,0,0,0
"1398",41,10,283,64,25,12,"播磨","新庄",390,12960,1,300,1.869242667,1,0,0,0,0,1065.7,0,0,0
"1399",41,11,283,71,25,12,"播磨","福島",273,11660,1,534,3.4099415,1,0,1,1,88,917.1,0,0,0
"1400",41,12,283,73,25,17,"播磨","郡山",258,11340,1,564,4.417525667,1,0,0,1,31,871,0,0,0
"1401",41,13,283,76,25,17,"播磨","白河",265,11120,1,550,3.981227334,1,0,2,2,3,829.7,0,0,0
"1402",41,14,283,91,25,18,"播磨","宇都宮",231,10480,1,618,3.578157334,1,0,6,6,6,753.8,0,0,0
"1403",41,15,283,93,25,18,"播磨","栃木・小山",222,10480,1,636,10.870349926,1,0,6,6,6,724.9,0,0,0
"1404",41,16,283,95,25,18,"播磨","那須",250,11120,1,580,8.336583667,1,0,7,7,7,802.1,0,0,0
"1405",2,17,31,101,11,18,"盛岡","前橋・高崎",173,7020,1,734,10.400529,1,0,19,19,21,430.3,0,0,0
"1406",2,18,31,104,11,18,"盛岡","沼田・利根",198,6480,1,684,10.05536,1,0,0,0,0,383.7,0,0,0
"1407",2,19,31,111,11,18,"盛岡","浦和",149,8210,1,782,6.92689,1,0,87,87,112,505,0,0,0
"1408",2,20,31,113,11,18,"盛岡","児玉・大里",163,7560,1,754,2.234055,1,0,5,5,6,470.6,0,0,0
"1409",2,21,31,131,11,18,"盛岡","23区",175,8420,1,730,3.3247435,1,0,477,477,530,535.3,0,0,0
"1410",2,22,31,141,11,18,"盛岡","横浜",194,8960,1,692,7.3871085,1,0,57,57,65,564.1,0,0,0
"1411",2,23,31,144,11,18,"盛岡","小田原",215,9610,1,650,2.794271,1,0,5,5,5,619.2,0,0,0
"1412",2,24,31,151,11,20,"盛岡","新潟",244,3670,1,592,3.630977667,1,0,7,7,16,201.4,0,0,0
"1413",2,25,31,152,11,20,"盛岡","長岡",221,4750,1,638,1.815636,1,0,2,2,4,264.7,0,0,0
"1414",2,26,31,154,11,20,"盛岡","三条・燕",232,4430,1,616,3.278903,1,0,1,1,1,241.5,0,0,0
"1415",2,27,31,155,11,20,"盛岡","魚沼",211,5400,1,658,16.95883,1,0,0,0,0,306.4,0,0,0
"1416",2,28,31,201,11,18,"盛岡","長野",235,5400,1,610,2.604721,1,0,3,3,5,312.9,0,0,0
"1417",2,29,31,203,11,24,"盛岡","上田",223,5940,1,634,2.058097,1,0,2,2,3,346.1,0,0,0
"1418",2,30,31,211,11,24,"盛岡","岐阜",355,11990,1,370,15.745363,1,0,1,4,5,931.6,0,0,0
"1419",2,1,31,22,11,10,"盛岡","南部",36,1660,1,1008,6.519236,1,0,133,133,136,96.6,0,0,0
"1420",2,31,31,221,11,18,"盛岡","中部",243,10150,1,594,2.898635,1,0,7,7,7,715.5,0,0,0
"1421",2,32,31,222,11,24,"盛岡","西部",269,10800,1,542,3.300139167,1,0,6,6,6,792.4,0,0,0
"1422",2,33,31,223,11,18,"盛岡","東部",237,9830,1,606,7.0576275,1,0,2,2,2,656,0,0,0
"1423",2,34,31,231,11,24,"盛岡","名古屋",274,11660,1,532,4.465553333,1,0,13,13,14,901.3,0,0,0
"1424",2,35,31,232,11,24,"盛岡","東三河",312,11120,1,456,3.019956667,1,0,0,0,19,828.9,0,0,0
"1425",2,36,31,233,11,24,"盛岡","豊田",331,11340,1,418,11.833057,1,0,5,6,7,871.6,0,0,0
"1426",2,37,31,252,11,25,"盛岡","東北部",374,12310,1,332,6.957051,1,0,0,0,0,981.2,0,0,0
"1427",2,38,31,261,11,25,"盛岡","京都",310,12960,1,460,4.040824,1,0,14,18,29,1048.9,0,0,0
"1428",2,39,31,271,11,25,"盛岡","大阪",325,13180,1,430,2.629814,1,0,7,16,20,1087.9,0,0,0
"1429",2,40,31,281,11,25,"盛岡","神戸",338,13500,1,404,3.2511,1,0,2,4,11,1124.8,0,0,0
"1430",2,41,31,283,11,25,"盛岡","播磨",355,13820,1,370,2.953940667,1,0,0,0,0,1179.6,0,0,0
"1431",2,2,31,31,11,11,"盛岡","盛岡",0,NA,1,1080,3.049386,1,0,0,0,0,0,0,0,0
"1432",2,3,31,32,11,11,"盛岡","北上中部",0,670,1,1080,6.73094,1,0,0,0,0,35.3,0,0,0
"1433",2,4,31,33,11,11,"盛岡","両磐",38,1660,1,1004,2.909174,1,0,0,0,0,90.2,0,0,0
"1434",2,42,31,331,11,30,"盛岡","県南",370,14470,1,340,2.714063167,1,0,1,1,1,1268.2,0,0,0
"1435",2,43,31,341,11,31,"盛岡","広島",411,15660,1,258,3.6295165,1,0,3,4,5,1429.5,0,0,0
"1436",2,44,31,342,11,31,"盛岡","備後",388,15010,1,304,2.091958167,1,0,0,0,0,1326.5,0,0,0
"1437",2,45,31,351,11,32,"盛岡","山口",439,16850,1,202,12.42028974,1,0,0,0,0,1562.3,0,0,0
"1438",2,46,31,352,11,32,"盛岡","下関",582,17170,1,NA,6.998399,1,0,0,0,0,1624,0,0,0
"1439",2,47,31,353,11,32,"盛岡","宇部",571,16850,1,NA,15.10709,1,0,0,0,0,1597.4,0,0,0
"1440",2,48,31,354,11,32,"盛岡","岩国",521,15980,1,38,8.009354,1,0,0,0,0,1470.9,0,0,0
"1441",2,49,31,355,11,32,"盛岡","徳山",436,16310,1,208,8.815317,1,0,0,0,0,1518,0,0,0
"1442",2,50,31,401,11,37,"盛岡","福岡",475,17820,1,130,3.278352,1,0,0,3,4,1710.2,0,0,0
"1443",2,51,31,402,11,37,"盛岡","北九州",458,17500,1,164,2.269166333,1,0,2,3,3,1643,0,0,0
"1444",2,5,31,41,11,12,"盛岡","仙台",74,3350,1,932,2.843153,1,0,524,524,629,183.5,0,0,0
"1445",2,6,31,43,11,12,"盛岡","古川",50,1940,1,980,6.588701,1,0,1,1,121,119.1,0,0,0
"1446",2,52,31,432,11,41,"盛岡","八代・芦北",575,19010,1,NA,4.021204667,1,0,0,0,0,1861.5,0,0,0
"1447",2,53,31,461,11,44,"盛岡","鹿児島",620,19870,1,NA,3.439257167,1,0,0,0,1,1999.1,0,0,0
"1448",2,54,31,462,11,44,"盛岡","川北薩・串木野",608,19660,1,NA,2.358667167,1,0,0,0,0,1953,0,0,0
"1449",2,7,31,51,11,13,"盛岡","秋田臨海",95,2270,1,890,3.836227,1,0,69,69,376,127.3,0,0,0
"1450",2,8,31,61,11,15,"盛岡","山形",171,3020,1,738,2.843301,1,0,27,27,116,175.4,0,0,0
"1451",2,9,31,63,11,12,"盛岡","米沢",137,4000,1,806,3.279696,1,0,3,3,8,222.4,0,0,0
"1452",2,10,31,64,11,12,"盛岡","新庄",219,1940,1,642,1.964688,1,0,1,1,12,113.9,0,0,0
"1453",2,11,31,71,11,12,"盛岡","福島",101,4750,1,878,3.505386833,1,0,21,21,43,262.5,0,0,0
"1454",2,12,31,73,11,17,"盛岡","郡山",116,5400,1,848,4.512971,1,0,31,31,60,308.6,0,0,0
"1455",2,13,31,76,11,17,"盛岡","白河",85,5940,1,910,4.076672667,1,0,1,1,3,349.9,0,0,0
"1456",2,14,31,91,11,18,"盛岡","宇都宮",143,7020,1,794,3.673602667,1,0,9,9,16,425.8,0,0,0
"1457",2,15,31,93,11,18,"盛岡","栃木・小山",42,7340,1,996,10.965795259,1,0,1,1,5,454.7,0,0,0
"1458",2,16,31,95,11,18,"盛岡","那須",70,6260,1,940,8.432029,1,0,4,4,13,377.5,0,0,0
"1459",3,17,32,101,11,18,"北上中部","前橋・高崎",173,6480,1,734,14.082083,1,0,6,6,8,395,0,0,0
"1460",3,18,32,104,11,18,"北上中部","沼田・利根",198,5940,1,684,13.736914,1,0,0,0,0,348.4,0,0,0
"1461",3,19,32,111,11,18,"北上中部","浦和",149,7560,1,782,10.608444,1,0,40,40,63,469.7,0,0,0
"1462",3,20,32,113,11,18,"北上中部","児玉・大里",163,7020,1,754,5.915609,1,0,4,4,5,435.3,0,0,0
"1463",3,21,32,131,11,18,"北上中部","23区",175,7880,1,730,7.0062975,1,0,146,146,170,500,0,0,0
"1464",3,22,32,141,11,18,"北上中部","横浜",194,8420,1,692,11.0686625,1,0,13,13,16,528.8,0,0,0
"1465",3,23,32,144,11,18,"北上中部","小田原",215,9290,1,650,6.475825,1,0,2,2,3,583.9,0,0,0
"1466",3,24,32,151,11,20,"北上中部","新潟",244,3020,1,592,7.312531667,1,0,0,0,6,166.1,0,0,0
"1467",3,25,32,152,11,20,"北上中部","長岡",221,4000,1,638,5.49719,1,0,0,0,2,229.4,0,0,0
"1468",3,26,32,154,11,20,"北上中部","三条・燕",232,3670,1,616,6.960457,1,0,0,0,0,206.2,0,0,0
"1469",3,27,32,155,11,20,"北上中部","魚沼",211,4750,1,658,20.640384,1,0,0,0,0,271.1,0,0,0
"1470",3,28,32,201,11,18,"北上中部","長野",235,4750,1,610,6.286275,1,0,1,1,2,277.6,0,0,0
"1471",3,29,32,203,11,24,"北上中部","上田",223,5400,1,634,5.739651,1,0,0,0,0,310.8,0,0,0
"1472",3,30,32,211,11,24,"北上中部","岐阜",355,11660,1,370,19.426917,1,0,6,6,6,896.3,0,0,0
"1473",3,1,32,22,11,10,"北上中部","南部",36,2270,1,1008,10.20079,1,0,8,8,146,131.9,0,0,0
"1474",3,31,32,221,11,18,"北上中部","中部",243,10150,1,594,6.580189,1,0,0,0,0,680.2,0,0,0
"1475",3,32,32,222,11,24,"北上中部","西部",269,10480,1,542,6.981693167,1,0,1,1,2,757.1,0,0,0
"1476",3,33,32,223,11,18,"北上中部","東部",237,9610,1,606,10.7391815,1,0,4,4,4,620.7,0,0,0
"1477",3,34,32,231,11,24,"北上中部","名古屋",274,11340,1,532,8.147107333,1,0,6,7,7,866,0,0,0
"1478",3,35,32,232,11,24,"北上中部","東三河",312,10800,1,456,6.701510667,1,0,0,0,0,793.6,0,0,0
"1479",3,36,32,233,11,24,"北上中部","豊田",331,11120,1,418,15.514611,1,0,6,13,14,836.3,0,0,0
"1480",3,37,32,252,11,25,"北上中部","東北部",374,11990,1,332,10.638605,1,0,0,0,0,945.9,0,0,0
"1481",3,38,32,261,11,25,"北上中部","京都",310,12640,1,460,7.722378,1,0,4,9,9,1013.6,0,0,0
"1482",3,39,32,271,11,25,"北上中部","大阪",325,12960,1,430,6.311368,1,0,2,8,9,1052.6,0,0,0
"1483",3,40,32,281,11,25,"北上中部","神戸",338,13180,1,404,6.932654,1,0,4,6,6,1089.5,0,0,0
"1484",3,41,32,283,11,25,"北上中部","播磨",355,13500,1,370,6.635494667,1,0,0,1,1,1144.3,0,0,0
"1485",3,2,32,31,11,11,"北上中部","盛岡",0,670,1,1080,6.73094,1,0,0,0,0,35.3,0,0,0
"1486",3,3,32,32,11,11,"北上中部","北上中部",0,NA,1,1080,10.412494,1,0,0,0,0,0,0,0,0
"1487",3,4,32,33,11,11,"北上中部","両磐",38,970,1,1004,6.590728,1,0,0,0,0,54.9,0,0,0
"1488",3,42,32,331,11,30,"北上中部","県南",370,14150,1,340,6.395617167,1,0,0,0,0,1232.9,0,0,0
"1489",3,43,32,341,11,31,"北上中部","広島",411,15340,1,258,7.3110705,1,0,2,3,4,1394.2,0,0,0
"1490",3,44,32,342,11,31,"北上中部","備後",388,14800,1,304,5.773512167,1,0,0,0,0,1291.2,0,0,0
"1491",3,45,32,351,11,32,"北上中部","山口",439,16520,1,202,16.10184374,1,0,0,0,0,1527,0,0,0
"1492",3,46,32,352,11,32,"北上中部","下関",582,16850,1,NA,10.679953,1,0,0,0,0,1588.7,0,0,0
"1493",3,47,32,353,11,32,"北上中部","宇部",571,16850,1,NA,18.788644,1,0,0,0,0,1562.1,0,0,0
"1494",3,48,32,354,11,32,"北上中部","岩国",521,15660,1,38,11.690908,1,0,0,0,0,1435.6,0,0,0
"1495",3,49,32,355,11,32,"北上中部","徳山",436,16310,1,208,12.496871,1,0,0,0,0,1482.7,0,0,0
"1496",3,50,32,401,11,37,"北上中部","福岡",475,17500,1,130,6.959906,1,0,2,4,4,1674.9,0,0,0
"1497",3,51,32,402,11,37,"北上中部","北九州",458,17170,1,164,5.950720333,1,0,1,1,1,1607.7,0,0,0
"1498",3,5,32,41,11,12,"北上中部","仙台",74,2590,1,932,6.524707,1,0,147,147,969,148.2,0,0,0
"1499",3,6,32,43,11,12,"北上中部","古川",50,1490,1,980,10.270255,1,0,4,4,189,83.8,0,0,0
"1500",3,52,32,432,11,41,"北上中部","八代・芦北",575,18680,1,NA,7.702758667,1,0,0,0,0,1826.2,0,0,0
"1501",3,53,32,461,11,44,"北上中部","鹿児島",620,19870,1,NA,7.120811167,1,0,0,0,0,1963.8,0,0,0
"1502",3,54,32,462,11,44,"北上中部","川北薩・串木野",608,19330,1,NA,6.040221167,1,0,0,0,0,1917.7,0,0,0
"1503",3,7,32,51,11,13,"北上中部","秋田臨海",95,3020,1,890,7.517781,1,0,1,1,230,162.6,0,0,0
"1504",3,8,32,61,11,15,"北上中部","山形",159,2590,1,762,6.524855,1,0,1,1,50,140.1,0,0,0
"1505",3,9,32,63,11,12,"北上中部","米沢",125,3350,1,830,6.96125,1,0,1,1,5,187.1,0,0,0
"1506",3,10,32,64,11,12,"北上中部","新庄",207,1320,1,666,5.646242,1,0,0,0,3,78.6,0,0,0
"1507",3,11,32,71,11,12,"北上中部","福島",89,4000,1,902,7.186940833,1,0,11,11,52,227.2,0,0,0
"1508",3,12,32,73,11,17,"北上中部","郡山",104,4750,1,872,8.194525,1,0,2,2,22,273.3,0,0,0
"1509",3,13,32,76,11,17,"北上中部","白河",85,5400,1,910,7.758226667,1,0,0,0,5,314.6,0,0,0
"1510",3,14,32,91,11,18,"北上中部","宇都宮",131,6480,1,818,7.355156667,1,0,5,5,16,390.5,0,0,0
"1511",3,15,32,93,11,18,"北上中部","栃木・小山",42,6800,1,996,14.647349259,1,0,4,4,6,419.4,0,0,0
"1512",3,16,32,95,11,18,"北上中部","那須",70,5940,1,940,12.113583,1,0,1,1,10,342.2,0,0,0
"1513",4,17,33,101,11,18,"両磐","前橋・高崎",135,5940,1,810,10.260317,1,0,0,0,2,340.1,0,0,0
"1514",4,18,33,104,11,18,"両磐","沼田・利根",160,5080,1,760,9.915148,1,0,0,0,0,293.5,0,0,0
"1515",4,19,33,111,11,18,"両磐","浦和",111,6800,1,858,6.786678,1,0,13,13,25,414.8,0,0,0
"1516",4,20,33,113,11,18,"両磐","児玉・大里",125,6480,1,830,2.093843,1,0,2,2,2,380.4,0,0,0
"1517",4,21,33,131,11,18,"両磐","23区",137,7340,1,806,3.1845315,1,0,64,64,79,445.1,0,0,0
"1518",4,22,33,141,11,18,"両磐","横浜",156,7560,1,768,7.2468965,1,0,10,10,14,473.9,0,0,0
"1519",4,23,33,144,11,18,"両磐","小田原",177,8420,1,726,2.654059,1,0,0,0,0,529,0,0,0
"1520",4,24,33,151,11,20,"両磐","新潟",206,1940,1,668,3.490765667,1,0,2,2,6,111.2,0,0,0
"1521",4,25,33,152,11,20,"両磐","長岡",183,3020,1,714,1.675424,1,0,3,3,3,174.5,0,0,0
"1522",4,26,33,154,11,20,"両磐","三条・燕",194,2590,1,692,3.138691,1,0,0,0,0,151.3,0,0,0
"1523",4,27,33,155,11,20,"両磐","魚沼",173,3670,1,734,16.818618,1,0,1,1,1,216.2,0,0,0
"1524",4,28,33,201,11,18,"両磐","長野",197,4000,1,686,2.464509,1,0,0,0,1,222.7,0,0,0
"1525",4,29,33,203,11,24,"両磐","上田",185,4430,1,710,1.917885,1,0,0,0,0,255.9,0,0,0
"1526",4,30,33,211,11,24,"両磐","岐阜",317,11340,1,446,15.605151,1,0,0,0,0,841.4,0,0,0
"1527",4,1,33,22,11,10,"両磐","南部",74,3350,1,932,6.379024,1,0,5,5,28,186.8,0,0,0
"1528",4,31,33,221,11,18,"両磐","中部",205,9610,1,670,2.758423,1,0,0,0,0,625.3,0,0,0
"1529",4,32,33,222,11,24,"両磐","西部",231,10150,1,618,3.159927167,1,0,0,0,0,702.2,0,0,0
"1530",4,33,33,223,11,18,"両磐","東部",199,8960,1,682,6.9174155,1,0,1,1,1,565.8,0,0,0
"1531",4,34,33,231,11,24,"両磐","名古屋",236,11120,1,608,4.325341333,1,0,1,1,1,811.1,0,0,0
"1532",4,35,33,232,11,24,"両磐","東三河",274,10480,1,532,2.879744667,1,0,0,0,0,738.7,0,0,0
"1533",4,36,33,233,11,24,"両磐","豊田",293,10800,1,494,11.692845,1,0,0,0,0,781.4,0,0,0
"1534",4,37,33,252,11,25,"両磐","東北部",336,11660,1,408,6.816839,1,0,0,0,0,891,0,0,0
"1535",4,38,33,261,11,25,"両磐","京都",272,11990,1,536,3.900612,1,0,0,0,0,958.7,0,0,0
"1536",4,39,33,271,11,25,"両磐","大阪",287,12310,1,506,2.489602,1,0,1,3,3,997.7,0,0,0
"1537",4,40,33,281,11,25,"両磐","神戸",300,12640,1,480,3.110888,1,0,0,0,0,1034.6,0,0,0
"1538",4,41,33,283,11,25,"両磐","播磨",317,13180,1,446,2.813728667,1,0,0,0,0,1089.4,0,0,0
"1539",4,2,33,31,11,11,"両磐","盛岡",38,1660,1,1004,2.909174,1,0,0,0,0,90.2,0,0,0
"1540",4,3,33,32,11,11,"両磐","北上中部",38,970,1,1004,6.590728,1,0,0,0,0,54.9,0,0,0
"1541",4,4,33,33,11,11,"両磐","両磐",0,NA,1,1080,2.768962,1,0,0,0,0,0,0,0,0
"1542",4,42,33,331,11,30,"両磐","県南",332,13820,1,416,2.573851167,1,0,0,0,0,1178,0,0,0
"1543",4,43,33,341,11,31,"両磐","広島",373,15010,1,334,3.4893045,1,0,1,1,1,1339.3,0,0,0
"1544",4,44,33,342,11,31,"両磐","備後",350,14150,1,380,1.951746167,1,0,0,0,0,1236.3,0,0,0
"1545",4,45,33,351,11,32,"両磐","山口",401,15980,1,278,12.28007774,1,0,0,0,0,1472.1,0,0,0
"1546",4,46,33,352,11,32,"両磐","下関",544,16520,1,NA,6.858187,1,0,0,0,0,1533.8,0,0,0
"1547",4,47,33,353,11,32,"両磐","宇部",533,16310,1,14,14.966878,1,0,0,0,0,1507.2,0,0,0
"1548",4,48,33,354,11,32,"両磐","岩国",483,15340,1,114,7.869142,1,0,0,0,0,1380.7,0,0,0
"1549",4,49,33,355,11,32,"両磐","徳山",398,15660,1,284,8.675105,1,0,0,0,0,1427.8,0,0,0
"1550",4,50,33,401,11,37,"両磐","福岡",437,17170,1,206,3.13814,1,0,0,1,1,1620,0,0,0
"1551",4,51,33,402,11,37,"両磐","北九州",420,16520,1,240,2.128954333,1,0,0,1,1,1552.8,0,0,0
"1552",4,5,33,41,11,12,"両磐","仙台",36,1660,1,1008,2.702941,1,0,39,39,663,93.3,0,0,0
"1553",4,6,33,43,11,12,"両磐","古川",12,500,1,1056,6.448489,1,0,5,5,5,28.9,0,0,0
"1554",4,52,33,432,11,41,"両磐","八代・芦北",537,18360,1,6,3.880992667,1,0,0,0,0,1771.3,0,0,0
"1555",4,53,33,461,11,44,"両磐","鹿児島",582,19330,1,NA,3.299045167,1,0,0,1,1,1908.9,0,0,0
"1556",4,54,33,462,11,44,"両磐","川北薩・串木野",570,19010,1,NA,2.218455167,1,0,0,0,0,1862.8,0,0,0
"1557",4,7,33,51,11,13,"両磐","秋田臨海",133,3670,1,814,3.696015,1,0,0,0,26,217.5,0,0,0
"1558",4,8,33,61,11,15,"両磐","山形",131,1490,1,818,2.703089,1,0,2,2,33,85.2,0,0,0
"1559",4,9,33,63,11,12,"両磐","米沢",97,2270,1,886,3.139484,1,0,0,0,1,132.2,0,0,0
"1560",4,10,33,64,11,12,"両磐","新庄",179,410,1,722,1.824476,1,0,0,0,2,23.7,0,0,0
"1561",4,11,33,71,11,12,"両磐","福島",61,3020,1,958,3.365174833,1,0,1,1,18,172.3,0,0,0
"1562",4,12,33,73,11,17,"両磐","郡山",76,3670,1,928,4.372759,1,0,1,1,9,218.4,0,0,0
"1563",4,13,33,76,11,17,"両磐","白河",85,4430,1,910,3.936460667,1,0,0,0,1,259.7,0,0,0
"1564",4,14,33,91,11,18,"両磐","宇都宮",103,5620,1,874,3.533390667,1,0,1,1,7,335.6,0,0,0
"1565",4,15,33,93,11,18,"両磐","栃木・小山",42,6260,1,996,10.825583259,1,0,0,0,2,364.5,0,0,0
"1566",4,16,33,95,11,18,"両磐","那須",70,5080,1,940,8.291817,1,0,0,0,4,287.3,0,0,0
"1567",42,17,331,101,30,18,"県南","前橋・高崎",244,11120,1,592,10.065206167,1,0,8,10,17,837.9,0,0,0
"1568",42,18,331,104,30,18,"県南","沼田・利根",269,11660,1,542,9.720037167,1,0,0,0,0,884.5,0,0,0
"1569",42,19,331,111,30,18,"県南","浦和",221,10800,1,638,6.591567167,1,0,47,61,99,763.2,0,0,0
"1570",42,20,331,113,30,18,"県南","児玉・大里",234,10800,1,612,1.898732167,1,0,29,30,30,797.6,0,0,0
"1571",42,21,331,131,30,18,"県南","23区",195,10480,1,690,2.989420667,1,0,685,854,880,732.9,0,0,0
"1572",42,22,331,141,30,18,"県南","横浜",176,10150,1,728,7.051785667,1,0,107,127,164,704.1,0,0,0
"1573",42,23,331,144,30,18,"県南","小田原",239,9830,1,602,2.458948167,1,0,16,16,16,649,0,0,0
"1574",42,24,331,151,30,20,"県南","新潟",315,12960,1,450,3.295654834,1,0,7,10,12,1066.8,0,0,0
"1575",42,25,331,152,30,20,"県南","長岡",292,12640,1,496,1.480313167,1,0,3,4,4,1003.5,0,0,0
"1576",42,26,331,154,30,20,"県南","三条・燕",303,12640,1,474,2.943580167,1,0,1,1,1,1026.7,0,0,0
"1577",42,27,331,155,30,20,"県南","魚沼",282,12310,1,516,16.623507167,1,0,1,1,1,961.8,0,0,0
"1578",42,28,331,201,30,18,"県南","長野",307,11990,1,466,2.269398167,1,0,4,4,6,955.3,0,0,0
"1579",42,29,331,203,30,24,"県南","上田",295,11990,1,490,1.722774167,1,0,5,5,6,922.1,0,0,0
"1580",42,30,331,211,30,24,"県南","岐阜",99,5620,1,882,15.410040167,1,0,13,13,33,336.6,0,0,0
"1581",42,1,331,22,30,10,"県南","南部",406,15340,1,268,6.183913167,1,0,4,4,4,1364.8,0,0,0
"1582",42,31,331,221,30,18,"県南","中部",154,8750,1,772,2.563312167,1,0,35,35,41,552.7,0,0,0
"1583",42,32,331,222,30,24,"県南","西部",128,7560,1,824,2.964816334,1,0,25,25,59,475.8,0,0,0
"1584",42,33,331,223,30,18,"県南","東部",217,9610,1,646,6.722304667,1,0,44,46,55,612.2,0,0,0
"1585",42,34,331,231,30,24,"県南","名古屋",96,6260,1,888,4.1302305,1,0,114,114,150,366.9,0,0,0
"1586",42,35,331,232,30,24,"県南","東三河",142,7020,1,796,2.684633834,1,0,5,5,8,439.3,0,0,0
"1587",42,36,331,233,30,24,"県南","豊田",123,6480,1,834,11.497734167,1,0,63,63,125,396.6,0,0,0
"1588",42,37,331,252,30,25,"県南","東北部",80,5080,1,920,6.621728167,1,0,6,6,16,287,0,0,0
"1589",42,38,331,261,30,25,"県南","京都",60,3670,1,960,3.705501167,1,0,97,97,251,219.3,0,0,0
"1590",42,39,331,271,30,25,"県南","大阪",45,3350,1,990,2.294491167,1,0,383,383,816,180.3,0,0,0
"1591",42,40,331,281,30,25,"県南","神戸",32,2590,1,1016,2.915777167,1,0,195,195,1161,143.4,0,0,0
"1592",42,41,331,283,30,25,"県南","播磨",21,1490,1,1038,2.618617834,1,0,117,117,118,88.6,0,0,0
"1593",42,2,331,31,30,11,"県南","盛岡",370,14470,1,340,2.714063167,1,0,1,1,1,1268.2,0,0,0
"1594",42,3,331,32,30,11,"県南","北上中部",370,14150,1,340,6.395617167,1,0,0,0,0,1232.9,0,0,0
"1595",42,4,331,33,30,11,"県南","両磐",332,13820,1,416,2.573851167,1,0,0,0,0,1178,0,0,0
"1596",42,42,331,331,30,30,"県南","県南",0,NA,1,1080,2.378740334,1,0,0,0,0,0,0,0,0
"1597",42,43,331,341,30,31,"県南","広島",41,3020,1,998,3.294193667,1,0,424,424,476,161.3,0,0,0
"1598",42,44,331,342,30,31,"県南","備後",12,970,1,1056,1.756635334,1,0,63,63,63,58.3,0,0,0
"1599",42,45,331,351,30,32,"県南","山口",69,5080,1,942,12.084966907,1,0,26,26,58,294.1,0,0,0
"1600",42,46,331,352,30,32,"県南","下関",177,5940,1,726,6.663076167,1,0,24,24,46,355.8,0,0,0
"1601",42,47,331,353,30,32,"県南","宇部",166,5620,1,748,14.771767167,1,0,20,20,97,329.2,0,0,0
"1602",42,48,331,354,30,32,"県南","岩国",116,3670,1,848,7.674031167,1,0,15,15,46,202.7,0,0,0
"1603",42,49,331,355,30,32,"県南","徳山",60,4430,1,960,8.479994167,1,0,32,32,83,249.8,0,0,0
"1604",42,50,331,401,30,37,"県南","福岡",105,7340,1,870,2.943029167,1,0,330,330,353,442,0,0,0
"1605",42,51,331,402,30,37,"県南","北九州",88,6260,1,904,1.9338435,1,0,40,40,56,374.8,0,0,0
"1606",42,5,331,41,30,12,"県南","仙台",296,13180,1,488,2.507830167,1,0,7,13,16,1084.7,0,0,0
"1607",42,6,331,43,30,12,"県南","古川",320,13500,1,440,6.253378167,1,0,0,0,0,1149.1,0,0,0
"1608",42,52,331,432,30,41,"県南","八代・芦北",205,9290,1,670,3.685881834,1,0,3,3,5,593.3,0,0,0
"1609",42,53,331,461,30,44,"県南","鹿児島",250,10480,1,580,3.103934334,1,0,13,20,26,730.9,0,0,0
"1610",42,54,331,462,30,44,"県南","川北薩・串木野",238,10150,1,604,2.023344334,1,0,2,2,2,684.8,0,0,0
"1611",42,7,331,51,30,13,"県南","秋田臨海",423,15340,1,234,3.500904167,1,0,0,1,2,1395.5,0,0,0
"1612",42,8,331,61,30,15,"県南","山形",357,13180,1,366,2.507978167,1,0,1,2,3,1092.8,0,0,0
"1613",42,9,331,63,30,12,"県南","米沢",323,12960,1,434,2.944373167,1,0,1,1,1,1045.8,0,0,0
"1614",42,10,331,64,30,12,"県南","新庄",405,13500,1,270,1.629365167,1,0,0,0,0,1154.3,0,0,0
"1615",42,11,331,71,30,12,"県南","福島",288,12640,1,504,3.170064,1,0,0,1,5,1005.7,0,0,0
"1616",42,12,331,73,30,17,"県南","郡山",273,11990,1,534,4.177648167,1,0,5,5,5,959.6,0,0,0
"1617",42,13,331,76,30,17,"県南","白河",280,11660,1,520,3.741349834,1,0,1,1,2,918.3,0,0,0
"1618",42,14,331,91,30,18,"県南","宇都宮",246,11340,1,588,3.338279834,1,0,17,18,21,842.4,0,0,0
