"","rk","i","j","X207ゾーンi","X207ゾーンj","X47ゾーンi","X47ゾーンj","X207ゾーン名i","X207ゾーン名j","最寄りi","最寄りj","X","x_ij.k","ODij","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","V22","prob","out.share","share"
"2510",2510,24,13,151,76,20,17,"新潟","白河","新潟","福島","新潟駅福島駅",0,14,0,NA,NA,NA,31.8474075,0,NA,23.5539665,0,0.857142857142857,0.001
"2511",2511,24,14,151,91,20,18,"新潟","宇都宮","新潟","宇都宮","新潟駅宇都宮駅",2,36,120,12960,1,840,4.371512667,1,0,2.148909667,0.0555555555555556,0.944444444444444,0.0555555555555556
"2512",2512,24,14,151,91,20,18,"新潟","宇都宮","新潟","羽田","新潟駅羽田駅",0,36,0,NA,NA,NA,105.28178333,0,NA,96.98834233,0,0.944444444444444,0.001
"2513",2513,24,15,151,93,20,18,"新潟","栃木・小山","新潟","小山","新潟駅小山駅",6,12,111,11880,1,858,11.663705259,1,0,9.441102259,0.5,0.5,0.5
"2514",2514,24,15,151,93,20,18,"新潟","栃木・小山","新潟","羽田","新潟駅羽田駅",0,12,0,NA,NA,NA,95.57610481,0,NA,87.28266381,0,0.5,0.001
"2515",2515,24,16,151,95,20,18,"新潟","那須","新潟","那須塩原","新潟駅那須塩原駅",0,62,139,14040,1,802,9.129939,1,0,6.907336,0,1,0.001
"2516",2516,24,16,151,95,20,18,"新潟","那須","新潟","羽田","新潟駅羽田駅",0,62,0,NA,NA,NA,156.359507,0,NA,148.066066,0,1,0.001
"2517",2517,24,17,151,101,20,18,"新潟","前橋・高崎","新潟","高崎","新潟駅高崎駅",24,153,71,8000,1,938,11.098439,1,0,8.875836,0.156862745098039,0.843137254901961,0.156862745098039
"2518",2518,24,17,151,101,20,18,"新潟","前橋・高崎","新潟","羽田","新潟駅羽田駅",0,153,0,NA,NA,NA,122.009748,0,NA,113.716307,0,0.843137254901961,0.001
"2519",2519,24,18,151,104,20,18,"新潟","沼田・利根","新潟","上毛高原","新潟駅上毛高原駅",7,76,74,6700,1,932,10.75327,1,0,8.530667,0.0921052631578947,0.907894736842105,0.0921052631578947
"2520",2520,24,18,151,104,20,18,"新潟","沼田・利根","新潟","羽田","新潟駅羽田駅",0,76,0,NA,NA,NA,147.085112,0,NA,138.791671,0,0.907894736842105,0.001
"2521",2521,24,19,151,111,20,18,"新潟","浦和","新潟","大宮","新潟駅大宮駅",213,330,95,10800,1,890,7.6248,1,0,5.402197,0.645454545454546,0.354545454545454,0.645454545454546
"2522",2522,24,19,151,111,20,18,"新潟","浦和","新潟","羽田","新潟駅羽田駅",0,330,0,NA,NA,NA,45.174016,0,NA,36.880575,0,0.354545454545454,0.001
"2523",2523,24,20,151,113,20,18,"新潟","児玉・大里","新潟","熊谷","新潟駅熊谷駅",26,49,81,9500,1,918,2.931965,1,0,0.709362,0.530612244897959,0.469387755102041,0.530612244897959
"2524",2524,24,20,151,113,20,18,"新潟","児玉・大里","新潟","羽田","新潟駅羽田駅",0,49,0,NA,NA,NA,83.713588,0,NA,75.420147,0,0.469387755102041,0.001
"2525",2525,24,21,151,131,20,18,"新潟","23区","新潟","東京","新潟駅東京駅",0,251,120,11240,1,840,NA,1,0,NA,0,1,0.001
"2526",2526,24,21,151,131,20,18,"新潟","23区","新潟","羽田","新潟駅羽田駅",0,251,0,NA,NA,NA,NA,0,NA,NA,0,1,0.001
"2527",2527,24,22,151,141,20,18,"新潟","横浜","新潟","新横浜","新潟駅新横浜駅",174,248,139,12520,1,802,8.0850185,1,0,5.8624155,0.701612903225806,0.298387096774194,0.701612903225806
"2528",2528,24,22,151,141,20,18,"新潟","横浜","新潟","羽田","新潟駅羽田駅",0,248,0,NA,NA,NA,28.476611,0,NA,20.18317,0,0.298387096774194,0.001
"2529",2529,24,23,151,144,20,18,"新潟","小田原","新潟","小田原","新潟駅小田原駅",0,7,160,13600,1,760,3.492181,1,0,1.269578,0,1,0.001
"2530",2530,24,23,151,144,20,18,"新潟","小田原","新潟","羽田","新潟駅羽田駅",0,7,0,NA,NA,NA,68.30511017,0,NA,60.01166917,0,1,0.001
"2531",2531,24,24,151,151,20,20,"新潟","新潟","新潟","新潟","新潟駅新潟駅",0,0,0,NA,1,1080,4.328887667,1,0,2.106284667,NA,NA,NA
"2532",2532,24,24,151,151,20,20,"新潟","新潟","新潟","新潟","新潟駅新潟駅",0,0,0,NA,NA,NA,20.40752017,0,NA,12.11407917,NA,NA,NA
"2533",2533,24,25,151,152,20,20,"新潟","長岡","新潟","長岡","新潟駅長岡駅",0,0,23,2280,1,1034,2.513546,1,0,0.290943,NA,NA,NA
"2534",2534,24,25,151,152,20,20,"新潟","長岡","新潟","新潟","新潟駅新潟駅",0,0,0,NA,NA,NA,67.14200359,0,NA,58.84856259,NA,NA,NA
"2535",2535,24,26,151,154,20,20,"新潟","三条・燕","新潟","燕三条","新潟駅燕三条駅",0,0,12,1520,1,1056,3.976813,1,0,1.75421,NA,NA,NA
"2536",2536,24,26,151,154,20,20,"新潟","三条・燕","新潟","新潟","新潟駅新潟駅",0,0,0,NA,NA,NA,46.180553,0,NA,37.887112,NA,NA,NA
"2537",2537,24,27,151,155,20,20,"新潟","魚沼","新潟","浦佐","新潟駅浦佐駅",0,0,33,3880,1,1014,17.65674,1,0,15.434137,NA,NA,NA
"2538",2538,24,27,151,155,20,20,"新潟","魚沼","新潟","新潟","新潟駅新潟駅",0,0,0,NA,NA,NA,105.522446,0,NA,97.229005,NA,NA,NA
"2539",2539,24,28,151,201,20,18,"新潟","長野","新潟","長野","新潟駅長野駅",10,277,125,11880,1,830,3.302631,1,0,1.080028,0.036101083032491,0.963898916967509,0.036101083032491
"2540",2540,24,28,151,201,20,18,"新潟","長野","新潟","羽田","新潟駅羽田駅",0,277,0,NA,NA,NA,196.524442,0,NA,188.231001,0,0.963898916967509,0.001
"2541",2541,24,29,151,203,20,24,"新潟","上田","新潟","上田","新潟駅上田駅",6,46,113,10800,1,854,2.756007,1,0,0.533404,0.130434782608696,0.869565217391304,0.130434782608696
"2542",2542,24,29,151,203,20,24,"新潟","上田","新潟","名古屋","新潟駅名古屋駅",0,46,0,NA,NA,NA,223.545322,0,NA,215.251881,0,0.869565217391304,0.001
"2543",2543,24,30,151,211,20,24,"新潟","岐阜","新潟","岐阜羽島","新潟駅岐阜羽島駅",3,11,300,20960,1,480,16.443273,1,0,14.22067,0.272727272727273,0.454545454545455,0.272727272727273
"2544",2544,24,30,151,211,20,24,"新潟","岐阜","新潟","名古屋","新潟駅名古屋駅",3,11,0,NA,NA,NA,71.100147,0,NA,62.806706,0.272727272727273,0.454545454545455,0.272727272727273
"2545",2545,24,31,151,221,20,18,"新潟","中部","新潟","静岡","新潟駅静岡駅",7,9,188,16420,1,704,3.596545,1,0,1.373942,0.777777777777778,0.222222222222222,0.777777777777778
"2546",2546,24,31,151,221,20,18,"新潟","中部","新潟","羽田","新潟駅羽田駅",0,9,0,NA,NA,NA,127.8901363,0,NA,119.5966953,0,0.222222222222222,0.001
"2547",2547,24,32,151,222,20,24,"新潟","西部","新潟","浜松","新潟駅浜松駅",3,11,214,18580,1,652,3.998049167,1,0,1.775446167,0.272727272727273,0.727272727272727,0.272727272727273
"2548",2548,24,32,151,222,20,24,"新潟","西部","新潟","名古屋","新潟駅名古屋駅",0,11,0,NA,NA,NA,80.244538,0,NA,71.951097,0,0.727272727272727,0.001
"2549",2549,24,33,151,223,20,18,"新潟","東部","新潟","三島","新潟駅三島駅",6,17,182,14680,1,716,7.7555375,1,0,5.5329345,0.352941176470588,0.647058823529412,0.352941176470588
"2550",2550,24,33,151,223,20,18,"新潟","東部","新潟","羽田","新潟駅羽田駅",0,17,0,NA,NA,NA,90.52788133,0,NA,82.23444033,0,0.647058823529412,0.001
"2551",2551,24,34,151,231,20,24,"新潟","名古屋","新潟","名古屋","新潟駅名古屋駅",11,37,219,20300,1,642,5.163463333,1,0,2.940860333,0.297297297297297,0.459459459459459,0.297297297297297
"2552",2552,24,34,151,231,20,24,"新潟","名古屋","新潟","名古屋","新潟駅名古屋駅",9,37,0,NA,NA,NA,39.672518,0,NA,31.379077,0.243243243243243,0.459459459459459,0.243243243243243
"2553",2553,24,35,151,232,20,24,"新潟","東三河","新潟","豊橋","新潟駅豊橋駅",2,4,257,19220,1,566,3.717866667,1,0,1.495263667,0.5,0.5,0.5
"2554",2554,24,35,151,232,20,24,"新潟","東三河","新潟","名古屋","新潟駅名古屋駅",0,4,0,NA,NA,NA,58.81093022,0,NA,50.51748922,0,0.5,0.001
"2555",2555,24,36,151,233,20,24,"新潟","豊田","新潟","三河安城","新潟駅三河安城駅",8,38,276,19660,1,528,12.530967,1,0,10.308364,0.210526315789474,0.552631578947368,0.210526315789474
"2556",2556,24,36,151,233,20,24,"新潟","豊田","新潟","名古屋","新潟駅名古屋駅",9,38,0,NA,NA,NA,43.226775,0,NA,34.933334,0.236842105263158,0.552631578947368,0.236842105263158
"2557",2557,24,37,151,252,20,25,"新潟","東北部","新潟","米原","新潟駅米原駅",0,3,319,21600,1,442,7.654961,1,0,5.432358,0,1,0.001
"2558",2558,24,37,151,252,20,25,"新潟","東北部","新潟","関西国際","新潟駅関西国際駅",0,3,0,NA,NA,NA,138.495614,0,NA,130.202173,0,1,0.001
"2559",2559,24,38,151,261,20,25,"新潟","京都","新潟","京都","新潟駅京都駅",10,63,255,22680,1,570,4.738734,1,0,2.516131,0.158730158730159,0.428571428571429,0.158730158730159
"2560",2560,24,38,151,261,20,25,"新潟","京都","新潟","関西国際","新潟駅関西国際駅",26,63,0,NA,NA,NA,86.735867,0,NA,78.442426,0.412698412698413,0.428571428571429,0.412698412698413
"2561",2561,24,39,151,271,20,25,"新潟","大阪","新潟","新大阪","新潟駅新大阪駅",6,42,270,23320,1,540,3.327724,1,0,1.105121,0.142857142857143,0.0952380952380953,0.142857142857143
"2562",2562,24,39,151,271,20,25,"新潟","大阪","新潟","関西国際","新潟駅関西国際駅",32,42,0,NA,NA,NA,44.17093,0,NA,35.877489,0.761904761904762,0.0952380952380953,0.761904761904762
"2563",2563,24,40,151,281,20,25,"新潟","神戸","新潟","新神戸","新潟駅新神戸駅",2,33,283,23980,1,514,3.94901,1,0,1.726407,0.0606060606060606,0.636363636363636,0.0606060606060606
"2564",2564,24,40,151,281,20,25,"新潟","神戸","新潟","関西国際","新潟駅関西国際駅",10,33,0,NA,NA,NA,36.537702,0,NA,28.244261,0.303030303030303,0.636363636363636,0.303030303030303
"2565",2565,24,41,151,283,20,25,"新潟","播磨","新潟","姫路","新潟駅姫路駅",2,6,300,24620,1,480,3.651850667,1,0,1.429247667,0.333333333333333,0,0.333333333333333
"2566",2566,24,41,151,283,20,25,"新潟","播磨","新潟","関西国際","新潟駅関西国際駅",4,6,0,NA,NA,NA,73.07473467,0,NA,64.78129367,0.666666666666667,0,0.666666666666667
"2567",2567,24,42,151,331,20,30,"新潟","県南","新潟","岡山","新潟駅岡山駅",7,12,315,25920,1,450,3.411973167,1,0,1.189370167,0.583333333333333,0.25,0.583333333333333
"2568",2568,24,42,151,331,20,30,"新潟","県南","新潟","岡山","新潟駅岡山駅",2,12,0,NA,NA,NA,27.97755967,0,NA,19.68411867,0.166666666666667,0.25,0.166666666666667
"2569",2569,24,43,151,341,20,31,"新潟","広島","新潟","広島","新潟駅広島駅",7,10,356,28300,1,368,4.3274265,1,0,2.1048235,0.7,0.1,0.7
"2570",2570,24,43,151,341,20,31,"新潟","広島","新潟","広島","新潟駅広島駅",2,10,0,NA,NA,NA,53.41695717,0,NA,45.12351617,0.2,0.1,0.2
"2571",2571,24,44,151,342,20,31,"新潟","備後","新潟","福山","新潟駅福山駅",3,3,333,27000,1,414,2.789868167,1,0,0.567265167,1,0,0.999
"2572",2572,24,44,151,342,20,31,"新潟","備後","新潟","広島","新潟駅広島駅",0,3,0,NA,NA,NA,51.2938805,0,NA,43.0004395,0,0,0.001
"2573",2573,24,45,151,351,20,32,"新潟","山口","新潟","新山口","新潟駅新山口駅",3,6,384,30680,1,312,13.11819974,1,0,10.89559674,0.5,0.333333333333333,0.5
"2574",2574,24,45,151,351,20,32,"新潟","山口","新潟","山口宇部","新潟駅山口宇部駅",1,6,0,NA,NA,NA,42.90515448,0,NA,34.61171348,0.166666666666667,0.333333333333333,0.166666666666667
"2575",2575,24,46,151,352,20,32,"新潟","下関","新潟","新下関","新潟駅新下関駅",2,3,527,31320,1,26,7.696309,1,0,5.473706,0.666666666666667,0,0.666666666666667
"2576",2576,24,46,151,352,20,32,"新潟","下関","新潟","山口宇部","新潟駅山口宇部駅",1,3,0,NA,NA,NA,39.466666,0,NA,31.173225,0.333333333333333,0,0.333333333333333
"2577",2577,24,47,151,353,20,32,"新潟","宇部","新潟","厚狭","新潟駅厚狭駅",0,1,516,30680,1,48,15.805,1,0,13.582397,0,0,0.001
"2578",2578,24,47,151,353,20,32,"新潟","宇部","新潟","山口宇部","新潟駅山口宇部駅",1,1,0,NA,NA,NA,11.904334,0,NA,3.610893,1,0,0.999
"2579",2579,24,48,151,354,20,32,"新潟","岩国","新潟","新岩国","新潟駅新岩国駅",0,0,466,28940,1,148,8.707264,1,0,6.484661,NA,NA,NA
"2580",2580,24,48,151,354,20,32,"新潟","岩国","新潟","山口宇部","新潟駅山口宇部駅",0,0,0,NA,NA,NA,99.23885,0,NA,90.945409,NA,NA,NA
"2581",2581,24,49,151,355,20,32,"新潟","徳山","新潟","徳山","新潟駅徳山駅",4,4,381,29600,1,318,9.513227,1,0,7.290624,1,0,0.999
"2582",2582,24,49,151,355,20,32,"新潟","徳山","新潟","山口宇部","新潟駅山口宇部駅",0,4,0,NA,NA,NA,63.945744,0,NA,55.652303,0,0,0.001
"2583",2583,24,50,151,401,20,37,"新潟","福岡","新潟","博多","新潟駅博多駅",6,23,420,32620,1,240,3.976262,1,0,1.753659,0.260869565217391,0.0434782608695652,0.260869565217391
"2584",2584,24,50,151,401,20,37,"新潟","福岡","新潟","福岡","新潟駅福岡駅",16,23,95,20550,365,0,12.325139,0,1,4.031698,0.695652173913043,0.0434782608695652,0.695652173913043
"2585",2585,24,51,151,402,20,37,"新潟","北九州","新潟","小倉","新潟駅小倉駅",0,2,403,31960,1,274,2.967076333,1,0,0.744473333,0,0,0.001
"2586",2586,24,51,151,402,20,37,"新潟","北九州","新潟","福岡","新潟駅福岡駅",2,2,95,20550,365,0,53.422817,0,1,45.129376,1,0,0.999
"2587",2587,24,52,151,432,20,41,"新潟","八代・芦北","新潟","新八代","新潟駅新八代駅",0,0,520,35000,1,40,4.719114667,1,0,2.496511667,NA,NA,NA
"2588",2588,24,52,151,432,20,41,"新潟","八代・芦北","新潟","熊本","新潟駅熊本駅",0,0,0,NA,NA,NA,47.0748095,0,NA,38.7813685,NA,NA,NA
"2589",2589,24,53,151,461,20,44,"新潟","鹿児島","新潟","鹿児島中央","新潟駅鹿児島中央駅",0,3,565,36720,1,NA,4.137167167,1,0,1.914564167,0,0,0.001
"2590",2590,24,53,151,461,20,44,"新潟","鹿児島","新潟","鹿児島","新潟駅鹿児島駅",3,3,0,NA,NA,NA,33.49866617,0,NA,25.20522517,1,0,0.999
"2591",2591,24,54,151,462,20,44,"新潟","川北薩・串木野","新潟","川内","新潟駅川内駅",0,0,553,36280,1,NA,3.056577167,1,0,0.833974167,NA,NA,NA
"2592",2592,24,54,151,462,20,44,"新潟","川北薩・串木野","新潟","鹿児島","新潟駅鹿児島駅",0,0,0,NA,NA,NA,43.50283117,0,NA,35.20939017,NA,NA,NA
"2593",2593,25,1,152,22,20,10,"長岡","南部","長岡","八戸","長岡駅八戸駅",2,4,257,22680,1,566,6.519236,1,0,4.994543,0.5,0.5,0.5
"2594",2594,25,1,152,22,20,10,"長岡","南部","新潟","三沢","新潟駅三沢駅",0,4,0,NA,NA,NA,53.741119,0,NA,22.523849,0,0.5,0.001
"2595",2595,25,2,152,31,20,11,"長岡","盛岡","長岡","盛岡","長岡駅盛岡駅",2,4,221,20960,1,638,3.049386,1,0,1.524693,0.5,0.5,0.5
"2596",2596,25,2,152,31,20,11,"長岡","盛岡","新潟","花巻","新潟駅花巻駅",0,4,0,NA,NA,NA,62.43454,0,NA,31.21727,0,0.5,0.001
"2597",2597,25,3,152,32,20,11,"長岡","北上中部","長岡","新花巻","長岡駅新花巻駅",0,3,221,20300,1,638,6.73094,1,0,5.206247,0,1,0.001
"2598",2598,25,3,152,32,20,11,"長岡","北上中部","新潟","花巻","新潟駅花巻駅",0,3,0,NA,NA,NA,35.149662,0,NA,3.932392,0,1,0.001
"2599",2599,25,4,152,33,20,11,"長岡","両磐","長岡","一ノ関","長岡駅一ノ関駅",3,4,183,19660,1,714,2.909174,1,0,1.384481,0.75,0.25,0.75
"2600",2600,25,4,152,33,20,11,"長岡","両磐","新潟","花巻","新潟駅花巻駅",0,4,0,NA,NA,NA,85.190952,0,NA,53.973682,0,0.25,0.001
"2601",2601,25,5,152,41,20,12,"長岡","仙台","長岡","仙台","長岡駅仙台駅",8,53,147,17920,1,786,1.510703,1,0,1.31846,0.150943396226415,0.849056603773585,0.150943396226415
"2602",2602,25,5,152,41,20,12,"長岡","仙台","新潟","仙台","新潟駅仙台駅",0,53,0,NA,NA,NA,76.350047,0,NA,15.290981,0,0.849056603773585,0.001
"2603",2603,25,6,152,43,20,12,"長岡","古川","長岡","くりこま高原","長岡駅くりこま高原駅",2,5,171,19220,1,738,5.256251,1,0,5.064008,0.4,0.6,0.4
"2604",2604,25,6,152,43,20,12,"長岡","古川","新潟","仙台","新潟駅仙台駅",0,5,0,NA,NA,NA,127.136781,0,NA,66.077715,0,0.6,0.001
"2605",2605,25,7,152,51,20,13,"長岡","秋田臨海","長岡","秋田","長岡駅秋田駅",1,3,274,22680,1,532,2.503777,1,0,2.311534,0.333333333333333,0.666666666666667,0.333333333333333
"2606",2606,25,7,152,51,20,13,"長岡","秋田臨海","新潟","秋田","新潟駅秋田駅",0,3,0,NA,NA,NA,76.388587,0,NA,15.329521,0,0.666666666666667,0.001
"2607",2607,25,8,152,61,20,15,"長岡","山形","長岡","山形","長岡駅山形駅",1,5,209,17920,1,662,1.510851,1,0,1.318608,0.2,0.8,0.2
"2608",2608,25,8,152,61,20,15,"長岡","山形","新潟","山形","新潟駅山形駅",0,5,0,NA,NA,NA,78.428348,0,NA,17.369282,0,0.8,0.001
"2609",2609,25,9,152,63,20,12,"長岡","米沢","長岡","米沢","長岡駅米沢駅",0,1,175,16840,1,730,1.947246,1,0,1.755003,0,1,0.001
"2610",2610,25,9,152,63,20,12,"長岡","米沢","新潟","仙台","新潟駅仙台駅",0,1,0,NA,NA,NA,136.351519,0,NA,75.292453,0,1,0.001
"2611",2611,25,10,152,64,20,12,"長岡","新庄","長岡","新庄","長岡駅新庄駅",0,0,257,19220,1,566,0.632238,1,0,0.439995,NA,NA,NA
"2612",2612,25,10,152,64,20,12,"長岡","新庄","新潟","仙台","新潟駅仙台駅",0,0,0,NA,NA,NA,149.565294,0,NA,88.506228,NA,NA,NA
"2613",2613,25,11,152,71,20,12,"長岡","福島","長岡","福島","長岡駅福島駅",4,18,139,15760,1,802,2.172936833,1,0,1.980693833,0.222222222222222,0.777777777777778,0.222222222222222
"2614",2614,25,11,152,71,20,12,"長岡","福島","新潟","仙台","新潟駅仙台駅",0,18,0,NA,NA,NA,113.0391775,0,NA,51.9801115,0,0.777777777777778,0.001
"2615",2615,25,12,152,73,20,17,"長岡","郡山","長岡","郡山","長岡駅郡山駅",0,17,124,14040,1,832,3.180521,1,0,2.988278,0,1,0.001
"2616",2616,25,12,152,73,20,17,"長岡","郡山","新潟","福島","新潟駅福島駅",0,17,0,NA,NA,NA,82.9273475,0,NA,21.8682815,0,1,0.001
"2617",2617,25,13,152,76,20,17,"長岡","白河","長岡","新白河","長岡駅新白河駅",1,1,131,12960,1,818,2.744222667,1,0,2.551979667,1,0,0.999
"2618",2618,25,13,152,76,20,17,"長岡","白河","新潟","福島","新潟駅福島駅",0,1,0,NA,NA,NA,84.6130325,0,NA,23.5539665,0,0,0.001
"2619",2619,25,14,152,91,20,18,"長岡","宇都宮","長岡","宇都宮","長岡駅宇都宮駅",13,30,97,10800,1,886,2.341152667,1,0,2.148909667,0.433333333333333,0.566666666666667,0.433333333333333
"2620",2620,25,14,152,91,20,18,"長岡","宇都宮","新潟","羽田","新潟駅羽田駅",0,30,0,NA,NA,NA,158.04740833,0,NA,96.98834233,0,0.566666666666667,0.001
"2621",2621,25,15,152,93,20,18,"長岡","栃木・小山","長岡","小山","長岡駅小山駅",9,13,88,10160,1,904,9.633345259,1,0,9.441102259,0.692307692307692,0.307692307692308,0.692307692307692
"2622",2622,25,15,152,93,20,18,"長岡","栃木・小山","新潟","羽田","新潟駅羽田駅",0,13,0,NA,NA,NA,148.34172981,0,NA,87.28266381,0,0.307692307692308,0.001
"2623",2623,25,16,152,95,20,18,"長岡","那須","長岡","那須塩原","長岡駅那須塩原駅",2,12,116,12520,1,848,7.099579,1,0,6.907336,0.166666666666667,0.833333333333333,0.166666666666667
"2624",2624,25,16,152,95,20,18,"長岡","那須","新潟","羽田","新潟駅羽田駅",0,12,0,NA,NA,NA,209.125132,0,NA,148.066066,0,0.833333333333333,0.001
"2625",2625,25,17,152,101,20,18,"長岡","前橋・高崎","長岡","高崎","長岡駅高崎駅",7,210,48,6040,1,984,9.068079,1,0,8.875836,0.0333333333333333,0.966666666666667,0.0333333333333333
"2626",2626,25,17,152,101,20,18,"長岡","前橋・高崎","新潟","羽田","新潟駅羽田駅",0,210,0,NA,NA,NA,174.775373,0,NA,113.716307,0,0.966666666666667,0.001
"2627",2627,25,18,152,104,20,18,"長岡","沼田・利根","長岡","上毛高原","長岡駅上毛高原駅",0,103,74,3880,1,932,8.72291,1,0,8.530667,0,1,0.001
