rk,i,j,207ゾーンi,207ゾーンj,47ゾーンi,47ゾーンj,207ゾーン名i,207ゾーン名j,最寄りi,最寄りj,,"x_ij,k",ODij,所要時間,費用,航空便数,滞在可能時間,アクセシビリティ,鉄道ダミー,エアライン参入数
5371,50,40,401,281,37,25,福岡,神戸,博多,新神戸,博多駅新神戸駅,173,183,137,,,,1.753659,1,
5372,50,40,401,281,37,25,福岡,神戸,福岡,関西国際,福岡駅関西国際駅,10,183,0,,,,4.031698,0,
5373,50,41,401,283,37,25,福岡,播磨,博多,姫路,博多駅姫路駅,53,55,125,,,,1.753659,1,
5374,50,41,401,283,37,25,福岡,播磨,福岡,関西国際,福岡駅関西国際駅,2,55,0,,,,4.031698,0,
5375,50,42,401,331,37,30,福岡,県南,博多,岡山,博多駅岡山駅,330,330,105,,,,1.753659,1,
5376,50,42,401,331,37,30,福岡,県南,福岡,岡山,福岡駅岡山駅,0,330,0,,,,4.031698,0,
5377,50,43,401,341,37,31,福岡,広島,博多,広島,博多駅広島駅,479,479,64,,,,1.753659,1,
5378,50,43,401,341,37,31,福岡,広島,福岡,広島,福岡駅広島駅,0,479,0,,,,4.031698,0,
5379,50,44,401,342,37,31,福岡,備後,博多,福山,博多駅福山駅,74,74,92,,,,1.753659,1,
5380,50,44,401,342,37,31,福岡,備後,福岡,広島,福岡駅広島駅,0,74,0,,,,4.031698,0,
5381,50,45,401,351,37,32,福岡,山口,博多,新山口,博多駅新山口駅,94,94,36,,,,1.753659,1,
5382,50,45,401,351,37,32,福岡,山口,福岡,山口宇部,福岡駅山口宇部駅,0,94,0,,,,4.031698,0,
5383,50,46,401,352,37,32,福岡,下関,博多,新下関,博多駅新下関駅,141,141,28,,,,1.753659,1,
5384,50,46,401,352,37,32,福岡,下関,福岡,山口宇部,福岡駅山口宇部駅,0,141,0,,,,4.031698,0,
5385,50,47,401,353,37,32,福岡,宇部,博多,厚狭,博多駅厚狭駅,56,56,39,,,,1.753659,1,
5386,50,47,401,353,37,32,福岡,宇部,福岡,山口宇部,福岡駅山口宇部駅,0,56,0,,,,4.031698,0,
5387,50,48,401,354,37,32,福岡,岩国,博多,新岩国,博多駅新岩国駅,22,22,89,,,,1.753659,1,
5388,50,48,401,354,37,32,福岡,岩国,福岡,山口宇部,福岡駅山口宇部駅,0,22,0,,,,4.031698,0,
5389,50,49,401,355,37,32,福岡,徳山,博多,徳山,博多駅徳山駅,72,72,44,,,,1.753659,1,
5390,50,49,401,355,37,32,福岡,徳山,福岡,山口宇部,福岡駅山口宇部駅,0,72,0,,,,4.031698,0,
5391,50,50,401,401,37,37,福岡,福岡,博多,博多,博多駅博多駅,－,#VALUE!,0,,,,1.753659,1,
5392,50,50,401,401,37,37,福岡,福岡,福岡,福岡,福岡駅福岡駅,0,#VALUE!,0,,,,4.031698,0,
5393,50,51,401,402,37,37,福岡,北九州,博多,小倉,博多駅小倉駅,－,#VALUE!,17,,,,1.753659,1,
5394,50,51,401,402,37,37,福岡,北九州,福岡,福岡,福岡駅福岡駅,0,#VALUE!,0,,,,4.031698,0,
5395,50,52,401,432,37,41,福岡,八代・芦北,博多,新八代,博多駅新八代駅,127,127,100,,,,1.753659,1,
5396,50,52,401,432,37,41,福岡,八代・芦北,福岡,熊本,福岡駅熊本駅,0,127,0,,,,4.031698,0,
5397,50,53,401,461,37,44,福岡,鹿児島,博多,鹿児島中央,博多駅鹿児島中央駅,576,593,145,,,,1.753659,1,
5398,50,53,401,461,37,44,福岡,鹿児島,福岡,鹿児島,福岡駅鹿児島駅,17,593,0,,,,4.031698,0,
5399,50,54,401,462,37,44,福岡,川北薩・串木野,博多,川内,博多駅川内駅,119,120,133,,,,1.753659,1,
5400,50,54,401,462,37,44,福岡,川北薩・串木野,福岡,鹿児島,福岡駅鹿児島駅,1,120,0,,,,4.031698,0,
5401,51,1,402,22,37,10,北九州,南部,小倉,八戸,小倉駅八戸駅,289,293,494,,,,1.31846,1,
5402,51,1,402,22,37,10,北九州,南部,福岡,三沢,福岡駅三沢駅,4,293,0,,,,15.290981,0,
5403,51,2,402,31,37,11,北九州,盛岡,小倉,盛岡,小倉駅盛岡駅,337,337,458,,,,1.31846,1,
5404,51,2,402,31,37,11,北九州,盛岡,福岡,花巻,福岡駅花巻駅,0,337,0,,,,15.290981,0,
5405,51,3,402,32,37,11,北九州,北上中部,小倉,新花巻,小倉駅新花巻駅,80,80,458,,,,1.31846,1,
5406,51,3,402,32,37,11,北九州,北上中部,福岡,花巻,福岡駅花巻駅,0,80,0,,,,15.290981,0,
5407,51,4,402,33,37,11,北九州,両磐,小倉,一ノ関,小倉駅一ノ関駅,69,69,420,,,,1.31846,1,
5408,51,4,402,33,37,11,北九州,両磐,福岡,花巻,福岡駅花巻駅,0,69,0,,,,15.290981,0,
5409,51,5,402,41,37,12,北九州,仙台,小倉,仙台,小倉駅仙台駅,60,60,384,,,,1.31846,1,
5410,51,5,402,41,37,12,北九州,仙台,福岡,仙台,福岡駅仙台駅,0,60,0,,,,15.290981,0,
5411,51,6,402,43,37,12,北九州,古川,小倉,くりこま高原,小倉駅くりこま高原駅,11,11,408,,,,1.31846,1,
5412,51,6,402,43,37,12,北九州,古川,福岡,仙台,福岡駅仙台駅,0,11,0,,,,15.290981,0,
5413,51,7,402,51,37,13,北九州,秋田臨海,小倉,秋田,小倉駅秋田駅,28,28,511,,,,1.31846,1,
5414,51,7,402,51,37,13,北九州,秋田臨海,福岡,秋田,福岡駅秋田駅,0,28,0,,,,15.290981,0,
5415,51,8,402,61,37,15,北九州,山形,小倉,山形,小倉駅山形駅,2,2,445,,,,1.31846,1,
5416,51,8,402,61,37,15,北九州,山形,福岡,山形,福岡駅山形駅,0,2,0,,,,15.290981,0,
5417,51,9,402,63,37,12,北九州,米沢,小倉,米沢,小倉駅米沢駅,265,265,411,,,,1.31846,1,
5418,51,9,402,63,37,12,北九州,米沢,福岡,仙台,福岡駅仙台駅,0,265,0,,,,15.290981,0,
5419,51,10,402,64,37,12,北九州,新庄,小倉,新庄,小倉駅新庄駅,0,0,493,,,,0.629676,1,
5420,51,10,402,64,37,12,北九州,新庄,福岡,仙台,福岡駅仙台駅,0,0,0,,,,51.097055,0,
5421,51,11,402,71,37,12,北九州,福島,小倉,福島,小倉駅福島駅,0,2,376,,,,0.629676,1,
5422,51,11,402,71,37,12,北九州,福島,福岡,仙台,福岡駅仙台駅,2,2,0,,,,51.097055,0,
5423,51,12,402,73,37,17,北九州,郡山,小倉,郡山,小倉駅郡山駅,0,3,361,,,,0.629676,1,
5424,51,12,402,73,37,17,北九州,郡山,福岡,福島,福岡駅福島駅,3,3,0,,,,51.097055,0,
5425,51,13,402,76,37,17,北九州,白河,小倉,新白河,小倉駅新白河駅,0,0,368,,,,0.629676,1,
5426,51,13,402,76,37,17,北九州,白河,福岡,福島,福岡駅福島駅,0,0,0,,,,51.097055,0,
5427,51,14,402,91,37,18,北九州,宇都宮,小倉,宇都宮,小倉駅宇都宮駅,8,12,334,,,,0.629676,1,
5428,51,14,402,91,37,18,北九州,宇都宮,福岡,羽田,福岡駅羽田駅,4,12,0,,,,51.097055,0,
5429,51,15,402,93,37,18,北九州,栃木・小山,小倉,小山,小倉駅小山駅,7,7,325,,,,0.629676,1,
5430,51,15,402,93,37,18,北九州,栃木・小山,福岡,羽田,福岡駅羽田駅,0,7,0,,,,51.097055,0,
5431,51,16,402,95,37,18,北九州,那須,小倉,那須塩原,小倉駅那須塩原駅,1,2,353,,,,0.629676,1,
5432,51,16,402,95,37,18,北九州,那須,福岡,羽田,福岡駅羽田駅,1,2,0,,,,51.097055,0,
5433,51,17,402,101,37,18,北九州,前橋・高崎,小倉,高崎,小倉駅高崎駅,8,12,332,,,,0.629676,1,
5434,51,17,402,101,37,18,北九州,前橋・高崎,福岡,羽田,福岡駅羽田駅,4,12,0,,,,51.097055,0,
5435,51,18,402,104,37,18,北九州,沼田・利根,小倉,上毛高原,小倉駅上毛高原駅,0,1,357,,,,0.629676,1,
5436,51,18,402,104,37,18,北九州,沼田・利根,福岡,羽田,福岡駅羽田駅,1,1,0,,,,51.097055,0,
5437,51,19,402,111,37,18,北九州,浦和,小倉,大宮,小倉駅大宮駅,11,34,309,,,,0.629676,1,
5438,51,19,402,111,37,18,北九州,浦和,福岡,羽田,福岡駅羽田駅,23,34,0,,,,51.097055,0,
5439,51,20,402,113,37,18,北九州,児玉・大里,小倉,熊谷,小倉駅熊谷駅,6,7,322,,,,0.629676,1,
5440,51,20,402,113,37,18,北九州,児玉・大里,福岡,羽田,福岡駅羽田駅,1,7,0,,,,51.097055,0,
5441,51,21,402,131,37,18,北九州,23区,小倉,東京,小倉駅東京駅,128,433,283,,,,0.629676,1,
5442,51,21,402,131,37,18,北九州,23区,福岡,羽田,福岡駅羽田駅,305,433,0,,,,51.097055,0,
5443,51,22,402,141,37,18,北九州,横浜,小倉,新横浜,小倉駅新横浜駅,46,96,264,,,,0.629676,1,
5444,51,22,402,141,37,18,北九州,横浜,福岡,羽田,福岡駅羽田駅,50,96,0,,,,51.097055,0,
5445,51,23,402,144,37,18,北九州,小田原,小倉,小田原,小倉駅小田原駅,3,6,327,,,,0.629676,1,
5446,51,23,402,144,37,18,北九州,小田原,福岡,羽田,福岡駅羽田駅,3,6,0,,,,51.097055,0,
5447,51,24,402,151,37,20,北九州,新潟,小倉,新潟,小倉駅新潟駅,0,3,403,,,,0.629676,1,
5448,51,24,402,151,37,20,北九州,新潟,福岡,新潟,福岡駅新潟駅,3,3,0,,,,51.097055,0,
5449,51,25,402,152,37,20,北九州,長岡,小倉,長岡,小倉駅長岡駅,0,1,380,,,,0.629676,1,
5450,51,25,402,152,37,20,北九州,長岡,福岡,新潟,福岡駅新潟駅,1,1,0,,,,51.097055,0,
5451,51,26,402,154,37,20,北九州,三条・燕,小倉,燕三条,小倉駅燕三条駅,0,0,391,,,,0.629676,1,
5452,51,26,402,154,37,20,北九州,三条・燕,福岡,新潟,福岡駅新潟駅,0,0,0,,,,51.097055,0,
5453,51,27,402,155,37,20,北九州,魚沼,小倉,浦佐,小倉駅浦佐駅,1,1,370,,,,0.629676,1,
5454,51,27,402,155,37,20,北九州,魚沼,福岡,新潟,福岡駅新潟駅,0,1,0,,,,51.097055,0,
5455,51,28,402,201,37,18,北九州,長野,小倉,長野,小倉駅長野駅,6,7,395,,,,0.629676,1,
5456,51,28,402,201,37,18,北九州,長野,福岡,羽田,福岡駅羽田駅,1,7,0,,,,51.097055,0,
5457,51,29,402,203,37,24,北九州,上田,小倉,上田,小倉駅上田駅,0,1,383,,,,0.629676,1,
5458,51,29,402,203,37,24,北九州,上田,福岡,名古屋,福岡駅名古屋駅,1,1,0,,,,51.097055,0,
5459,51,30,402,211,37,24,北九州,岐阜,小倉,岐阜羽島,小倉駅岐阜羽島駅,10,11,187,,,,0.629676,1,
5460,51,30,402,211,37,24,北九州,岐阜,福岡,名古屋,福岡駅名古屋駅,1,11,0,,,,51.097055,0,
5461,51,31,402,221,37,18,北九州,中部,小倉,静岡,小倉駅静岡駅,12,15,242,,,,0.629676,1,
5462,51,31,402,221,37,18,北九州,中部,福岡,羽田,福岡駅羽田駅,3,15,0,,,,51.097055,0,
5463,51,32,402,222,37,24,北九州,西部,小倉,浜松,小倉駅浜松駅,13,14,216,,,,0.629676,1,
5464,51,32,402,222,37,24,北九州,西部,福岡,名古屋,福岡駅名古屋駅,1,14,0,,,,51.097055,0,
5465,51,33,402,223,37,18,北九州,東部,小倉,三島,小倉駅三島駅,22,26,305,,,,0.629676,1,
5466,51,33,402,223,37,18,北九州,東部,福岡,羽田,福岡駅羽田駅,4,26,0,,,,51.097055,0,
5467,51,34,402,231,37,24,北九州,名古屋,小倉,名古屋,小倉駅名古屋駅,95,100,184,,,,0.629676,1,
5468,51,34,402,231,37,24,北九州,名古屋,福岡,名古屋,福岡駅名古屋駅,5,100,0,,,,51.097055,0,
5469,51,35,402,232,37,24,北九州,東三河,小倉,豊橋,小倉駅豊橋駅,18,19,230,,,,0.629676,1,
5470,51,35,402,232,37,24,北九州,東三河,福岡,名古屋,福岡駅名古屋駅,1,19,0,,,,51.097055,0,
5471,51,36,402,233,37,24,北九州,豊田,小倉,三河安城,小倉駅三河安城駅,58,64,211,,,,0.629676,1,
5472,51,36,402,233,37,24,北九州,豊田,福岡,名古屋,福岡駅名古屋駅,6,64,0,,,,51.097055,0,
5473,51,37,402,252,37,25,北九州,東北部,小倉,米原,小倉駅米原駅,4,4,168,,,,0.629676,1,
5474,51,37,402,252,37,25,北九州,東北部,福岡,関西国際,福岡駅関西国際駅,0,4,0,,,,51.097055,0,
5475,51,38,402,261,37,25,北九州,京都,小倉,京都,小倉駅京都駅,64,66,148,,,,0.629676,1,
5476,51,38,402,261,37,25,北九州,京都,福岡,関西国際,福岡駅関西国際駅,2,66,0,,,,51.097055,0,
5477,51,39,402,271,37,25,北九州,大阪,小倉,新大阪,小倉駅新大阪駅,183,185,133,,,,0.629676,1,
5478,51,39,402,271,37,25,北九州,大阪,福岡,関西国際,福岡駅関西国際駅,2,185,0,,,,51.097055,0,
5479,51,40,402,281,37,25,北九州,神戸,小倉,新神戸,小倉駅新神戸駅,63,63,120,,,,0.629676,1,
5480,51,40,402,281,37,25,北九州,神戸,福岡,関西国際,福岡駅関西国際駅,0,63,0,,,,51.097055,0,
5481,51,41,402,283,37,25,北九州,播磨,小倉,姫路,小倉駅姫路駅,24,24,108,,,,0.629676,1,
5482,51,41,402,283,37,25,北九州,播磨,福岡,関西国際,福岡駅関西国際駅,0,24,0,,,,51.097055,0,
5483,51,42,402,331,37,30,北九州,県南,小倉,岡山,小倉駅岡山駅,40,40,88,,,,0.629676,1,
5484,51,42,402,331,37,30,北九州,県南,福岡,岡山,福岡駅岡山駅,0,40,0,,,,51.097055,0,
5485,51,43,402,341,37,31,北九州,広島,小倉,広島,小倉駅広島駅,167,167,47,,,,0.629676,1,
5486,51,43,402,341,37,31,北九州,広島,福岡,広島,福岡駅広島駅,0,167,0,,,,51.097055,0,
5487,51,44,402,342,37,31,北九州,備後,小倉,福山,小倉駅福山駅,19,19,75,,,,0.629676,1,
5488,51,44,402,342,37,31,北九州,備後,福岡,広島,福岡駅広島駅,0,19,0,,,,51.097055,0,
5489,51,45,402,351,37,32,北九州,山口,小倉,新山口,小倉駅新山口駅,36,36,19,,,,0.629676,1,
5490,51,45,402,351,37,32,北九州,山口,福岡,山口宇部,福岡駅山口宇部駅,0,36,0,,,,51.097055,0,
5491,51,46,402,352,37,32,北九州,下関,小倉,新下関,小倉駅新下関駅,32,32,9,,,,0.629676,1,
5492,51,46,402,352,37,32,北九州,下関,福岡,山口宇部,福岡駅山口宇部駅,0,32,0,,,,51.097055,0,
5493,51,47,402,353,37,32,北九州,宇部,小倉,厚狭,小倉駅厚狭駅,17,17,20,,,,0.629676,1,
5494,51,47,402,353,37,32,北九州,宇部,福岡,山口宇部,福岡駅山口宇部駅,0,17,0,,,,51.097055,0,
5495,51,48,402,354,37,32,北九州,岩国,小倉,新岩国,小倉駅新岩国駅,7,7,70,,,,0.629676,1,
5496,51,48,402,354,37,32,北九州,岩国,福岡,山口宇部,福岡駅山口宇部駅,0,7,0,,,,51.097055,0,
5497,51,49,402,355,37,32,北九州,徳山,小倉,徳山,小倉駅徳山駅,27,27,27,,,,0.629676,1,
5498,51,49,402,355,37,32,北九州,徳山,福岡,山口宇部,福岡駅山口宇部駅,0,27,0,,,,51.097055,0,
5499,51,50,402,401,37,37,北九州,福岡,小倉,博多,小倉駅博多駅,－,#VALUE!,17,,,,0.629676,1,
5500,51,50,402,401,37,37,北九州,福岡,福岡,福岡,福岡駅福岡駅,0,#VALUE!,0,,,,51.097055,0,
5501,51,51,402,402,37,37,北九州,北九州,小倉,小倉,小倉駅小倉駅,－,#VALUE!,0,,,,0.629676,1,
5502,51,51,402,402,37,37,北九州,北九州,福岡,福岡,福岡駅福岡駅,0,#VALUE!,0,,,,51.097055,0,
5503,51,52,402,432,37,41,北九州,八代・芦北,小倉,新八代,小倉駅新八代駅,13,13,117,,,,0.629676,1,
5504,51,52,402,432,37,41,北九州,八代・芦北,福岡,熊本,福岡駅熊本駅,0,13,0,,,,51.097055,0,
5505,51,53,402,461,37,44,北九州,鹿児島,小倉,鹿児島中央,小倉駅鹿児島中央駅,61,62,162,,,,0.629676,1,
5506,51,53,402,461,37,44,北九州,鹿児島,福岡,鹿児島,福岡駅鹿児島駅,1,62,0,,,,51.097055,0,
5507,51,54,402,462,37,44,北九州,川北薩・串木野,小倉,川内,小倉駅川内駅,13,13,150,,,,0.629676,1,
5508,51,54,402,462,37,44,北九州,川北薩・串木野,福岡,鹿児島,福岡駅鹿児島駅,0,13,0,,,,51.097055,0,
5509,52,1,432,22,41,10,八代・芦北,南部,新八代,八戸,新八代駅八戸駅,1912,1913,611,,,,1.31846,1,
5510,52,1,432,22,41,10,八代・芦北,南部,熊本,三沢,熊本駅三沢駅,1,1913,0,,,,15.290981,0,
5511,52,2,432,31,41,11,八代・芦北,盛岡,新八代,盛岡,新八代駅盛岡駅,274,274,575,,,,1.31846,1,
5512,52,2,432,31,41,11,八代・芦北,盛岡,熊本,花巻,熊本駅花巻駅,0,274,0,,,,15.290981,0,
5513,52,3,432,32,41,11,八代・芦北,北上中部,新八代,新花巻,新八代駅新花巻駅,10,10,575,,,,1.31846,1,
5514,52,3,432,32,41,11,八代・芦北,北上中部,熊本,花巻,熊本駅花巻駅,0,10,0,,,,15.290981,0,
5515,52,4,432,33,41,11,八代・芦北,両磐,新八代,一ノ関,新八代駅一ノ関駅,14,14,537,,,,1.31846,1,
5516,52,4,432,33,41,11,八代・芦北,両磐,熊本,花巻,熊本駅花巻駅,0,14,0,,,,15.290981,0,
5517,52,5,432,41,41,12,八代・芦北,仙台,新八代,仙台,新八代駅仙台駅,8,8,501,,,,1.31846,1,
5518,52,5,432,41,41,12,八代・芦北,仙台,熊本,仙台,熊本駅仙台駅,0,8,0,,,,15.290981,0,
5519,52,6,432,43,41,12,八代・芦北,古川,新八代,くりこま高原,新八代駅くりこま高原駅,0,0,525,,,,1.31846,1,
5520,52,6,432,43,41,12,八代・芦北,古川,熊本,仙台,熊本駅仙台駅,0,0,0,,,,15.290981,0,
5521,52,7,432,51,41,13,八代・芦北,秋田臨海,新八代,秋田,新八代駅秋田駅,5,5,628,,,,1.31846,1,
5522,52,7,432,51,41,13,八代・芦北,秋田臨海,熊本,秋田,熊本駅秋田駅,0,5,0,,,,15.290981,0,
5523,52,8,432,61,41,15,八代・芦北,山形,新八代,山形,新八代駅山形駅,6,6,562,,,,1.31846,1,
5524,52,8,432,61,41,15,八代・芦北,山形,熊本,山形,熊本駅山形駅,0,6,0,,,,15.290981,0,
5525,52,9,432,63,41,12,八代・芦北,米沢,新八代,米沢,新八代駅米沢駅,3,3,528,,,,1.31846,1,
5526,52,9,432,63,41,12,八代・芦北,米沢,熊本,仙台,熊本駅仙台駅,0,3,0,,,,15.290981,0,
5527,52,10,432,64,41,12,八代・芦北,新庄,新八代,新庄,新八代駅新庄駅,0,0,610,,,,2.732122,1,
5528,52,10,432,64,41,12,八代・芦北,新庄,熊本,仙台,熊本駅仙台駅,0,0,0,,,,43.479446,0,
5529,52,11,432,71,41,12,八代・芦北,福島,新八代,福島,新八代駅福島駅,0,0,493,,,,2.732122,1,
5530,52,11,432,71,41,12,八代・芦北,福島,熊本,仙台,熊本駅仙台駅,0,0,0,,,,43.479446,0,
5531,52,12,432,73,41,17,八代・芦北,郡山,新八代,郡山,新八代駅郡山駅,0,0,478,,,,2.732122,1,
5532,52,12,432,73,41,17,八代・芦北,郡山,熊本,福島,熊本駅福島駅,0,0,0,,,,43.479446,0,
5533,52,13,432,76,41,17,八代・芦北,白河,新八代,新白河,新八代駅新白河駅,0,0,485,,,,2.732122,1,
5534,52,13,432,76,41,17,八代・芦北,白河,熊本,福島,熊本駅福島駅,0,0,0,,,,43.479446,0,
5535,52,14,432,91,41,18,八代・芦北,宇都宮,新八代,宇都宮,新八代駅宇都宮駅,0,0,451,,,,2.732122,1,
5536,52,14,432,91,41,18,八代・芦北,宇都宮,熊本,羽田,熊本駅羽田駅,0,0,0,,,,43.479446,0,
5537,52,15,432,93,41,18,八代・芦北,栃木・小山,新八代,小山,新八代駅小山駅,0,0,442,,,,2.732122,1,
5538,52,15,432,93,41,18,八代・芦北,栃木・小山,熊本,羽田,熊本駅羽田駅,0,0,0,,,,43.479446,0,
5539,52,16,432,95,41,18,八代・芦北,那須,新八代,那須塩原,新八代駅那須塩原駅,0,0,470,,,,2.732122,1,
5540,52,16,432,95,41,18,八代・芦北,那須,熊本,羽田,熊本駅羽田駅,0,0,0,,,,43.479446,0,
5541,52,17,432,101,41,18,八代・芦北,前橋・高崎,新八代,高崎,新八代駅高崎駅,0,0,449,,,,2.732122,1,
5542,52,17,432,101,41,18,八代・芦北,前橋・高崎,熊本,羽田,熊本駅羽田駅,0,0,0,,,,43.479446,0,
5543,52,18,432,104,41,18,八代・芦北,沼田・利根,新八代,上毛高原,新八代駅上毛高原駅,0,0,474,,,,2.732122,1,
5544,52,18,432,104,41,18,八代・芦北,沼田・利根,熊本,羽田,熊本駅羽田駅,0,0,0,,,,43.479446,0,
5545,52,19,432,111,41,18,八代・芦北,浦和,新八代,大宮,新八代駅大宮駅,0,3,426,,,,2.732122,1,
5546,52,19,432,111,41,18,八代・芦北,浦和,熊本,羽田,熊本駅羽田駅,3,3,0,,,,43.479446,0,
5547,52,20,432,113,41,18,八代・芦北,児玉・大里,新八代,熊谷,新八代駅熊谷駅,0,0,439,,,,2.732122,1,
5548,52,20,432,113,41,18,八代・芦北,児玉・大里,熊本,羽田,熊本駅羽田駅,0,0,0,,,,43.479446,0,
5549,52,21,432,131,41,18,八代・芦北,23区,新八代,東京,新八代駅東京駅,6,33,400,,,,2.732122,1,
5550,52,21,432,131,41,18,八代・芦北,23区,熊本,羽田,熊本駅羽田駅,27,33,0,,,,43.479446,0,
5551,52,22,432,141,41,18,八代・芦北,横浜,新八代,新横浜,新八代駅新横浜駅,2,5,381,,,,2.732122,1,
5552,52,22,432,141,41,18,八代・芦北,横浜,熊本,羽田,熊本駅羽田駅,3,5,0,,,,43.479446,0,
5553,52,23,432,144,41,18,八代・芦北,小田原,新八代,小田原,新八代駅小田原駅,0,0,444,,,,2.732122,1,
5554,52,23,432,144,41,18,八代・芦北,小田原,熊本,羽田,熊本駅羽田駅,0,0,0,,,,43.479446,0,
5555,52,24,432,151,41,20,八代・芦北,新潟,新八代,新潟,新八代駅新潟駅,0,0,520,,,,2.732122,1,
5556,52,24,432,151,41,20,八代・芦北,新潟,熊本,新潟,熊本駅新潟駅,0,0,0,,,,43.479446,0,
5557,52,25,432,152,41,20,八代・芦北,長岡,新八代,長岡,新八代駅長岡駅,0,0,497,,,,2.732122,1,
5558,52,25,432,152,41,20,八代・芦北,長岡,熊本,新潟,熊本駅新潟駅,0,0,0,,,,43.479446,0,
5559,52,26,432,154,41,20,八代・芦北,三条・燕,新八代,燕三条,新八代駅燕三条駅,0,0,508,,,,2.732122,1,
5560,52,26,432,154,41,20,八代・芦北,三条・燕,熊本,新潟,熊本駅新潟駅,0,0,0,,,,43.479446,0,
5561,52,27,432,155,41,20,八代・芦北,魚沼,新八代,浦佐,新八代駅浦佐駅,0,0,487,,,,2.732122,1,
5562,52,27,432,155,41,20,八代・芦北,魚沼,熊本,新潟,熊本駅新潟駅,0,0,0,,,,43.479446,0,
5563,52,28,432,201,41,18,八代・芦北,長野,新八代,長野,新八代駅長野駅,0,0,512,,,,2.732122,1,
5564,52,28,432,201,41,18,八代・芦北,長野,熊本,羽田,熊本駅羽田駅,0,0,0,,,,43.479446,0,
5565,52,29,432,203,41,24,八代・芦北,上田,新八代,上田,新八代駅上田駅,0,0,500,,,,2.732122,1,
5566,52,29,432,203,41,24,八代・芦北,上田,熊本,名古屋,熊本駅名古屋駅,0,0,0,,,,43.479446,0,
5567,52,30,432,211,41,24,八代・芦北,岐阜,新八代,岐阜羽島,新八代駅岐阜羽島駅,1,1,304,,,,2.732122,1,
5568,52,30,432,211,41,24,八代・芦北,岐阜,熊本,名古屋,熊本駅名古屋駅,0,1,0,,,,43.479446,0,
5569,52,31,432,221,41,18,八代・芦北,中部,新八代,静岡,新八代駅静岡駅,1,1,359,,,,2.732122,1,
5570,52,31,432,221,41,18,八代・芦北,中部,熊本,羽田,熊本駅羽田駅,0,1,0,,,,43.479446,0,
