"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"76",18,37,"東京","北九州","JAL",67193.2948617891,18350,1,1455,2.86305249988232e-13,0.0230277798308238,1.59984596532499e-06,128677
"77",18,37,"東京","北九州","SFJ",12204.7463532143,14800,1,3778,2.67869161478456e-06,0.068370370781311,14.9682689103295,382047
"78",18,37,"東京","佐賀","ANA",22062.0356053862,18350,8.86942657807414,1808,0.000111742198291781,0.0227632798922959,624.404565061237,127199
"79",18,37,"東京","博多","JR",0,11475,1,1,0.0079327444658548,0.198822348920516,44327.4065989835,1111000
"80",18,46,"東京","那覇","JAL",36509.0694423521,20400,6892.05661267053,4232,0.800794743910133,0.49157731537897,2085158.20267258,1279999
"81",18,46,"東京","那覇","ANA",23038.5792724592,20400,1698.99429717176,3623,0.199204707443255,0.424837961780602,518701.368727902,1106219
"82",18,46,"東京","那覇","SKY",12890.3973746672,12350,1,1087,5.48429456559458e-07,0.0626761566765661,1.42803407318637,163200
"83",18,46,"成田","那覇","ANA",37881.9358516337,20400,1,365,2.17155333724235e-10,0.020908566163862,0.000565442304426519,54443
"84",25,3,"関西","函館","ANA",26337.8175425252,19450,1,364,8.13173418036649e-05,0.720347514821582,4.36169957966498,38638
"85",25,3,"新大阪","函館","JR",0,14240,1,1,0.999918682658196,0.279652485178418,53633.6383004204,15000
"86",25,8,"大阪","新千歳","JAL",20248.4876270626,20700,2740.56414074922,786,0.515317409354032,0.140432372733023,577635.258984625,157415
"87",25,8,"大阪","新千歳","ANA",19500.0810095563,20700,2170.27068422636,424,0.466484901283097,0.0911608297031664,522897.386880163,102185
"88",25,8,"関西","新千歳","JAL",21888.5862693017,20650,22.8766050165648,1465,0.00330045479398377,0.21137251088604,3699.58209267502,236934
"89",25,8,"関西","新千歳","ANA",21572.5338729724,20650,8.65917472409249,1481,0.00120921119261608,0.206675522400576,1355.44231135033,231669
"90",25,8,"神戸","新千歳","JAL",21368.1198008403,20700,17.2063112328115,1085,0.00249415131220653,0.157171137206483,2795.77152454297,176178
"91",25,8,"神戸","新千歳","ANA",24152.8040065143,20700,1,1089,3.84188564485595e-05,0.1191420346123,43.0648871777403,133550
"92",25,8,"新大阪","札幌","JR",0,16205,1,1,0.0111554532076157,0.0740455924584118,12504.4933194658,83000
"93",25,12,"大阪","仙台","ANA",20240.814676738,15400,2590.97594658455,2178,0.686292513973285,0.576878652402357,339867.151354878,285683
"94",25,12,"大阪","仙台","JEX",13698.4348911271,15400,1415.33086124642,2175,0.263658699306991,0.404957776512352,130569.588388207,200544
"95",25,12,"大阪","仙台","IBX",12603.6640967376,15400,1163.62724210871,422,0.0500487867197248,0.018163571085291,24785.2602569156,8995
"96",25,18,"大阪","東京","JAL",11592.5443881069,11250,41377.7459533047,5462,0.396082729506227,0.052278041421767,9967854.41036482,1315634
"97",25,18,"大阪","東京","ANA",11599.6353768716,11250,37767.5145759027,5091,0.396921179819452,0.0535308382405977,9988954.92808487,1347162
"98",25,18,"関西","東京","JAL",14240.5187325103,11250,4.77677975169792,2280,2.0247460518836e-05,0.00966860488311018,509.549454183394,243321
"99",25,18,"関西","東京","ANA",13498.4386757982,11250,60.0684131733724,1934,0.000285060268125947,0.00917158691146802,7173.85293320224,230813
"100",25,18,"関西","東京","SFJ",9684.02432570869,10350,7.5727324004918,1456,3.27149509976149e-05,0.00628953434645316,823.307466581469,158283
"101",25,18,"大阪","成田","JAL",12482.1706799466,11250,20.3904057640158,728,0.000120351083851798,0.00429538285086139,3028.76644851406,108098
"102",25,18,"大阪","成田","ANA",13728.4781754054,11250,2.08018837708792,637,1.1502957020178e-05,0.00352247778479074,289.484474641845,88647
"103",25,18,"神戸","東京","JAL",13593.4615611412,11250,63.2216937926525,726,0.000385455513635482,0.0044277434891361,9700.40891805779,111429
"104",25,18,"神戸","東京","ANA",13681.4245249516,11250,35.3799469593345,818,0.000210686536298441,0.00487366095617865,5302.1567556479,122651
"105",25,18,"神戸","東京","SKY",7405.1936875194,5700,27.9831429055536,1897,0.000161780358821728,0.0109692835899988,4071.37939390062,276054
"106",25,18,"新大阪","東京","JR",0,7225,1,1,0.205768291545052,0.840972845525638,5178383.75570559,21164000
"107",25,37,"大阪","福岡","JAL",9973.26240049633,10950,77.2351189969969,896,0.0025265652108915,0.0282997183452769,7716.36765119247,86430
"108",25,37,"大阪","福岡","ANA",9981.40586027924,10950,249.072395970958,2585,0.00905351859698092,0.0939486472911443,27650.2968259278,286928
"109",25,37,"大阪","福岡","JAC",9940.25812650112,10950,10.734734895921,710,0.000186231724932329,0.0123090513913455,568.769193725476,37593
"110",25,37,"関西","福岡","JAL",10137.0641941181,10950,4.80851767803094,1110,7.05336487934871e-05,0.0143990329046847,215.416393578296,43976
"111",25,37,"関西","福岡","ANA",11503.8510814322,10950,3.30242322761537,1327,5.06417424366603e-05,0.0203566098489437,154.66464172535,62171
"112",25,37,"大阪","佐賀","ANA",20189.6697856722,10950,1,721,1.38872741505485e-06,0.00687470654144895,4.24130406595454,20996
"113",25,37,"新大阪","博多","JR",0,7655,1,1,0.98811112034855,0.823812233677156,3017784.24398978,2516000
"114",25,46,"大阪","那覇","JAL",21846.783016275,17100,1579.33141322359,428,0.522690908740767,0.141643147911907,519125.634052246,140677
"115",25,46,"大阪","那覇","ANA",21181.8488515401,17100,1292.24519929697,426,0.477307930243282,0.157408684637915,474052.212851093,156335
"116",25,46,"関西","那覇","JAL",58045.9121946127,17100,1,1473,3.20973310123341e-12,0.219305885444618,3.1878395117499e-06,217810
"117",25,46,"関西","那覇","ANA",29933.0933647618,17100,1,1565,6.83294399929323e-07,0.229407790539268,0.678633648827405,227843
"118",25,46,"神戸","那覇","ANA",36488.2586472024,17100,1,1024,4.19636168208211e-10,0.158308824491859,0.000416773829904863,157229
"119",25,46,"神戸","那覇","JTA",17890.0155170783,17100,1,743,4.77298705336924e-07,0.0939256669744326,0.47404305086782,93285
"120",37,8,"福岡","新千歳","JAL",22192.8441913858,25550,268.272670697116,729,0.189725706969804,0.515669211239432,44388.6058540692,120647
"121",37,8,"福岡","新千歳","ANA",35466.1917186196,25550,665.061158082554,372,0.797479111380995,0.445863003393713,186579.80785692,104315
"122",37,8,"博多","札幌","JR",0,20240,1,1,0.012795181649201,0.0384677853668544,2993.58628901037,9000
"123",37,12,"福岡","仙台","JAL",22164.5882100154,21750,744.105554220738,947,0.569380984552421,0.725025610229962,64474.425166778,82099
"124",37,12,"福岡","仙台","ANA",20135.5965849664,21750,759.369419178592,485,0.430619015447579,0.274974389770038,48761.574833222,31137
"125",37,18,"福岡","東京","JAL",20532.2820072933,18350,15006.7194069428,6777,0.606442895123193,0.273697562018623,3426204.65706223,1546302
"126",37,18,"福岡","東京","ANA",17318.9767294355,18350,8621.20511715219,6411,0.390355615937752,0.290259756580645,2205381.9741175,1639873
"127",37,18,"福岡","東京","SKY",9300.75656884821,10850,1,3628,1.24257665463291e-05,0.106448265864544,70.2015301868653,601398
"128",37,18,"福岡","成田","JAL",57184.9051217651,18350,1,790,1.57746313002366e-12,0.0129407466696309,8.91215243165329e-06,73111
"129",37,18,"福岡","成田","ANA",31893.3221190194,18350,1,730,1.26896120097009e-09,0.009301775642276,0.00716921710412948,52552
"130",37,18,"北九州","東京","JAL",78737.0115880112,18350,1,1454,7.18972702192994e-15,0.0218003729064721,4.0619613822895e-08,123165
"131",37,18,"北九州","東京","SFJ",12204.1837673033,14800,1,3777,1.03238020825618e-06,0.0659484069346302,5.83261162069955,372587
"132",37,18,"佐賀","東京","ANA",29921.8894573692,18350,1,1468,1.1204995504816e-08,0.0227775974330554,0.0633045717736758,128686
"133",37,18,"博多","東京","JR",0,11475,1,1,0.00318801831675902,0.196825515950124,18011.2641957172,1112000
"134",37,25,"福岡","大阪","JAL",9938.39360671518,10950,50.1279354972403,897,0.00168514042796032,0.0258886874706795,5154.61707517284,79190
"135",37,25,"福岡","大阪","ANA",9981.49263406547,10950,187.186133774341,2581,0.00679015622718274,0.0935879811629477,20770.1712278613,286273
"136",37,25,"福岡","大阪","JAC",9940.32454782144,10950,11.2584067546353,703,0.000201004003015545,0.0125540028736149,614.844109684145,38401
"137",37,25,"福岡","関西","JAL",11219.2777091799,10950,2.71912692583255,1110,4.14566340358097e-05,0.0150389114916807,126.810246869947,46002
"138",37,25,"福岡","関西","ANA",10329.1470722555,10950,4.11228495946759,1328,6.94189998339e-05,0.0224256382677889,212.343348926923,68597
"139",37,25,"佐賀","大阪","ANA",18573.7338588339,10950,1,717,2.31256745378779e-06,0.0076505501223493,7.0738316445306,23402
"140",37,25,"博多","新大阪","JR",0,7655,1,1,0.991210511140518,0.822854228610939,3031979.14015984,2517000
"141",37,46,"福岡","那覇","JAL",17740.7857333835,13750,2773.68620924569,1833,0.461312981722363,0.305046592619045,302277.176525505,199883
"142",37,46,"福岡","那覇","ANA",18504.6627469076,13750,2644.92562398862,2907,0.518273234451631,0.569556233155387,339600.609967369,373204
"143",37,46,"福岡","那覇","JTA",14704.4577096724,13750,63.9095472686151,365,0.00943759078876094,0.0538676604797529,6184.01911469876,35297
"144",37,46,"福岡","那覇","SKY",9165.65147456862,9900,91.1073242687916,594,0.010976193037245,0.0715295137458146,7192.19439242695,46870
"145",46,18,"那覇","東京","JAL",25798.663828023,20400,4263.9915987616,4224,0.506173917772269,0.501080469132098,1298849.86561241,1285780
"146",46,18,"那覇","東京","ANA",25635.3845497101,20400,4261.49135947952,3616,0.493823734800795,0.419176037552392,1267159.11085486,1075612
"147",46,18,"那覇","東京","JTA",22104.1790489409,20400,1,257,1.17095294863722e-07,0.0128140326537452,0.300468283049734,32881
"148",46,18,"那覇","東京","SKY",12861.0619245274,12350,1,1086,2.23033164101374e-06,0.0669294606617654,5.72306444581587,171742
"149",46,25,"那覇","大阪","JAL",27707.5982865712,17100,2302.83603980462,427,0.732488426336281,0.13580072467425,725742.207929724,134550
"150",46,25,"那覇","大阪","ANA",19238.8287303567,17100,776.173464078871,426,0.267373409375936,0.146764702913836,264910.900275583,145413
"151",46,25,"那覇","関西","JAL",60873.4219441332,17100,1,1471,2.21650516862601e-10,0.228724553134368,0.000219609115602296,226618
"152",46,25,"那覇","関西","ANA",19867.5326997418,17100,1,1552,0.000138151483140275,0.243171610533009,136.879107980553,240932
"153",46,25,"那覇","神戸","ANA",38214.9785275917,17100,1,1025,1.25829928392136e-08,0.153550197317292,0.0124671034751644,152136
"154",46,25,"那覇","神戸","JTA",454748.433617214,17100,1,741,2.19959527553468e-58,0.0919882114272449,2.17933700304701e-52,91141
"155",46,37,"那覇","福岡","JAL",16186.8313326144,13750,1679.57639835457,1828,0.294329943819957,0.320591559133799,192989.495193252,210209
"156",46,37,"那覇","福岡","ANA",18637.2242399353,13750,2703.37861081014,2909,0.525793457623311,0.565893080734675,344758.038022486,371051
"157",46,37,"那覇","福岡","JTA",14951.2428170158,13750,635.714723049587,367,0.0728381840390354,0.042057920575393,47759.3417307392,27577
"158",46,37,"那覇","福岡","SKY",9555.23521783449,9900,885.090358322272,591,0.107038414517696,0.0714574395561324,70184.1250535229,46854
